F61,F77,F88,F70,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
3,2088,1182,3951,
23,696,318,2559,
2,76,25,1939,
147,5910,3206,7773,
147,5910,3206,7773,
147,5910,3206,7773,
147,5910,3206,7773,
147,5910,3206,7773,
147,5910,3206,7773,
76,5004,2844,6867,
77,5010,2851,6873,
16,1296,625,3159,
28,5910,3206,7773,
28,5910,3206,7773,
28,5910,3206,7773,
29,5910,3206,7773,
3,2377,1314,4240,
22,2377,1314,4240,
43,4683,2681,6546,
58,5910,3206,7773,
58,5910,3206,7773,
13,5910,3206,7773,
5,2272,1249,4135,
14,5569,3115,7432,
15,5009,2850,6872,
15,5009,2850,6872,
115,3471,2105,5334,
115,3471,2105,5334,
245,5910,3206,7773,
9,295,138,2158,
14,1144,491,3007,
4,88,28,1951,
15,2464,1387,4327,
15,2464,1387,4327,
15,2464,1387,4327,
15,2464,1387,4327,
15,2464,1387,4327,
15,2464,1387,4327,
15,2464,1387,4327,
70,4997,2842,6860,
16,657,312,2520,
23,1814,1023,3677,
73,5019,2856,6882,
64,4615,2624,6478,
73,5019,2856,6882,
3,1433,713,3296,
5,2272,1249,4135,
10,5598,3119,7461,
17,5910,3206,7773,
39,5910,3206,7773,
11,5910,3206,7773,
5,5394,3075,7257,
5,2112,1206,3975,
5,2112,1206,3975,
5,2112,1206,3975,
102,5910,3206,7773,
102,5017,2855,6880,
15,2377,1314,4240,
60,5910,3206,7773,
60,5910,3206,7773,
0,76,25,1939,
0,76,25,1939,
0,76,25,1939,
4,2702,1607,4565,
7,1737,947,3600,
3,132,55,1995,
3,132,55,1995,
2,2112,1206,3975,
2,2112,1206,3975,
2,2112,1206,3975,
2,143,61,2006,
11,1817,1026,3680,
11,1817,1026,3680,
2,178,77,2041,
18,2421,1349,4284,
15,1972,1128,3835,
14,1971,1128,3834,
18,2421,1349,4284,
21,5910,3206,7773,
4,5177,2955,7040,
0,2256,1245,4119,
4,4615,2624,6478,
2,3392,2073,5255,
4,4615,2624,6478,
12,4615,2624,6478,
2,132,55,1995,
2,132,55,1995,
2,132,55,1995,
2,132,55,1995,
2,132,55,1995,
2,132,55,1995,
2,132,55,1995,
2,132,55,1995,
2,132,55,1995,
2,132,55,1995,
2,132,55,1995,
2,132,55,1995,
2,132,55,1995,
2,132,55,1995,
2,132,55,1995,
2,132,55,1995,
2,132,55,1995,
2,132,55,1995,
2,132,55,1995,
18,2183,1227,4046,
18,2183,1227,4046,
55,4403,2518,6266,
31,2578,1466,4441,
55,4403,2518,6266,
31,2578,1466,4441,
55,4403,2518,6266,
20,4403,2518,6266,
20,4403,2518,6266,
20,4403,2518,6266,
20,4403,2518,6266,
2,1787,1006,3650,
2,1787,1006,3650,
2,1787,1006,3650,
2,1787,1006,3650,
2,1787,1006,3650,
2,1787,1006,3650,
2,1787,1006,3650,
0,1786,1005,3649,
3,639,307,2502,
37,5910,3206,7773,
17,5413,3079,7276,
10,5177,2955,7040,
10,5177,2955,7040,
10,5177,2955,7040,
10,5177,2955,7040,
10,5177,2955,7040,
10,5177,2955,7040,
10,5177,2955,7040,
0,3257,1973,5120,
3,3257,1973,5120,
6,2309,1266,4172,
10,2413,1339,4276,
10,2413,1339,4276,
6,2309,1266,4172,
10,2413,1339,4276,
10,2413,1339,4276,
10,2413,1339,4276,
64,5177,2955,7040,
87,5910,3206,7773,
15,756,327,2619,
34,2563,1454,4426,
19,1743,947,3606,
44,3421,2086,5284,
61,4615,2624,6478,
61,4615,2624,6478,
61,4615,2624,6478,
61,4615,2624,6478,
87,5910,3206,7773,
41,3392,2073,5255,
8,2559,1454,4422,
12,4215,2428,6078,
12,4215,2428,6078,
12,4215,2428,6078,
12,5910,3206,7773,
11,5910,3206,7773,
1,859,360,2722,
1,86,28,1949,
1,86,28,1949,
30,3197,1929,5060,
30,3197,1929,5060,
25,2507,1413,4370,
2,2470,1391,4333,
7,2341,1282,4204,
8,2470,1391,4333,
3,527,257,2390,
2,527,257,2390,
3,527,257,2390,
8,3260,1973,5123,
0,356,154,2219,
1,2271,1248,4134,
1,2271,1248,4134,
1,2086,1182,3949,
1,1117,480,2980,
0,1107,479,2970,
1,1117,480,2980,
0,1107,479,2970,
2,1916,1091,3779,
1,1916,1091,3779,
1,1916,1091,3779,
1,1916,1091,3779,
0,1916,1091,3779,
1,2086,1182,3949,
1,2086,1182,3949,
1,2086,1182,3949,
1,2086,1182,3949,
1,2086,1182,3949,
9,1944,1111,3807,
1,1800,1013,3663,
1,1800,1013,3663,
4,2036,1157,3899,
4,2036,1157,3899,
4,2036,1157,3899,
5,2036,1157,3899,
5,2036,1157,3899,
5,2036,1157,3899,
3,1689,886,3552,
2,1682,874,3545,
3,1689,886,3552,
3,1689,886,3552,
3,1689,886,3552,
6,1943,1111,3806,
6,1943,1111,3806,
1,1709,922,3572,
3,1800,1013,3663,
5,1943,1111,3806,
5,1943,1111,3806,
5,1943,1111,3806,
5,1943,1111,3806,
6,2086,1182,3949,
5,2086,1182,3949,
5,2086,1182,3949,
5,2086,1182,3949,
3,2086,1182,3949,
2,2086,1182,3949,
2,2086,1182,3949,
2,2086,1182,3949,
7,2086,1182,3949,
7,2086,1182,3949,
7,2086,1182,3949,
0,2086,1182,3949,
0,2086,1182,3949,
0,2086,1182,3949,
2,2086,1182,3949,
2,2086,1182,3949,
2,2086,1182,3949,
2,2086,1182,3949,
2,2086,1182,3949,
2,2086,1182,3949,
2,2086,1182,3949,
2,2086,1182,3949,
2,2086,1182,3949,
1,2086,1182,3949,
1,2086,1182,3949,
2,2086,1182,3949,
2,2086,1182,3949,
0,2086,1182,3949,
0,2086,1182,3949,
0,2086,1182,3949,
2,2086,1182,3949,
0,2086,1182,3949,
1,2086,1182,3949,
1,1977,1131,3840,
2,1977,1131,3840,
2,2086,1182,3949,
2,2086,1182,3949,
2,2086,1182,3949,
7,2086,1182,3949,
7,2086,1182,3949,
7,2086,1182,3949,
2,1916,1091,3779,
6,2086,1182,3949,
2,2086,1182,3949,
1,1916,1091,3779,
0,1117,480,2980,
1,1117,480,2980,
7,1916,1091,3779,
0,148,62,2011,
3,1906,1089,3769,
0,148,62,2011,
2,1117,480,2980,
5,1689,886,3552,
2,1689,886,3552,
2,1689,886,3552,
2,1689,886,3552,
2,1689,886,3552,
2,1689,886,3552,
7,1913,1091,3776,
12,2086,1182,3949,
7,1913,1091,3776,
9,2086,1182,3949,
2,2086,1182,3949,
2,2086,1182,3949,
2,2086,1182,3949,
0,1117,480,2980,
0,1117,480,2980,
1,1919,1094,3782,
6,2086,1182,3949,
6,2086,1182,3949,
1,1801,1013,3664,
3,1829,1036,3692,
3,1829,1036,3692,
3,1829,1036,3692,
3,1829,1036,3692,
1,2086,1182,3949,
4,4429,2527,6292,
4,4429,2527,6292,
4,4429,2527,6292,
4,4429,2527,6292,
4,4429,2527,6292,
4,3050,1863,4913,
3,3050,1863,4913,
2,718,322,2581,
5,3050,1863,4913,
5,3050,1863,4913,
5,3050,1863,4913,
5,3050,1863,4913,
5,3050,1863,4913,
2,3145,1897,5008,
5,3239,1959,5102,
2,3145,1897,5008,
2,3145,1897,5008,
7,4429,2527,6292,
7,4429,2527,6292,
6,4429,2527,6292,
6,4429,2527,6292,
5,4429,2527,6292,
5,4429,2527,6292,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
2,5910,3206,7773,
2,5910,3206,7773,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
0,1333,639,3196,
13,5910,3206,7773,
29,5529,3095,7392,
23,5177,2955,7040,
12,5558,3112,7421,
12,5558,3112,7421,
12,5558,3112,7421,
12,5558,3112,7421,
12,5558,3112,7421,
7,5206,2980,7069,
7,5206,2980,7069,
1,2816,1753,4679,
1,1333,639,3196,
1,1333,639,3196,
2,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
0,527,257,2390,
1,1333,639,3196,
1,1333,639,3196,
11,2341,1282,4204,
8,5558,3112,7421,
1,1333,639,3196,
0,527,257,2390,
1,1333,639,3196,
0,527,257,2390,
1,1333,639,3196,
1,1333,639,3196,
0,526,257,2389,
0,527,257,2390,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
2,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
2,2341,1282,4204,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
2,1333,639,3196,
7,5910,3206,7773,
7,5910,3206,7773,
7,5910,3206,7773,
0,526,257,2389,
0,526,257,2389,
2,1333,639,3196,
2,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
2,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
3,2277,1251,4140,
6,2470,1391,4333,
17,5529,3095,7392,
33,5910,3206,7773,
33,5910,3206,7773,
1,1333,639,3196,
1,1333,639,3196,
0,527,257,2390,
1,1333,639,3196,
1,1333,639,3196,
0,527,257,2390,
1,1333,639,3196,
1,1333,639,3196,
6,2341,1282,4204,
36,5910,3206,7773,
36,5910,3206,7773,
4,2470,1391,4333,
4,2470,1391,4333,
1,527,257,2390,
15,5295,3050,7158,
21,5910,3206,7773,
8,2470,1391,4333,
1,1333,639,3196,
0,527,257,2390,
1,1333,639,3196,
1,1333,639,3196,
0,527,257,2390,
1,1333,639,3196,
1,1333,639,3196,
0,527,257,2390,
1,1333,639,3196,
1,1333,639,3196,
0,527,257,2390,
1,1333,639,3196,
1,1333,639,3196,
0,527,257,2390,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
1,1333,639,3196,
2,527,257,2390,
17,5910,3206,7773,
4,3414,2081,5277,
4,3414,2081,5277,
32,5851,3176,7714,
32,5851,3176,7714,
9,2032,1153,3895,
9,2032,1153,3895,
7,2007,1144,3870,
7,2007,1144,3870,
7,2007,1144,3870,
9,2032,1153,3895,
4,4129,2366,5992,
5,3280,1987,5143,
4,3280,1987,5143,
4,3280,1987,5143,
1,3267,1979,5130,
2,490,250,2353,
2,2350,1293,4213,
0,2350,1293,4213,
0,2350,1293,4213,
0,2350,1293,4213,
0,2350,1293,4213,
0,2350,1293,4213,
0,2350,1293,4213,
1,2350,1293,4213,
3,2350,1293,4213,
3,2350,1293,4213,
0,2350,1293,4213,
0,2350,1293,4213,
0,2350,1293,4213,
3,1999,1143,3862,
4,2350,1293,4213,
4,2350,1293,4213,
4,2350,1293,4213,
2,2299,1260,4162,
3,2350,1293,4213,
3,2350,1293,4213,
5,2272,1249,4135,
39,5910,3206,7773,
0,2054,1169,3917,
1,2350,1293,4213,
0,2350,1293,4213,
0,2053,1169,3916,
9,807,340,2670,
4,807,340,2670,
19,1654,842,3517,
4,807,340,2670,
4,807,340,2670,
3,133,56,1996,
1,83,27,1946,
1,83,27,1946,
1,83,27,1946,
1,83,27,1946,
1,83,27,1946,
0,998,430,2861,
67,4338,2493,6201,
16,1654,842,3517,
9,2243,1242,4106,
8,1869,1065,3732,
5,576,280,2439,
36,1144,491,3007,
6,1080,453,2943,
21,1677,860,3540,
21,1677,860,3540,
21,1677,860,3540,
12,1680,865,3543,
12,1680,865,3543,
12,1680,865,3543,
12,1680,865,3543,
1,152,64,2015,
0,3,6,1866,
99,4513,2569,6376,
13,576,280,2439,
116,5910,3206,7773,
14,607,297,2470,
116,5910,3206,7773,
17,1157,495,3020,
39,5910,3206,7773,
39,5910,3206,7773,
47,4513,2569,6376,
3,897,382,2760,
9,2559,1454,4422,
9,2559,1454,4422,
9,2559,1454,4422,
5,1575,807,3438,
4,1933,1098,3796,
4,1933,1098,3796,
20,1049,444,2912,
20,1049,444,2912,
3,1933,1098,3796,
3,1933,1098,3796,
5,1680,865,3543,
5,1581,812,3444,
1,1680,865,3543,
5,1933,1098,3796,
7,1933,1098,3796,
9,1933,1098,3796,
7,1910,1090,3773,
7,1933,1098,3796,
3,1799,1013,3662,
3,1799,1013,3662,
3,1799,1013,3662,
6,1914,1091,3777,
2,1799,1013,3662,
5,1920,1094,3783,
3,1933,1098,3796,
3,1933,1098,3796,
18,1933,1098,3796,
15,1933,1098,3796,
2,45,16,1908,
2,45,16,1908,
1,1116,480,2979,
1,45,16,1908,
1,45,16,1908,
1,45,16,1908,
26,3651,2158,5514,
28,3621,2155,5484,
17,2823,1756,4686,
15,3644,2158,5507,
5,2844,1763,4707,
2,45,16,1908,
2,45,16,1908,
2,45,16,1908,
0,83,27,1946,
0,83,27,1946,
0,45,16,1908,
16,3697,2170,5560,
1,1,2,1864,
0,2,3,1865,
0,2,3,1865,
0,2,3,1865,
0,2,3,1865,
0,2,3,1865,
1,2,3,1865,
0,1,2,1864,
0,1284,611,3147,
3,2232,1240,4095,
30,1182,506,3045,
30,1182,506,3045,
3,65,20,1928,
82,1777,993,3640,
2,783,333,2646,
1,1583,814,3446,
1,1583,814,3446,
1,1583,814,3446,
0,262,123,2125,
0,262,123,2125,
2,1306,632,3169,
2,1306,632,3169,
27,1933,1098,3796,
1,1,2,1864,
1,225,106,2088,
2,230,107,2093,
3,231,107,2094,
3,231,107,2094,
3,231,107,2094,
9,670,315,2533,
5,529,257,2392,
2,1933,1098,3796,
4,1306,632,3169,
4,1306,632,3169,
7,1839,1041,3702,
2,1933,1098,3796,
30,1933,1098,3796,
58,1904,1089,3767,
29,670,315,2533,
34,793,336,2656,
28,1933,1098,3796,
10,1933,1098,3796,
10,807,340,2670,
10,807,340,2670,
10,807,340,2670,
5,1080,453,2943,
0,34,14,1897,
12,1053,444,2916,
12,1053,444,2916,
12,1053,444,2916,
1,688,317,2551,
3,987,428,2850,
1,57,19,1920,
17,987,428,2850,
5,388,189,2251,
0,1060,447,2923,
9,2061,1170,3924,
58,1080,453,2943,
23,476,245,2339,
18,376,176,2239,
115,1933,1098,3796,
115,1933,1098,3796,
110,1680,865,3543,
74,1372,645,3235,
74,1372,645,3235,
21,1049,444,2912,
21,1049,444,2912,
21,1049,444,2912,
8,576,280,2439,
21,1049,444,2912,
8,576,280,2439,
21,1049,444,2912,
8,576,280,2439,
21,1049,444,2912,
1,568,272,2431,
19,1049,444,2912,
19,1049,444,2912,
19,1049,444,2912,
19,1049,444,2912,
19,1049,444,2912,
4,282,130,2145,
20,1386,655,3249,
20,1386,655,3249,
20,1386,655,3249,
20,1386,655,3249,
20,1386,655,3249,
1,568,272,2431,
1,568,272,2431,
4,568,272,2431,
18,1071,450,2934,
32,1080,453,2943,
10,576,280,2439,
8,679,316,2542,
18,1049,444,2912,
2,893,377,2756,
1,998,430,2861,
1,998,430,2861,
1,893,377,2756,
4,687,317,2550,
3,383,183,2246,
7,1125,482,2988,
0,3,6,1866,
8,696,318,2559,
5,1449,717,3312,
5,1449,717,3312,
5,1449,717,3312,
6,1182,506,3045,
11,1445,716,3308,
3,1182,506,3045,
2,1449,717,3312,
2,1449,717,3312,
2,1449,717,3312,
13,1448,716,3311,
12,1447,716,3310,
41,1449,717,3312,
0,3,6,1866,
33,1449,717,3312,
33,1449,717,3312,
0,3,6,1866,
33,1449,717,3312,
33,1449,717,3312,
20,1166,496,3029,
34,5910,3206,7773,
33,1449,717,3312,
14,1110,479,2973,
49,1449,717,3312,
49,1449,717,3312,
49,1449,717,3312,
9,243,110,2106,
49,1449,717,3312,
49,1449,717,3312,
49,1449,717,3312,
49,1449,717,3312,
49,1449,717,3312,
49,1449,717,3312,
49,1449,717,3312,
49,1449,717,3312,
49,1449,717,3312,
49,1449,717,3312,
49,1449,717,3312,
49,1449,717,3312,
38,1188,508,3051,
38,1188,508,3051,
49,1449,717,3312,
49,1449,717,3312,
38,1188,508,3051,
38,1188,508,3051,
14,648,308,2511,
12,504,252,2367,
14,648,308,2511,
14,648,308,2511,
49,1449,717,3312,
49,1449,717,3312,
49,1449,717,3312,
31,1166,496,3029,
12,1449,717,3312,
4,504,252,2367,
5,1449,717,3312,
5,1449,717,3312,
28,527,257,2390,
68,5910,3206,7773,
6,88,28,1951,
42,1110,479,2973,
2,504,252,2367,
0,3,6,1866,
0,3,6,1866,
16,1449,717,3312,
8,648,308,2511,
8,648,308,2511,
4,1188,508,3051,
26,1449,717,3312,
0,243,110,2106,
6,1182,506,3045,
0,243,110,2106,
1,243,110,2106,
1,243,110,2106,
1,243,110,2106,
10,1448,716,3311,
8,1438,715,3301,
10,1448,716,3311,
8,1438,715,3301,
10,1448,716,3311,
8,1438,715,3301,
3,527,257,2390,
9,1439,715,3302,
5,1081,456,2944,
2,810,341,2673,
0,3,6,1866,
0,3,6,1866,
0,3,6,1866,
16,1188,508,3051,
16,1188,508,3051,
16,1188,508,3051,
16,1188,508,3051,
11,2088,1182,3951,
12,1445,716,3308,
1,1188,508,3051,
4,1188,508,3051,
6,1448,716,3311,
10,1448,716,3311,
8,1443,715,3306,
8,2088,1182,3951,
8,2088,1182,3951,
30,1188,508,3051,
45,2088,1182,3951,
30,1188,508,3051,
43,2088,1182,3951,
43,2088,1182,3951,
43,2088,1182,3951,
44,5910,3206,7773,
15,1110,479,2973,
6,2088,1182,3951,
90,5910,3206,7773,
89,1152,492,3015,
89,1152,492,3015,
89,1152,492,3015,
89,1152,492,3015,
89,1152,492,3015,
89,1152,492,3015,
36,576,280,2439,
60,1039,439,2902,
51,969,419,2832,
89,1152,492,3015,
0,0,1,1863,
89,1152,492,3015,
89,1152,492,3015,
1,1,2,1864,
18,1152,492,3015,
18,1152,492,3015,
18,1152,492,3015,
18,1152,492,3015,
18,1152,492,3015,
18,1152,492,3015,
18,1152,492,3015,
18,1152,492,3015,
18,1152,492,3015,
1,199,89,2062,
1,199,89,2062,
18,1152,492,3015,
18,1152,492,3015,
18,1152,492,3015,
18,1152,492,3015,
18,1152,492,3015,
18,1152,492,3015,
18,1152,492,3015,
18,1152,492,3015,
3,1188,508,3051,
3,1041,440,2904,
10,1041,440,2904,
8,2338,1275,4201,
11,3149,1899,5012,
11,3149,1899,5012,
5,1144,491,3007,
5,1144,491,3007,
5,1144,491,3007,
16,1372,645,3235,
8,2225,1239,4088,
9,2226,1240,4089,
8,3865,2272,5728,
10,4565,2601,6428,
10,4565,2601,6428,
6,755,327,2618,
66,5910,3206,7773,
30,2386,1321,4249,
30,2386,1321,4249,
2,199,89,2062,
18,2386,1321,4249,
18,2386,1321,4249,
18,2386,1321,4249,
18,2386,1321,4249,
3,839,345,2702,
0,199,89,2062,
3,5910,3206,7773,
5,1144,491,3007,
5,1144,491,3007,
26,2386,1321,4249,
26,2386,1321,4249,
6,1039,439,2902,
6,1039,439,2902,
6,1039,439,2902,
6,1039,439,2902,
6,1039,439,2902,
6,1039,439,2902,
6,1039,439,2902,
6,1039,439,2902,
16,1182,506,3045,
17,1182,506,3045,
3,1144,491,3007,
18,1182,506,3045,
18,1182,506,3045,
24,1182,506,3045,
15,1144,491,3007,
2,14,9,1877,
16,1049,444,2912,
16,1049,444,2912,
5,372,169,2235,
17,1049,444,2912,
17,1049,444,2912,
5,372,169,2235,
0,131,54,1994,
0,131,54,1994,
8,793,336,2656,
8,793,336,2656,
0,148,62,2011,
2,335,148,2198,
2,335,148,2198,
10,792,336,2655,
10,792,336,2655,
1,335,148,2198,
34,1607,823,3470,
12,1106,477,2969,
11,1093,467,2956,
3,250,116,2113,
3,250,116,2113,
3,250,116,2113,
0,12,9,1875,
8,1839,1041,3702,
8,1839,1041,3702,
1,131,54,1994,
1,131,54,1994,
1,131,54,1994,
0,148,62,2011,
0,148,62,2011,
11,2974,1839,4837,
5,2974,1839,4837,
2,1789,1008,3652,
2,1789,1008,3652,
14,3042,1856,4905,
2,379,180,2242,
9,1788,1006,3651,
9,1788,1006,3651,
13,2380,1316,4243,
16,3042,1856,4905,
3,1789,1008,3652,
1,1788,1006,3651,
2,1789,1008,3652,
4,987,428,2850,
16,1049,444,2912,
16,1049,444,2912,
16,1049,444,2912,
6,576,280,2439,
3,379,180,2242,
18,3043,1856,4906,
18,3043,1856,4906,
3,1839,1041,3702,
6,2585,1484,4448,
4,1839,1041,3702,
4,1839,1041,3702,
8,5910,3206,7773,
4,1839,1041,3702,
4,1839,1041,3702,
10,2263,1246,4126,
1,274,129,2137,
1,274,129,2137,
10,2263,1246,4126,
17,4174,2400,6037,
17,4174,2400,6037,
17,4174,2400,6037,
17,4174,2400,6037,
17,4174,2400,6037,
17,4174,2400,6037,
17,4174,2400,6037,
17,4174,2400,6037,
9,3409,2079,5272,
17,4174,2400,6037,
13,4170,2395,6033,
13,4170,2395,6033,
12,4170,2395,6033,
11,3972,2314,5835,
11,3972,2314,5835,
11,3972,2314,5835,
11,3972,2314,5835,
11,3972,2314,5835,
11,3972,2314,5835,
11,3972,2314,5835,
11,3972,2314,5835,
8,3411,2079,5274,
11,3972,2314,5835,
11,3972,2314,5835,
11,3972,2314,5835,
11,3972,2314,5835,
11,3972,2314,5835,
11,3972,2314,5835,
11,3972,2314,5835,
6,3972,2314,5835,
6,3972,2314,5835,
6,3972,2314,5835,
8,3972,2314,5835,
4,859,360,2722,
9,1959,1121,3822,
10,1990,1141,3853,
5,528,257,2391,
6,1049,444,2912,
13,1599,821,3462,
17,1758,969,3621,
0,182,80,2045,
2,528,257,2391,
3,528,257,2391,
10,1990,1141,3853,
0,987,428,2850,
8,1680,865,3543,
8,1680,865,3543,
8,1680,865,3543,
35,1619,831,3482,
11,576,280,2439,
63,5265,3029,7128,
10,1555,796,3418,
19,2598,1511,4461,
19,2598,1511,4461,
19,2598,1511,4461,
11,1619,831,3482,
10,1555,796,3418,
19,2598,1511,4461,
19,2598,1511,4461,
19,2598,1511,4461,
11,1049,444,2912,
11,1049,444,2912,
1,1290,621,3153,
1,1290,621,3153,
2,1290,621,3153,
2,1290,621,3153,
5,1573,805,3436,
2,148,62,2011,
9,2625,1553,4488,
2,1202,523,3065,
2,1202,523,3065,
2,1202,523,3065,
2,1573,805,3436,
2,1573,805,3436,
4,3264,1978,5127,
7,1959,1121,3822,
0,816,342,2679,
3,2936,1818,4799,
13,5264,3028,7127,
5,4478,2550,6341,
4,428,222,2291,
4,428,222,2291,
4,428,222,2291,
4,676,315,2539,
4,676,315,2539,
4,676,315,2539,
4,676,315,2539,
2,676,315,2539,
2,676,315,2539,
9,1833,1037,3696,
10,1839,1041,3702,
6,1839,1041,3702,
6,1839,1041,3702,
2,374,172,2237,
2,374,172,2237,
1,374,172,2237,
1,374,172,2237,
3,1839,1041,3702,
4,1839,1041,3702,
3,374,172,2237,
3,374,172,2237,
5,2649,1576,4512,
5,2649,1576,4512,
5,2649,1576,4512,
5,2649,1576,4512,
9,1933,1098,3796,
6,896,378,2759,
4,807,340,2670,
45,1564,800,3427,
45,1564,800,3427,
24,1082,459,2945,
45,1564,800,3427,
45,1564,800,3427,
45,1564,800,3427,
45,1564,800,3427,
45,1564,800,3427,
45,1564,800,3427,
45,1564,800,3427,
13,839,345,2702,
45,1564,800,3427,
17,1024,435,2887,
17,1024,435,2887,
15,916,391,2779,
15,916,391,2779,
2,807,340,2670,
9,591,289,2454,
18,878,370,2741,
16,807,340,2670,
16,807,340,2670,
25,1031,437,2894,
40,1395,681,3258,
40,1395,681,3258,
