F83,F71-rhs@apache.org,F71-astitcher@apache.org,F71-aidan@apache.org,F71-orudyy@apache.org,F71-gsim@apache.org,F71-rupertlssmith@apache.org,F71-arnaudsimon@apache.org,F71-macbean@apache.org,F71-rgreig@apache.org,F71-vinoski@apache.org,F71-rgodfrey@apache.org,F71-philharveyonline@apache.org,F71-kwall@apache.org,F71-marnie@apache.org,F71-kpvdr@apache.org,F71-rajith@apache.org,F71-wprice@apache.org,F71-ritchiem@apache.org,F71-robbie@apache.org,F71-grkvlt@apache.org,F74,F85,F73,F84,F146,F147,
137,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1866,1,7773,5,1866,1864,
5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1866,1,7773,5,1866,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,5,1866,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,5,1866,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,5,1866,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,5,1866,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,5,1866,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,5,1866,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,5,1866,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,5,1866,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,5,1866,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,5,1866,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,5,1866,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,5,1866,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,5,1866,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,5,1866,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,5,1866,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,5,1866,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,5,1866,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,39,1900,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,39,1900,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,39,1900,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,39,1900,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,39,1900,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,39,1900,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,39,1900,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,39,1900,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,39,1900,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,39,1900,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,39,1900,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,39,1900,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,39,1900,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,39,1900,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,39,1900,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,39,1900,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,7773,137,1998,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,39,1900,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,39,1900,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1900,1,7773,5,1866,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,5,1866,1864,
39,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1900,1,7773,5,1866,1864,
39,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1900,1,7773,5,1866,1864,
39,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1900,1,7773,5,1866,1864,
39,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1900,1,7773,5,1866,1864,
39,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1900,1,7773,5,1866,1864,
39,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1900,1,7773,5,1866,1864,
5,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1866,1,7773,5,1866,1864,
5,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1866,1,7773,5,1866,1864,
28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1889,1,7773,5,1866,1864,
39,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1900,1,7773,5,1866,1864,
39,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1900,1,7773,5,1866,1864,
39,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1900,1,7773,5,1866,1864,
78,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1939,1,7773,5,1866,1864,
1687,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3548,1,7773,5,1866,1864,
20,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1881,1,7773,5,1866,1864,
20,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1881,1,7773,5,1866,1864,
20,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1881,1,7773,5,1866,1864,
20,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1881,1,7773,5,1866,1864,
90,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1951,1,7773,5,1866,1864,
90,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1951,1,7773,5,1866,1864,
155,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,2016,1,7773,5,1866,1864,
39,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1900,1,7773,5,1866,1864,
39,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1900,1,7773,5,1866,1864,
20,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1881,1,7773,5,1866,1864,
20,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1881,1,7773,5,1866,1864,
20,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1881,1,7773,5,1866,1864,
20,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1881,1,7773,5,1866,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1900,1,7773,5,1866,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,5,1866,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1900,1,7773,5,1866,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1900,1,7773,5,1866,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1900,1,7773,5,1866,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1900,1,7773,5,1866,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1900,1,7773,5,1866,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1900,1,7773,5,1866,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1900,1,7773,5,1866,1864,
39,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1900,1,7773,5,1866,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1900,1,7773,5,1866,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1900,1,7773,5,1866,1864,
39,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1900,1,7773,5,1866,1864,
39,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1900,1,7773,5,1866,1864,
39,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1900,1,7773,5,1866,1864,
90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1951,1,7773,5,1866,1864,
90,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1951,1,7773,5,1866,1864,
89,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1950,1,7773,5,1866,1864,
89,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1950,1,7773,5,1866,1864,
70,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1931,1,7773,5,1866,1864,
89,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1950,1,7773,5,1866,1864,
90,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1951,1,7773,5,1866,1864,
135,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1996,1,7773,5,1866,1864,
135,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1996,1,7773,5,1866,1864,
135,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1996,1,7773,5,1866,1864,
90,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1951,1,7773,5,1866,1864,
90,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1951,1,7773,5,1866,1864,
90,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1951,1,7773,5,1866,1864,
155,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,2016,1,7773,5,1866,1864,
155,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,2016,1,7773,5,1866,1864,
78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1939,1,7773,5,1866,1864,
78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1939,1,7773,5,1866,1864,
78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1939,1,7773,5,1866,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1900,1,7773,5,1866,1864,
244,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2105,1,7773,5,1866,1864,
108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1969,1,7773,5,1866,1864,
108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1969,1,7773,5,1866,1864,
726,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2587,1,7773,5,1866,1864,
726,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2587,1,7773,5,1866,1864,
726,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2587,1,7773,5,1866,1864,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,1,7773,5,1866,1864,
78,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1939,1,7773,78,1939,1864,
78,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1939,1,7773,78,1939,1864,
78,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1939,1,7773,78,1939,1864,
78,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1939,1,7773,78,1939,1864,
78,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1939,1,7773,78,1939,1864,
