F61,F77,F88,F70,
4,1364,1153,8968,
4,1364,1153,8968,
4,1364,1153,8968,
4,1364,1153,8968,
4,1364,1153,8968,
3,365,83,7969,
2,365,83,7969,
2,365,83,7969,
3,1364,1153,8968,
3,424,131,8028,
3,424,131,8028,
14,466,173,8070,
20,582,211,8186,
56,1364,1153,8968,
8,384,99,7988,
20,582,211,8186,
20,582,211,8186,
5,421,128,8025,
10,582,211,8186,
10,582,211,8186,
32,1364,1153,8968,
32,1364,1153,8968,
5,466,173,8070,
1,1044,287,8648,
1,1044,287,8648,
5,262,61,7866,
10,582,211,8186,
28,1229,603,8833,
28,1229,603,8833,
13,1226,595,8830,
13,1226,595,8830,
2,582,211,8186,
8,582,211,8186,
8,582,211,8186,
8,582,211,8186,
8,582,211,8186,
8,582,211,8186,
8,582,211,8186,
8,582,211,8186,
8,582,211,8186,
8,582,211,8186,
8,582,211,8186,
8,582,211,8186,
8,582,211,8186,
6,538,180,8142,
16,1082,312,8686,
7,262,61,7866,
42,1364,1153,8968,
42,1364,1153,8968,
13,1226,595,8830,
13,1226,595,8830,
0,340,74,7944,
11,1325,883,8929,
4,582,211,8186,
9,457,170,8061,
29,1260,631,8864,
14,582,211,8186,
14,582,211,8186,
19,1107,335,8711,
28,1236,617,8840,
27,1275,647,8879,
2,582,211,8186,
8,1289,666,8893,
4,552,195,8156,
4,552,195,8156,
5,582,211,8186,
17,1364,1153,8968,
17,1364,1153,8968,
17,1364,1153,8968,
0,582,211,8186,
8,1203,556,8807,
13,1196,522,8800,
7,582,211,8186,
23,1289,666,8893,
2,340,74,7944,
7,582,211,8186,
2,340,74,7944,
7,582,211,8186,
23,1289,666,8893,
0,61,0,7665,
4,358,81,7962,
0,61,0,7665,
0,61,0,7665,
0,61,0,7665,
5,949,273,8553,
5,949,273,8553,
5,949,273,8553,
5,949,273,8553,
38,1314,778,8918,
34,1259,630,8863,
42,1364,1153,8968,
10,1232,606,8836,
24,550,195,8154,
54,1308,771,8912,
22,1305,759,8909,
23,1312,775,8916,
39,1313,776,8917,
39,1313,776,8917,
12,1204,557,8808,
12,1204,557,8808,
3,263,61,7867,
7,1190,518,8794,
7,1190,518,8794,
3,627,232,8231,
3,627,232,8231,
0,340,74,7944,
3,609,222,8213,
3,609,222,8213,
7,609,222,8213,
13,1304,757,8908,
19,1304,757,8908,
19,1304,757,8908,
2,582,211,8186,
0,340,74,7944,
3,609,222,8213,
13,1304,757,8908,
19,1304,757,8908,
19,1304,757,8908,
9,1311,774,8915,
11,537,180,8141,
1,582,211,8186,
1,582,211,8186,
0,61,0,7665,
2,397,106,8001,
7,582,211,8186,
5,630,232,8234,
5,630,232,8234,
26,1308,771,8912,
12,630,232,8234,
26,1308,771,8912,
6,263,61,7867,
0,61,0,7665,
3,582,211,8186,
21,1325,883,8929,
7,799,250,8403,
7,723,248,8327,
3,490,177,8094,
3,490,177,8094,
9,582,211,8186,
2,582,211,8186,
2,582,211,8186,
2,582,211,8186,
2,582,211,8186,
2,582,211,8186,
16,1325,883,8929,
16,1325,883,8929,
16,1325,883,8929,
14,1325,883,8929,
24,1301,751,8905,
10,582,211,8186,
0,582,211,8186,
7,1364,1153,8968,
0,582,211,8186,
0,582,211,8186,
0,582,211,8186,
1,582,211,8186,
1,582,211,8186,
1,582,211,8186,
1,71,2,7675,
1,71,2,7675,
1,71,2,7675,
1,71,2,7675,
1,71,2,7675,
1,71,2,7675,
2,73,2,7677,
22,1105,333,8709,
17,582,211,8186,
11,582,211,8186,
15,1105,333,8709,
8,449,168,8053,
15,1105,333,8709,
27,1203,556,8807,
8,370,89,7974,
0,61,0,7665,
7,1105,333,8709,
6,582,211,8186,
9,1097,321,8701,
6,582,211,8186,
6,582,211,8186,
9,1097,321,8701,
12,1105,333,8709,
6,582,211,8186,
12,1105,333,8709,
3,439,164,8043,
3,439,164,8043,
7,582,211,8186,
9,1097,321,8701,
7,582,211,8186,
7,582,211,8186,
9,1097,321,8701,
13,1105,333,8709,
7,582,211,8186,
13,1105,333,8709,
23,1105,333,8709,
5,413,117,8017,
5,413,117,8017,
5,413,117,8017,
5,413,117,8017,
5,413,117,8017,
5,413,117,8017,
5,413,117,8017,
5,413,117,8017,
24,413,117,8017,
24,413,117,8017,
24,413,117,8017,
24,413,117,8017,
24,413,117,8017,
24,413,117,8017,
24,413,117,8017,
24,413,117,8017,
3,413,117,8017,
3,413,117,8017,
3,413,117,8017,
3,413,117,8017,
3,413,117,8017,
3,413,117,8017,
3,413,117,8017,
3,413,117,8017,
3,413,117,8017,
3,413,117,8017,
3,413,117,8017,
3,582,211,8186,
0,340,74,7944,
1,268,61,7872,
1,300,66,7904,
1,268,61,7872,
8,1278,651,8882,
8,1278,651,8882,
7,1278,651,8882,
16,1192,518,8796,
16,1192,518,8796,
9,565,209,8169,
9,565,209,8169,
10,1125,352,8729,
6,530,180,8134,
3,565,209,8169,
3,565,209,8169,
3,565,209,8169,
3,565,209,8169,
22,1363,1153,8967,
22,1363,1153,8967,
7,565,209,8169,
7,565,209,8169,
3,565,209,8169,
7,565,209,8169,
7,565,209,8169,
4,565,209,8169,
4,565,209,8169,
2,564,206,8168,
3,565,209,8169,
3,565,209,8169,
3,565,209,8169,
24,1363,1153,8967,
24,1363,1153,8967,
24,1363,1153,8967,
24,1363,1153,8967,
24,1363,1153,8967,
7,1287,661,8891,
16,1363,1153,8967,
13,1106,333,8710,
13,1106,333,8710,
6,1106,333,8710,
6,1106,333,8710,
14,1364,1153,8968,
14,1364,1153,8968,
14,1364,1153,8968,
14,1364,1153,8968,
3,582,211,8186,
16,1278,651,8882,
8,1278,651,8882,
9,1280,652,8884,
11,1283,660,8887,
9,1280,652,8884,
11,1283,660,8887,
4,473,176,8077,
4,473,176,8077,
1,61,0,7665,
6,622,231,8226,
4,526,179,8130,
4,1364,1153,8968,
3,622,231,8226,
3,622,231,8226,
3,622,231,8226,
6,844,268,8448,
6,844,268,8448,
9,844,268,8448,
4,582,211,8186,
1,541,184,8145,
1,541,184,8145,
10,1294,695,8898,
10,1294,695,8898,
20,1294,695,8898,
20,1294,695,8898,
3,357,81,7961,
3,357,81,7961,
1,357,81,7961,
1,357,81,7961,
3,357,81,7961,
2,357,81,7961,
1,357,81,7961,
1,357,81,7961,
1,357,81,7961,
0,268,61,7872,
0,268,61,7872,
3,357,81,7961,
3,357,81,7961,
3,582,211,8186,
4,541,184,8145,
3,582,211,8186,
7,1326,913,8930,
7,1326,913,8930,
