F83,F71-rhs@apache.org,F71-astitcher@apache.org,F71-aidan@apache.org,F71-orudyy@apache.org,F71-gsim@apache.org,F71-rupertlssmith@apache.org,F71-arnaudsimon@apache.org,F71-macbean@apache.org,F71-rgreig@apache.org,F71-vinoski@apache.org,F71-rgodfrey@apache.org,F71-philharveyonline@apache.org,F71-kwall@apache.org,F71-marnie@apache.org,F71-kpvdr@apache.org,F71-rajith@apache.org,F71-wprice@apache.org,F71-ritchiem@apache.org,F71-robbie@apache.org,F71-grkvlt@apache.org,F74,F85,F73,F84,F146,F147,
868,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3109,1,7773,758,2999,2244,
326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2567,1,7773,154,2395,2244,
326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2567,1,7773,154,2395,2244,
326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2567,1,7773,154,2395,2244,
297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2538,1,7773,154,2395,2244,
297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2538,1,7773,154,2395,2244,
297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2538,1,7773,154,2395,2244,
297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2538,1,7773,154,2395,2244,
297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2538,1,7773,154,2395,2244,
820,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3061,1,7773,154,2395,2244,
820,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3061,1,7773,154,2395,2244,
154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2395,1,7773,154,2395,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3388,1,7773,306,2547,2244,
1147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3388,1,7773,306,2547,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,306,2547,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,306,2547,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,306,2547,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
306,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2547,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,306,2547,2244,
297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2538,1,7773,151,2392,2244,
297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2538,1,7773,151,2392,2244,
297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2538,1,7773,151,2392,2244,
297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2538,1,7773,151,2392,2244,
297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2538,1,7773,151,2392,2244,
297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2538,1,7773,151,2392,2244,
297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2538,1,7773,151,2392,2244,
151,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2392,1,7773,151,2392,2244,
151,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2392,1,7773,151,2392,2244,
151,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2392,1,7773,151,2392,2244,
151,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2392,1,7773,151,2392,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,151,2392,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,151,2392,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,151,2392,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,151,2392,2244,
340,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2581,1,7773,340,2581,2244,
340,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2581,1,7773,340,2581,2244,
263,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2504,1,7773,34,2275,2244,
263,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2504,1,7773,34,2275,2244,
263,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2504,1,7773,34,2275,2244,
263,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2504,1,7773,34,2275,2244,
263,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2504,1,7773,34,2275,2244,
263,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2504,1,7773,34,2275,2244,
263,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2504,1,7773,34,2275,2244,
34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2275,1,7773,34,2275,2244,
34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2275,1,7773,34,2275,2244,
34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2275,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,7773,34,2275,2244,
169,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2410,1,7773,34,2275,2244,
216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2457,1,7773,34,2275,2244,
216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2457,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2472,1,7773,34,2275,2244,
780,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3021,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,7773,34,2275,2244,
789,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3030,1,7773,34,2275,2244,
978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3219,1,7773,34,2275,2244,
789,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3030,1,7773,34,2275,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,1998,231,2472,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,1998,231,2472,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,1998,231,2472,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,1998,231,2472,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,1998,231,2472,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,1998,231,2472,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,1998,231,2472,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,1998,231,2472,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,1998,231,2472,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,1998,231,2472,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,1998,231,2472,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,1998,231,2472,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,1998,231,2472,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,1998,231,2472,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,1998,231,2472,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,1998,231,2472,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,1998,231,2472,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,7773,231,2472,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,7773,231,2472,2244,
231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,1,7773,231,2472,2244,
448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2689,1,7773,376,2617,2244,
448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2689,1,7773,376,2617,2244,
448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2689,1,7773,376,2617,2244,
448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2689,1,7773,376,2617,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2344,1,7773,103,2344,2244,
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2344,1,7773,103,2344,2244,
783,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3024,1,7773,103,2344,2244,
783,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3024,1,7773,103,2344,2244,
232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2473,1,7773,103,2344,2244,
232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2473,1,7773,103,2344,2244,
232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2473,1,7773,103,2344,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,103,2344,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,103,2344,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,103,2344,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,103,2344,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,103,2344,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,103,2344,2244,
898,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3139,1,7773,103,2344,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,103,2344,2244,
210,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2451,1,7773,103,2344,2244,
210,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2451,1,7773,103,2344,2244,
210,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2451,1,7773,103,2344,2244,
210,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2451,1,7773,103,2344,2244,
868,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3109,1,7773,758,2999,2244,
297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2538,1,7773,297,2538,2244,
297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2538,1,7773,297,2538,2244,
297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2538,1,7773,297,2538,2244,
306,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2547,1,7773,297,2538,2244,
306,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2547,1,7773,297,2538,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,297,2538,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,297,2538,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,297,2538,2244,
1254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3495,1,7773,297,2538,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,758,2999,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,758,2999,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,758,2999,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,758,2999,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,758,2999,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,758,2999,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,758,2999,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,758,2999,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,758,2999,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,758,2999,2244,
758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,758,2999,2244,
758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,758,2999,2244,
758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,758,2999,2244,
758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,758,2999,2244,
758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,758,2999,2244,
758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,758,2999,2244,
758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,758,2999,2244,
952,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3193,1,7773,952,3193,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,1134,952,3193,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,952,3193,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,952,3193,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,952,3193,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,952,3193,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,952,3193,2244,
952,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3193,1,7773,952,3193,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,952,3193,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,297,2538,2244,
297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2538,1,7773,297,2538,2244,
297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2538,1,7773,297,2538,2244,
1710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,1710,3951,2244,
