F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-CommandType,F16-EnvironmentFacade,F16-FieldTable,F16-long,F16-XAResource[],F16-NA,F16-void,F16-byte[],F16-int,F16-InternalMessage,F16-Color,F16-ConnectionSecure,F16-boolean,F16-String,F16-MessageMetaData_0_10,F16-ConstantExpression,F16-ManagedObject,F16-BigDecimal,F16-MBeanAttributeInfo[],F16-Message,F3-NA,F3-Class,F3-Integer,F3-Long,F3-Destination,F3-Map<String Object>,F3-Session.AUTO_ACKNOWLEDGE,F3-TimeUnit,F3-InputStream,F3-byte[],F3-null,F3-boolean,F3-MarkableDataInput,F3-SimplePropertyValue,F3-FileOutputStream,F3-String,F3-long,F3-State.DELETED,F3-int,F3-String[],F7--,F7-/,F7-++,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-BigInteger,F12-NA,F12-List<LoggingEvent>,F12-SSLReceiver,F12-boolean,F12-Logger,F12-SocketAddress,F12-String,F12-CountDownLatch,F12-Outcome[],F12-byte,F12-Connection,F12-ConfiguredObjectRecord,F12-JMSException,F12-AtomicInteger,F12-SSLEngine,F12-AtomicReference<Notification>,F12-TestCommand,F17-final,F17-static-final,F17-static,F17-NA,F2-Class,F2-SelectorParserTokenManager,F2-NA,F2-Map<String Object>,F2-AbstractQueueTestBase,F2-SimpleCharStream,F2-Buffer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-URLConnection,F2-ConnectionEndpoint,F2-CountDownLatch,F2-ByteBuffer,F2-Context,F2-System,F2-OutputStream,F2-File,F2-PlainPasswordFilePrincipalDatabaseTest,F6-org.apache.qpid.filter.selector.Token,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.qpid.disttest.client.property.SimplePropertyValue,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-org.apache.qpid.test.client.destination.AMQAnyDestination,F6-java.io.FileOutputStream,F6-java.io.InputStreamReader,F6-java.util.HashMap<java.lang.String java.lang.Object>,F6-java.util.Properties,F6-java.lang.Integer,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-java.util.concurrent.CountDownLatch,F6-java.io.BufferedReader,F6-org.apache.qpid.test.unit.client.connection.AMQConnection,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-readByte,F1-createConsumer,F1-ReInit,F1-delete,F1-NA,F1-setState,F1-add,F1-hasRemaining,F1-assertEquals,F1-createSession,F1-remaining,F1-listFiles,F1-getAbsolutePath,F1-put,F1-writeObject,F1-valueOf,F1-currentTimeMillis,F1-createTempFile,F1-readUnsignedShort,F1-readAMQShortString,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-AMQMethodBodyImpl,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.lang.Throwable,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.io.DataInputStream,F5-java.util.AbstractSet,F5-java.util.HashMap,F9-correlationId,F9-name,F9-data,F9-records,F9-appId,F9-_major,F9-_minor,F9-branchId,F9-NA,F9-globalId,F9-response,F9-userId,F9-type,F10-NA,F10-true,F19-NA,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-SaslServer,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-ByteBuffer,F4-long,F4-UUID,F4-Statement,F4-XATopicConnection,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-String,F4-int,F4-ServerMessage,F4-OutputStream,F8-AMQPProtocolVersionWrapper,F8-Command,F8-SessionDetach,F8-MessageProperties,F8-Payload,F8-Xid,F8-NA,F8-SessionDetached,F8-ConnectionStartOk,F8-DurableConfigurationStoreStub,F8-SessionAttached,F8-SessionAttach,F11-_underlying,F11-_size,F11-_logger,F11-NA,F11-TYPE_CODES,F11-ANONYMOUS_AUTHENTICATION_PROVIDER,F11-EXTERNAL_AUTHENTICATION_PROVIDER,F11-_mimeType,F11-_exception,F11-_key,F11-_closed,F11-_fileName,F11-CLASS_ID,F11-_connection,F11-QPID_MAX_SIZE,F11-cachedValues,F11-DEFAULT_LOG_WAIT,F11-METHOD_ID,F11-LOGGER,F11-UTF8_CHARSET,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-rhs@apache.org,F71-astitcher@apache.org,F71-aidan@apache.org,F71-orudyy@apache.org,F71-gsim@apache.org,F71-rupertlssmith@apache.org,F71-arnaudsimon@apache.org,F71-macbean@apache.org,F71-rgreig@apache.org,F71-vinoski@apache.org,F71-rgodfrey@apache.org,F71-philharveyonline@apache.org,F71-kwall@apache.org,F71-marnie@apache.org,F71-kpvdr@apache.org,F71-rajith@apache.org,F71-wprice@apache.org,F71-ritchiem@apache.org,F71-robbie@apache.org,F71-grkvlt@apache.org,F74,F73,F84,F146,category
3951,org/apache/qpid/amqp_1_0/type/transport,org/apache/qpid/amqp_1_0/type/transport/Begin.java,1002,true,3,20,1048,1,8,203,1,17,0.5166666666666667,167,20,0.11976047904191617,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,MALICIOUS_CODE,0.03414634146341464,EI_EXPOSE_REP,18,2,1,0.007403979639055993,0.0018509949097639982,4.6274872744099955E-4,-1.0,0.015873015873015872,0.0013017552700092382,0.06918238993710692,0.2554793710702434,-0.9365079365079365,0.0,0.005962059620596206,1063.811320754717,-1.0,-1.0,1,1708,1002,3951,0,0.0,0,0,0,0,0.0,2,2,0,4,0,0,0,0.024691358024691357,0,1140,0,8,1,0,1149,1132,0.009613015301175344,758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,7773,758,2999,open
3951,org/apache/qpid/amqp_1_0/type/transport,org/apache/qpid/amqp_1_0/type/transport/Begin.java,1002,true,3,20,1048,1,8,203,1,17,0.475,167,20,0.11976047904191617,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,MALICIOUS_CODE,0.03414634146341464,EI_EXPOSE_REP,18,2,1,0.007403979639055993,0.0018509949097639982,4.6274872744099955E-4,-1.0,0.015873015873015872,0.0013017552700092382,0.06918238993710692,0.2554793710702434,-0.9365079365079365,0.0,0.005962059620596206,1063.811320754717,-1.0,-1.0,1,1708,1002,3951,0,0.0,0,0,0,0,0.0,2,2,0,4,0,0,0,0.024691358024691357,0,1140,0,8,1,0,1149,1132,0.009613015301175344,758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,7773,758,2999,open
3951,org/apache/qpid/amqp_1_0/type/transport,org/apache/qpid/amqp_1_0/type/transport/Begin.java,1002,true,3,20,1048,1,8,203,1,17,0.5375,167,20,0.11976047904191617,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,MALICIOUS_CODE,0.03143631436314363,EI_EXPOSE_REP2,18,2,1,0.007403979639055993,0.0018509949097639982,4.6274872744099955E-4,-1.0,0.05172413793103448,0.004087395957193817,0.06918238993710692,0.2554793710702434,-0.896551724137931,0.0,0.005962059620596206,1063.811320754717,-1.0,-1.0,1,1708,1002,3951,0,0.0,0,0,0,0,0.0,2,2,0,4,0,0,0,0.024691358024691357,0,1140,0,8,1,0,1149,1132,0.009613015301175344,758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,7773,758,2999,open
3951,org/apache/qpid/amqp_1_0/type/transport,org/apache/qpid/amqp_1_0/type/transport/Begin.java,1002,true,3,20,1048,1,8,203,1,17,0.49583333333333335,167,20,0.11976047904191617,0.6666666666666666,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,MALICIOUS_CODE,0.03143631436314363,EI_EXPOSE_REP2,18,2,1,0.007403979639055993,0.0018509949097639982,4.6274872744099955E-4,-1.0,0.05172413793103448,0.004087395957193817,0.06918238993710692,0.2554793710702434,-0.896551724137931,0.0,0.005962059620596206,1063.811320754717,-1.0,-1.0,1,1708,1002,3951,0,0.0,0,0,0,0,0.0,2,2,0,4,0,0,0,0.024691358024691357,0,1140,0,8,1,0,1149,1132,0.009613015301175344,758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,7773,758,2999,open
3951,org/apache/qpid/amqp_1_0/type/transport,org/apache/qpid/amqp_1_0/type/transport/Open.java,1002,true,3,24,1048,1,8,203,1,17,0.524822695035461,201,20,0.09950248756218906,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,MALICIOUS_CODE,0.03414634146341464,EI_EXPOSE_REP,18,2,1,0.007403979639055993,0.0037019898195279964,4.6274872744099955E-4,-1.0,0.015873015873015872,0.0013017552700092382,0.06918238993710692,0.2554793710702434,-0.9365079365079365,0.0,0.005962059620596206,1063.811320754717,-1.0,-1.0,1,1708,1002,3951,0,0.0,0,0,0,0,0.0,4,4,0,8,0,0,0,0.0380952380952381,0,1140,0,8,1,0,1149,1132,0.009613015301175344,758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,7773,758,2999,open
3951,org/apache/qpid/amqp_1_0/type/transport,org/apache/qpid/amqp_1_0/type/transport/Open.java,1002,true,3,24,1048,1,8,203,1,17,0.45390070921985815,201,20,0.09950248756218906,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,MALICIOUS_CODE,0.03414634146341464,EI_EXPOSE_REP,18,2,1,0.007403979639055993,0.0037019898195279964,4.6274872744099955E-4,-1.0,0.015873015873015872,0.0013017552700092382,0.06918238993710692,0.2554793710702434,-0.9365079365079365,0.0,0.005962059620596206,1063.811320754717,-1.0,-1.0,1,1708,1002,3951,0,0.0,0,0,0,0,0.0,4,4,0,8,0,0,0,0.0380952380952381,0,1140,0,8,1,0,1149,1132,0.009613015301175344,758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,7773,758,2999,open
3951,org/apache/qpid/amqp_1_0/type/transport,org/apache/qpid/amqp_1_0/type/transport/Open.java,1002,true,3,24,1048,1,8,203,1,17,0.48936170212765956,201,20,0.09950248756218906,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,MALICIOUS_CODE,0.03414634146341464,EI_EXPOSE_REP,18,2,1,0.007403979639055993,0.0037019898195279964,4.6274872744099955E-4,-1.0,0.015873015873015872,0.0013017552700092382,0.06918238993710692,0.2554793710702434,-0.9365079365079365,0.0,0.005962059620596206,1063.811320754717,-1.0,-1.0,1,1708,1002,3951,0,0.0,0,0,0,0,0.0,4,4,0,8,0,0,0,0.0380952380952381,0,1140,0,8,1,0,1149,1132,0.009613015301175344,758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,7773,758,2999,open
3951,org/apache/qpid/amqp_1_0/type/transport,org/apache/qpid/amqp_1_0/type/transport/Open.java,1002,true,3,24,1048,1,8,203,1,17,0.41843971631205673,201,20,0.09950248756218906,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,MALICIOUS_CODE,0.03414634146341464,EI_EXPOSE_REP,18,2,1,0.007403979639055993,0.0037019898195279964,4.6274872744099955E-4,-1.0,0.015873015873015872,0.0013017552700092382,0.06918238993710692,0.2554793710702434,-0.9365079365079365,0.0,0.005962059620596206,1063.811320754717,-1.0,-1.0,1,1708,1002,3951,0,0.0,0,0,0,0,0.0,4,4,0,8,0,0,0,0.0380952380952381,0,1140,0,8,1,0,1149,1132,0.009613015301175344,758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,7773,758,2999,open
3951,org/apache/qpid/amqp_1_0/type/transport,org/apache/qpid/amqp_1_0/type/transport/Open.java,1002,true,3,24,1048,1,8,203,1,17,0.5425531914893617,201,20,0.09950248756218906,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,MALICIOUS_CODE,0.03143631436314363,EI_EXPOSE_REP2,18,2,1,0.007403979639055993,0.0037019898195279964,4.6274872744099955E-4,-1.0,0.05172413793103448,0.004087395957193817,0.06918238993710692,0.2554793710702434,-0.896551724137931,0.0,0.005962059620596206,1063.811320754717,-1.0,-1.0,1,1708,1002,3951,0,0.0,0,0,0,0,0.0,4,4,0,8,0,0,0,0.0380952380952381,0,1140,0,8,1,0,1149,1132,0.009613015301175344,758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,7773,758,2999,open
3951,org/apache/qpid/amqp_1_0/type/transport,org/apache/qpid/amqp_1_0/type/transport/Open.java,1002,true,3,24,1048,1,8,203,1,17,0.4716312056737589,201,20,0.09950248756218906,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,MALICIOUS_CODE,0.03143631436314363,EI_EXPOSE_REP2,18,2,1,0.007403979639055993,0.0037019898195279964,4.6274872744099955E-4,-1.0,0.05172413793103448,0.004087395957193817,0.06918238993710692,0.2554793710702434,-0.896551724137931,0.0,0.005962059620596206,1063.811320754717,-1.0,-1.0,1,1708,1002,3951,0,0.0,0,0,0,0,0.0,4,4,0,8,0,0,0,0.0380952380952381,0,1140,0,8,1,0,1149,1132,0.009613015301175344,758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,7773,758,2999,open
3951,org/apache/qpid/amqp_1_0/type/transport,org/apache/qpid/amqp_1_0/type/transport/Open.java,1002,true,3,24,1048,1,8,203,1,17,0.5070921985815603,201,20,0.09950248756218906,0.6666666666666666,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,MALICIOUS_CODE,0.03143631436314363,EI_EXPOSE_REP2,18,2,1,0.007403979639055993,0.0037019898195279964,4.6274872744099955E-4,-1.0,0.05172413793103448,0.004087395957193817,0.06918238993710692,0.2554793710702434,-0.896551724137931,0.0,0.005962059620596206,1063.811320754717,-1.0,-1.0,1,1708,1002,3951,0,0.0,0,0,0,0,0.0,4,4,0,8,0,0,0,0.0380952380952381,0,1140,0,8,1,0,1149,1132,0.009613015301175344,758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,7773,758,2999,open
3951,org/apache/qpid/amqp_1_0/type/transport,org/apache/qpid/amqp_1_0/type/transport/Open.java,1002,true,3,24,1048,1,8,203,1,17,0.43617021276595747,201,20,0.09950248756218906,0.6666666666666666,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,MALICIOUS_CODE,0.03143631436314363,EI_EXPOSE_REP2,18,2,1,0.007403979639055993,0.0037019898195279964,4.6274872744099955E-4,-1.0,0.05172413793103448,0.004087395957193817,0.06918238993710692,0.2554793710702434,-0.896551724137931,0.0,0.005962059620596206,1063.811320754717,-1.0,-1.0,1,1708,1002,3951,0,0.0,0,0,0,0,0.0,4,4,0,8,0,0,0,0.0380952380952381,0,1140,0,8,1,0,1149,1132,0.009613015301175344,758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,7773,758,2999,open
