F61,F77,F88,F70,
0,1708,1002,3951,
0,1708,1002,3951,
0,1708,1002,3951,
1,1708,1002,3951,
0,1708,1002,3951,
0,1708,1002,3951,
2,1708,1002,3951,
2,1708,1002,3951,
0,1708,1002,3951,
0,1708,1002,3951,
0,1708,1002,3951,
0,1708,1002,3951,
0,1708,1002,3951,
0,1708,1002,3951,
0,1708,1002,3951,
0,1708,1002,3951,
0,1708,1002,3951,
0,1708,1002,3951,
0,1708,1002,3951,
0,1708,1002,3951,
1,1708,1002,3951,
1,1708,1002,3951,
1,1708,1002,3951,
1,1708,1002,3951,
1,1708,1002,3951,
1,1708,1002,3951,
1,1708,1002,3951,
1,1708,1002,3951,
1,1708,1002,3951,
1,1708,1002,3951,
1,1708,1002,3951,
1,1708,1002,3951,
1,1708,1002,3951,
1,1708,1002,3951,
1,1708,1002,3951,
1,1708,1002,3951,
0,1708,1002,3951,
0,1708,1002,3951,
5,1799,1046,4042,
5,1799,1046,4042,
32,5530,3026,7773,
4,316,138,2559,
128,5530,3026,7773,
128,5530,3026,7773,
128,5530,3026,7773,
128,5530,3026,7773,
67,4624,2663,6867,
7,916,445,3159,
25,5530,3026,7773,
25,5530,3026,7773,
25,5530,3026,7773,
27,5530,3026,7773,
3,1997,1134,4240,
17,1997,1134,4240,
38,4303,2501,6546,
53,5530,3026,7773,
12,5530,3026,7773,
4,1892,1068,4135,
13,5189,2934,7432,
12,4629,2669,6872,
12,4629,2669,6872,
0,1897,1070,4140,
0,1897,1070,4140,
102,3091,1924,5334,
102,3091,1924,5334,
232,5530,3026,7773,
32,1731,1026,3974,
24,1446,853,3689,
32,1826,1053,4069,
6,764,311,3007,
148,4203,2431,6446,
12,2084,1207,4327,
12,2084,1207,4327,
12,2084,1207,4327,
12,2084,1207,4327,
12,2084,1207,4327,
12,2084,1207,4327,
12,2084,1207,4327,
8,277,132,2520,
8,277,132,2520,
23,1897,1070,4140,
15,1434,843,3677,
65,4639,2676,6882,
56,4235,2444,6478,
65,4639,2676,6882,
2,1053,533,3296,
4,1892,1068,4135,
7,5218,2938,7461,
14,5530,3026,7773,
35,5530,3026,7773,
9,5530,3026,7773,
4,5014,2894,7257,
3,1732,1026,3975,
3,1732,1026,3975,
3,1732,1026,3975,
3,1732,1026,3975,
96,5530,3026,7773,
96,5530,3026,7773,
99,4637,2674,6880,
11,1997,1134,4240,
59,5530,3026,7773,
59,5530,3026,7773,
1,2322,1427,4565,
6,1357,767,3600,
2,1732,1026,3975,
2,1732,1026,3975,
2,1732,1026,3975,
7,1437,846,3680,
7,1437,846,3680,
14,2041,1169,4284,
11,1592,947,3835,
10,1591,947,3834,
14,2041,1169,4284,
20,5530,3026,7773,
4,4797,2774,7040,
3,879,399,3122,
3,879,399,3122,
0,1876,1064,4119,
4,4235,2444,6478,
2,3012,1893,5255,
4,4235,2444,6478,
11,4235,2444,6478,
13,1803,1047,4046,
13,1803,1047,4046,
50,4023,2338,6266,
26,2198,1285,4441,
50,4023,2338,6266,
26,2198,1285,4441,
49,4013,2337,6256,
50,4023,2338,6266,
18,4023,2338,6266,
18,4023,2338,6266,
18,4023,2338,6266,
18,4023,2338,6266,
1,1407,825,3650,
1,1407,825,3650,
1,1407,825,3650,
1,1407,825,3650,
1,1407,825,3650,
1,1407,825,3650,
1,1407,825,3650,
0,1406,825,3649,
0,259,127,2502,
34,5530,3026,7773,
5,2488,1602,4731,
16,5033,2899,7276,
10,4797,2774,7040,
10,4797,2774,7040,
10,4797,2774,7040,
10,4797,2774,7040,
10,4797,2774,7040,
10,4797,2774,7040,
10,4797,2774,7040,
0,2877,1793,5120,
2,2877,1793,5120,
6,1929,1086,4172,
10,2033,1159,4276,
10,2033,1159,4276,
6,1929,1086,4172,
10,2033,1159,4276,
10,2033,1159,4276,
10,2033,1159,4276,
56,4797,2774,7040,
79,5530,3026,7773,
7,376,146,2619,
26,2183,1274,4426,
11,1363,767,3606,
36,3041,1905,5284,
53,4235,2444,6478,
53,4235,2444,6478,
53,4235,2444,6478,
53,4235,2444,6478,
79,5530,3026,7773,
33,3012,1893,5255,
9,3835,2247,6078,
9,3835,2247,6078,
9,3835,2247,6078,
12,5530,3026,7773,
11,5530,3026,7773,
1,479,179,2722,
25,2817,1749,5060,
25,2817,1749,5060,
20,2127,1232,4370,
2,2090,1210,4333,
7,1961,1102,4204,
8,2090,1210,4333,
1,147,76,2390,
1,147,76,2390,
8,2880,1793,5123,
1,1891,1068,4134,
1,1891,1068,4134,
1,1706,1002,3949,
1,737,300,2980,
0,727,298,2970,
1,737,300,2980,
0,727,298,2970,
2,1536,911,3779,
1,1536,911,3779,
1,1536,911,3779,
1,1536,911,3779,
0,1536,911,3779,
0,1706,1002,3949,
1,1706,1002,3949,
1,1706,1002,3949,
1,1706,1002,3949,
1,1706,1002,3949,
8,1564,930,3807,
1,1420,833,3663,
1,1420,833,3663,
3,1656,977,3899,
3,1656,977,3899,
3,1656,977,3899,
5,1656,977,3899,
5,1656,977,3899,
5,1656,977,3899,
2,1309,706,3552,
1,1302,693,3545,
2,1309,706,3552,
3,1309,706,3552,
3,1309,706,3552,
6,1563,930,3806,
6,1563,930,3806,
1,1329,742,3572,
3,1420,833,3663,
5,1563,930,3806,
5,1563,930,3806,
5,1563,930,3806,
5,1563,930,3806,
4,1706,1002,3949,
5,1706,1002,3949,
5,1706,1002,3949,
5,1706,1002,3949,
1,1706,1002,3949,
2,1706,1002,3949,
2,1706,1002,3949,
2,1706,1002,3949,
7,1706,1002,3949,
7,1706,1002,3949,
7,1706,1002,3949,
0,1706,1002,3949,
0,1706,1002,3949,
0,1706,1002,3949,
2,1706,1002,3949,
2,1706,1002,3949,
2,1706,1002,3949,
2,1706,1002,3949,
2,1706,1002,3949,
2,1706,1002,3949,
2,1706,1002,3949,
2,1706,1002,3949,
2,1706,1002,3949,
1,1706,1002,3949,
1,1706,1002,3949,
2,1706,1002,3949,
2,1706,1002,3949,
0,1706,1002,3949,
0,1706,1002,3949,
0,1706,1002,3949,
2,1706,1002,3949,
0,1706,1002,3949,
1,1706,1002,3949,
1,1597,951,3840,
2,1597,951,3840,
2,1706,1002,3949,
2,1706,1002,3949,
2,1706,1002,3949,
7,1706,1002,3949,
7,1706,1002,3949,
7,1706,1002,3949,
1,1536,911,3779,
6,1706,1002,3949,
0,1706,1002,3949,
1,1536,911,3779,
0,737,300,2980,
0,737,300,2980,
3,1506,898,3749,
2,1526,909,3769,
1,737,300,2980,
3,1309,706,3552,
2,1309,706,3552,
2,1309,706,3552,
2,1309,706,3552,
2,1309,706,3552,
2,1309,706,3552,
5,1533,911,3776,
10,1706,1002,3949,
5,1533,911,3776,
7,1706,1002,3949,
1,1706,1002,3949,
1,1706,1002,3949,
1,1706,1002,3949,
1,1706,1002,3949,
1,1706,1002,3949,
0,737,300,2980,
0,737,300,2980,
1,1539,913,3782,
6,1706,1002,3949,
6,1706,1002,3949,
1,1421,833,3664,
3,1449,855,3692,
3,1449,855,3692,
3,1449,855,3692,
3,1449,855,3692,
0,1706,1002,3949,
4,4049,2347,6292,
4,4049,2347,6292,
4,4049,2347,6292,
4,4049,2347,6292,
4,4049,2347,6292,
4,2670,1682,4913,
1,2670,1682,4913,
0,338,141,2581,
5,2670,1682,4913,
5,2670,1682,4913,
5,2670,1682,4913,
5,2670,1682,4913,
5,2670,1682,4913,
2,2765,1716,5008,
5,2859,1779,5102,
2,2765,1716,5008,
2,2765,1716,5008,
7,4049,2347,6292,
7,4049,2347,6292,
6,4049,2347,6292,
6,4049,2347,6292,
5,4049,2347,6292,
5,4049,2347,6292,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
1,5530,3026,7773,
1,5530,3026,7773,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
0,953,459,3196,
12,5530,3026,7773,
28,5149,2915,7392,
22,4797,2774,7040,
12,5178,2932,7421,
12,5178,2932,7421,
12,5178,2932,7421,
12,5178,2932,7421,
12,5178,2932,7421,
7,4826,2800,7069,
7,4826,2800,7069,
1,2436,1572,4679,
1,953,459,3196,
1,953,459,3196,
2,953,459,3196,
1,953,459,3196,
1,953,459,3196,
0,147,76,2390,
1,953,459,3196,
1,953,459,3196,
8,1961,1102,4204,
1,953,459,3196,
0,147,76,2390,
1,953,459,3196,
0,147,76,2390,
1,953,459,3196,
1,953,459,3196,
0,146,76,2389,
0,147,76,2390,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
2,1961,1102,4204,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
6,5530,3026,7773,
6,5530,3026,7773,
6,5530,3026,7773,
0,146,76,2389,
0,146,76,2389,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
2,1897,1070,4140,
5,2090,1210,4333,
15,5149,2915,7392,
31,5530,3026,7773,
31,5530,3026,7773,
1,953,459,3196,
1,953,459,3196,
0,147,76,2390,
1,953,459,3196,
1,953,459,3196,
0,147,76,2390,
1,953,459,3196,
1,953,459,3196,
5,1961,1102,4204,
35,5530,3026,7773,
35,5530,3026,7773,
3,2090,1210,4333,
3,2090,1210,4333,
0,147,76,2390,
13,4915,2869,7158,
19,5530,3026,7773,
6,2090,1210,4333,
0,953,459,3196,
0,147,76,2390,
1,953,459,3196,
1,953,459,3196,
0,147,76,2390,
1,953,459,3196,
1,953,459,3196,
0,147,76,2390,
1,953,459,3196,
1,953,459,3196,
0,147,76,2390,
1,953,459,3196,
1,953,459,3196,
0,147,76,2390,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
1,953,459,3196,
16,5530,3026,7773,
3,3034,1900,5277,
3,3034,1900,5277,
3,1627,964,3870,
28,5471,2995,7714,
28,5471,2995,7714,
5,1652,973,3895,
5,1652,973,3895,
3,1627,964,3870,
3,1627,964,3870,
5,1652,973,3895,
4,3749,2185,5992,
4,2900,1807,5143,
4,2900,1807,5143,
4,2900,1807,5143,
1,2887,1799,5130,
6,4049,2347,6292,
1,2324,1434,4567,
1,2324,1434,4567,
1,2324,1434,4567,
0,110,70,2353,
2,1970,1112,4213,
0,1970,1112,4213,
0,1970,1112,4213,
0,1970,1112,4213,
0,1970,1112,4213,
0,1970,1112,4213,
0,1970,1112,4213,
1,1970,1112,4213,
2,1970,1112,4213,
2,1970,1112,4213,
0,1970,1112,4213,
0,1970,1112,4213,
0,1970,1112,4213,
3,1619,962,3862,
4,1970,1112,4213,
4,1970,1112,4213,
4,1970,1112,4213,
1,1919,1080,4162,
2,1970,1112,4213,
2,1970,1112,4213,
4,1892,1068,4135,
35,5530,3026,7773,
0,1674,989,3917,
1,1970,1112,4213,
0,1970,1112,4213,
0,1673,989,3916,
56,1923,1081,4166,
5,427,160,2670,
0,427,160,2670,
15,1274,662,3517,
7,1152,607,3395,
0,427,160,2670,
0,427,160,2670,
16,3165,1964,5408,
4,473,175,2716,
4,473,175,2716,
0,618,250,2861,
61,3958,2312,6201,
7,1152,607,3395,
13,1274,662,3517,
8,1863,1062,4106,
7,1489,885,3732,
33,764,311,3007,
33,764,311,3007,
5,700,272,2943,
19,1297,680,3540,
19,1297,680,3540,
19,1297,680,3540,
10,1300,685,3543,
10,1300,685,3543,
10,1300,685,3543,
10,1300,685,3543,
16,808,328,3051,
90,4133,2389,6376,
19,662,261,2905,
107,5530,3026,7773,
107,5530,3026,7773,
107,5530,3026,7773,
107,5530,3026,7773,
2,734,299,2977,
2,734,299,2977,
35,5530,3026,7773,
46,4133,2389,6376,
1,517,202,2760,
9,2179,1274,4422,
9,2179,1274,4422,
9,2179,1274,4422,
3,1195,626,3438,
8,4133,2389,6376,
9,4133,2389,6376,
8,4133,2389,6376,
8,4133,2389,6376,
8,4133,2389,6376,
8,4133,2389,6376,
2,1553,917,3796,
2,1553,917,3796,
2,1553,917,3796,
17,669,264,2912,
17,669,264,2912,
3,1553,917,3796,
3,1553,917,3796,
4,1300,685,3543,
4,1201,631,3444,
1,1300,685,3543,
4,1553,917,3796,
9,1553,917,3796,
5,1553,917,3796,
1,1419,833,3662,
1,1419,833,3662,
1,1419,833,3662,
2,1553,917,3796,
2,1553,917,3796,
16,1553,917,3796,
0,736,300,2979,
25,3271,1977,5514,
25,3241,1975,5484,
14,2443,1576,4686,
13,3264,1977,5507,
5,2464,1583,4707,
7,2479,1595,4722,
7,3199,1970,5442,
5,1553,917,3796,
5,1553,917,3796,
16,3317,1990,5560,
4,1419,833,3662,
4,1419,833,3662,
4,1419,833,3662,
4,1419,833,3662,
4,1419,833,3662,
0,904,431,3147,
3,1852,1060,4095,
27,802,325,3045,
27,802,325,3045,
63,1397,813,3640,
0,339,141,2582,
15,1203,634,3446,
15,1203,634,3446,
2,403,153,2646,
1,1203,634,3446,
1,1203,634,3446,
1,1203,634,3446,
2,1035,520,3278,
1,1035,520,3278,
1,1035,520,3278,
1,1035,520,3278,
1,1035,520,3278,
1,1035,520,3278,
1,1035,520,3278,
1,1035,520,3278,
20,1553,917,3796,
4,290,134,2533,
0,149,76,2392,
2,1553,917,3796,
3,1459,861,3702,
2,1553,917,3796,
12,1553,917,3796,
23,1553,917,3796,
33,1524,909,3767,
4,290,134,2533,
9,413,155,2656,
23,1553,917,3796,
23,1553,917,3796,
23,1553,917,3796,
8,1553,917,3796,
1,802,325,3045,
6,427,160,2670,
6,427,160,2670,
6,427,160,2670,
5,700,272,2943,
7,673,264,2916,
3,673,264,2916,
1,308,137,2551,
3,607,247,2850,
12,607,247,2850,
0,8,8,2251,
0,680,266,2923,
9,1681,990,3924,
39,700,272,2943,
4,96,65,2339,
25,652,257,2895,
96,1553,917,3796,
96,1553,917,3796,
96,1553,917,3796,
27,662,261,2905,
91,1300,685,3543,
55,992,465,3235,
55,992,465,3235,
36,1553,917,3796,
11,662,261,2905,
15,669,264,2912,
15,669,264,2912,
15,669,264,2912,
15,669,264,2912,
15,669,264,2912,
15,669,264,2912,
15,669,264,2912,
15,669,264,2912,
15,669,264,2912,
0,188,92,2431,
14,669,264,2912,
14,669,264,2912,
14,669,264,2912,
14,669,264,2912,
14,669,264,2912,
19,1006,474,3249,
19,1006,474,3249,
19,1006,474,3249,
19,1006,474,3249,
19,1006,474,3249,
0,188,92,2431,
0,188,92,2431,
0,188,92,2431,
31,1553,917,3796,
25,700,272,2943,
25,700,272,2943,
6,299,135,2542,
14,669,264,2912,
1,513,197,2756,
1,618,250,2861,
1,618,250,2861,
1,513,197,2756,
1,307,137,2550,
0,3,3,2246,
10,1068,536,3311,
28,2095,1213,4338,
28,2095,1213,4338,
36,3014,1896,5257,
21,2141,1246,4384,
6,745,302,2988,
3,1069,537,3312,
3,1069,537,3312,
3,1069,537,3312,
5,802,325,3045,
10,1065,535,3308,
3,802,325,3045,
2,1069,537,3312,
2,1069,537,3312,
2,1069,537,3312,
7,1068,536,3311,
24,1069,537,3312,
9,730,299,2973,
23,1069,537,3312,
23,1069,537,3312,
23,1069,537,3312,
23,1069,537,3312,
14,786,316,3029,
28,5530,3026,7773,
27,1069,537,3312,
8,730,299,2973,
38,1069,537,3312,
38,1069,537,3312,
38,1069,537,3312,
38,1069,537,3312,
38,1069,537,3312,
38,1069,537,3312,
38,1069,537,3312,
38,1069,537,3312,
38,1069,537,3312,
38,1069,537,3312,
38,1069,537,3312,
38,1069,537,3312,
38,1069,537,3312,
38,1069,537,3312,
38,1069,537,3312,
38,1069,537,3312,
27,808,328,3051,
27,808,328,3051,
38,1069,537,3312,
38,1069,537,3312,
27,808,328,3051,
27,808,328,3051,
35,1062,535,3305,
1,124,72,2367,
3,268,128,2511,
3,268,128,2511,
38,1069,537,3312,
38,1069,537,3312,
38,1069,537,3312,
20,786,316,3029,
8,1069,537,3312,
0,124,72,2367,
2,1069,537,3312,
2,1069,537,3312,
12,147,76,2390,
52,5530,3026,7773,
10,145,76,2388,
12,147,76,2390,
26,730,299,2973,
0,124,72,2367,
46,1069,537,3312,
46,1069,537,3312,
46,1069,537,3312,
46,1069,537,3312,
46,1069,537,3312,
46,1069,537,3312,
46,1069,537,3312,
13,1069,537,3312,
19,1069,537,3312,
4,802,325,3045,
5,1068,536,3311,
5,1068,536,3311,
5,1068,536,3311,
0,147,76,2390,
8,1059,535,3302,
4,701,275,2944,
1,430,160,2673,
6,808,328,3051,
6,808,328,3051,
6,808,328,3051,
6,808,328,3051,
11,1708,1002,3951,
11,1065,535,3308,
10,1066,536,3309,
0,808,328,3051,
4,808,328,3051,
5,1068,536,3311,
13,1069,537,3312,
13,1069,537,3312,
13,1069,537,3312,
6,1708,1002,3951,
6,1708,1002,3951,
21,808,328,3051,
36,1708,1002,3951,
21,808,328,3051,
14,781,315,3024,
34,1708,1002,3951,
34,1708,1002,3951,
34,1708,1002,3951,
35,5530,3026,7773,
6,730,299,2973,
5,1708,1002,3951,
62,5530,3026,7773,
61,772,312,3015,
61,772,312,3015,
61,772,312,3015,
61,772,312,3015,
61,772,312,3015,
61,772,312,3015,
61,772,312,3015,
61,772,312,3015,
61,772,312,3015,
61,772,312,3015,
14,772,312,3015,
14,772,312,3015,
14,772,312,3015,
14,772,312,3015,
14,772,312,3015,
14,772,312,3015,
14,772,312,3015,
14,772,312,3015,
14,772,312,3015,
14,772,312,3015,
14,772,312,3015,
14,772,312,3015,
14,772,312,3015,
14,772,312,3015,
14,772,312,3015,
14,772,312,3015,
14,772,312,3015,
14,772,312,3015,
14,772,312,3015,
3,808,328,3051,
2,661,260,2904,
5,661,260,2904,
6,1958,1095,4201,
9,2769,1719,5012,
9,2769,1719,5012,
3,764,311,3007,
3,764,311,3007,
3,764,311,3007,
14,992,465,3235,
5,1845,1059,4088,
6,1846,1059,4089,
8,3485,2092,5728,
10,4185,2421,6428,
10,4185,2421,6428,
3,375,146,2618,
63,5530,3026,7773,
25,2006,1141,4249,
9,1059,535,3302,
14,2006,1141,4249,
14,2006,1141,4249,
14,2006,1141,4249,
14,2006,1141,4249,
2,459,165,2702,
9,764,311,3007,
2,5530,3026,7773,
3,764,311,3007,
3,764,311,3007,
24,2006,1141,4249,
24,2006,1141,4249,
4,659,259,2902,
4,659,259,2902,
4,659,259,2902,
4,659,259,2902,
4,659,259,2902,
4,659,259,2902,
4,659,259,2902,
4,659,259,2902,
14,802,325,3045,
14,802,325,3045,
2,764,311,3007,
23,802,325,3045,
14,764,311,3007,
11,669,264,2912,
11,669,264,2912,
2,397,151,2640,
3,413,155,2656,
3,413,155,2656,
3,412,155,2655,
3,412,155,2655,
26,1227,643,3470,
3,713,286,2956,
3,713,286,2956,
3,713,286,2956,
4,726,296,2969,
3,713,286,2956,
5,1459,861,3702,
10,1409,828,3652,
10,1409,828,3652,
11,2594,1659,4837,
5,2594,1659,4837,
0,1409,828,3652,
12,2662,1676,4905,
6,1408,825,3651,
7,1408,825,3651,
11,2000,1136,4243,
14,2662,1676,4905,
1,1408,825,3651,
2,607,247,2850,
12,669,264,2912,
12,669,264,2912,
12,669,264,2912,
17,2663,1676,4906,
17,2663,1676,4906,
3,1459,861,3702,
6,2205,1304,4448,
4,1459,861,3702,
4,1459,861,3702,
8,5530,3026,7773,
2,1459,861,3702,
2,1459,861,3702,
7,1883,1065,4126,
7,1883,1065,4126,
7,1883,1065,4126,
7,1883,1065,4126,
7,1883,1065,4126,
14,3794,2220,6037,
14,3794,2220,6037,
14,3794,2220,6037,
14,3794,2220,6037,
14,3794,2220,6037,
14,3794,2220,6037,
6,3029,1899,5272,
14,3794,2220,6037,
11,3790,2214,6033,
11,3790,2214,6033,
10,3790,2214,6033,
9,3592,2134,5835,
9,3592,2134,5835,
9,3592,2134,5835,
9,3592,2134,5835,
9,3592,2134,5835,
9,3592,2134,5835,
6,3031,1899,5274,
9,3592,2134,5835,
9,3592,2134,5835,
9,3592,2134,5835,
9,3592,2134,5835,
9,3592,2134,5835,
9,3592,2134,5835,
9,3592,2134,5835,
6,3592,2134,5835,
6,3592,2134,5835,
6,3592,2134,5835,
6,3592,2134,5835,
5,1193,625,3436,
5,1193,625,3436,
4,479,179,2722,
9,1579,941,3822,
10,1610,960,3853,
1,148,76,2391,
5,669,264,2912,
13,1219,641,3462,
16,1378,789,3621,
0,148,76,2391,
0,148,76,2391,
0,148,76,2391,
10,1610,960,3853,
0,607,247,2850,
8,1300,685,3543,
8,1300,685,3543,
8,1300,685,3543,
26,1239,650,3482,
26,1239,650,3482,
54,4885,2849,7128,
54,4885,2849,7128,
10,1175,616,3418,
19,2218,1331,4461,
19,2218,1331,4461,
19,2218,1331,4461,
11,1239,650,3482,
10,1175,616,3418,
19,2218,1331,4461,
19,2218,1331,4461,
19,2218,1331,4461,
10,669,264,2912,
10,669,264,2912,
1,910,441,3153,
1,910,441,3153,
0,910,441,3153,
0,910,441,3153,
3,1193,625,3436,
6,2245,1373,4488,
0,822,343,3065,
0,822,343,3065,
0,822,343,3065,
2,1193,625,3436,
2,1193,625,3436,
4,2884,1798,5127,
6,1579,941,3822,
0,436,161,2679,
3,2556,1638,4799,
13,4884,2848,7127,
3,48,42,2291,
3,48,42,2291,
3,48,42,2291,
3,296,135,2539,
3,296,135,2539,
3,296,135,2539,
3,296,135,2539,
2,296,135,2539,
2,296,135,2539,
3,1453,857,3696,
3,1453,857,3696,
4,1459,861,3702,
3,1459,861,3702,
3,1459,861,3702,
3,1459,861,3702,
3,1459,861,3702,
3,1459,861,3702,
2,1459,861,3702,
4,2269,1396,4512,
4,2269,1396,4512,
4,2269,1396,4512,
4,2269,1396,4512,
6,1553,917,3796,
4,516,198,2759,
2,427,160,2670,
40,1184,619,3427,
