F61,F77,F88,F70,
8,1518,909,3951,
8,1518,909,3951,
8,1518,909,3951,
8,1518,909,3951,
8,1518,909,3951,
8,1518,909,3951,
8,1518,909,3951,
8,1518,909,3951,
12,939,504,3372,
2,1518,909,3951,
2,1518,909,3951,
2,1518,909,3951,
2,1518,909,3951,
2,1518,909,3951,
2,1518,909,3951,
3,1518,909,3951,
1,938,504,3371,
3,1518,909,3951,
0,39,24,2472,
0,39,24,2472,
0,39,24,2472,
0,39,24,2472,
0,39,24,2472,
0,39,24,2472,
0,39,24,2472,
0,39,24,2472,
0,39,24,2472,
0,39,24,2472,
0,39,24,2472,
0,39,24,2472,
0,39,24,2472,
0,39,24,2472,
0,39,24,2472,
0,39,24,2472,
0,39,24,2472,
0,39,24,2472,
0,39,24,2472,
0,39,24,2472,
3,1518,909,3951,
3,1518,909,3951,
3,1518,909,3951,
3,1518,909,3951,
0,1518,909,3951,
21,1062,562,3495,
24,1518,909,3951,
24,1518,909,3951,
7,485,172,2918,
21,1062,562,3495,
24,1518,909,3951,
10,598,224,3031,
24,1518,909,3951,
24,1518,909,3951,
24,1518,909,3951,
24,1518,909,3951,
21,1062,562,3495,
24,1518,909,3951,
24,1518,909,3951,
24,1518,909,3951,
24,1518,909,3951,
24,1518,909,3951,
24,1518,909,3951,
20,1014,541,3447,
3,261,71,2694,
24,1518,909,3951,
6,1518,909,3951,
6,1518,909,3951,
7,1518,909,3951,
7,1518,909,3951,
5,1199,711,3632,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
2,1518,909,3951,
1,1518,909,3951,
10,1518,909,3951,
10,1518,909,3951,
10,1518,909,3951,
10,1518,909,3951,
1,1518,909,3951,
2,1518,909,3951,
2,1518,909,3951,
2,1518,909,3951,
2,1518,909,3951,
2,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
2,1518,909,3951,
2,1518,909,3951,
2,1518,909,3951,
2,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
1,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
2,1518,909,3951,
2,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
1,1518,909,3951,
0,1518,909,3951,
0,1518,909,3951,
5,1609,953,4042,
5,1609,953,4042,
32,5340,2933,7773,
2,126,45,2559,
126,5340,2933,7773,
126,5340,2933,7773,
126,5340,2933,7773,
126,5340,2933,7773,
67,4434,2571,6867,
4,726,352,3159,
25,5340,2933,7773,
25,5340,2933,7773,
25,5340,2933,7773,
27,5340,2933,7773,
3,1807,1041,4240,
17,1807,1041,4240,
38,4113,2408,6546,
53,5340,2933,7773,
12,5340,2933,7773,
4,1702,976,4135,
13,4999,2842,7432,
12,4439,2577,6872,
12,4439,2577,6872,
0,1707,978,4140,
0,1707,978,4140,
102,2901,1832,5334,
102,2901,1832,5334,
232,5340,2933,7773,
32,1541,933,3974,
24,1256,760,3689,
32,1636,960,4069,
6,574,218,3007,
148,4013,2339,6446,
12,1894,1114,4327,
12,1894,1114,4327,
12,1894,1114,4327,
12,1894,1114,4327,
12,1894,1114,4327,
12,1894,1114,4327,
12,1894,1114,4327,
5,87,39,2520,
5,87,39,2520,
20,1707,978,4140,
12,1244,750,3677,
62,4449,2583,6882,
53,4045,2351,6478,
62,4449,2583,6882,
1,863,440,3296,
4,1702,976,4135,
7,5028,2845,7461,
14,5340,2933,7773,
35,5340,2933,7773,
9,5340,2933,7773,
4,4824,2802,7257,
3,1542,933,3975,
3,1542,933,3975,
3,1542,933,3975,
3,1542,933,3975,
95,5340,2933,7773,
95,5340,2933,7773,
99,4447,2581,6880,
10,1807,1041,4240,
58,5340,2933,7773,
58,5340,2933,7773,
1,2132,1334,4565,
5,1167,674,3600,
2,1542,933,3975,
2,1542,933,3975,
2,1542,933,3975,
6,1247,753,3680,
6,1247,753,3680,
13,1851,1076,4284,
10,1402,855,3835,
9,1401,855,3834,
13,1851,1076,4284,
20,5340,2933,7773,
3,4607,2682,7040,
3,689,307,3122,
3,689,307,3122,
0,1686,972,4119,
11,4045,2351,6478,
13,1613,954,4046,
13,1613,954,4046,
50,3833,2245,6266,
26,2008,1193,4441,
50,3833,2245,6266,
26,2008,1193,4441,
49,3823,2244,6256,
50,3833,2245,6266,
18,3833,2245,6266,
18,3833,2245,6266,
18,3833,2245,6266,
18,3833,2245,6266,
1,1217,733,3650,
1,1217,733,3650,
1,1217,733,3650,
1,1217,733,3650,
1,1217,733,3650,
1,1217,733,3650,
1,1217,733,3650,
0,1216,732,3649,
0,69,34,2502,
34,5340,2933,7773,
5,2298,1510,4731,
16,4843,2806,7276,
10,4607,2682,7040,
10,4607,2682,7040,
10,4607,2682,7040,
10,4607,2682,7040,
10,4607,2682,7040,
10,4607,2682,7040,
10,4607,2682,7040,
0,2687,1700,5120,
2,2687,1700,5120,
6,1739,993,4172,
10,1843,1066,4276,
10,1843,1066,4276,
6,1739,993,4172,
10,1843,1066,4276,
10,1843,1066,4276,
10,1843,1066,4276,
53,4607,2682,7040,
76,5340,2933,7773,
4,186,54,2619,
23,1993,1181,4426,
8,1173,674,3606,
33,2851,1813,5284,
50,4045,2351,6478,
50,4045,2351,6478,
50,4045,2351,6478,
50,4045,2351,6478,
76,5340,2933,7773,
30,2822,1800,5255,
8,3645,2155,6078,
8,3645,2155,6078,
8,3645,2155,6078,
12,5340,2933,7773,
11,5340,2933,7773,
1,289,87,2722,
23,2627,1656,5060,
23,2627,1656,5060,
18,1937,1140,4370,
2,1900,1118,4333,
5,1771,1009,4204,
8,2690,1700,5123,
1,1701,975,4134,
1,1701,975,4134,
1,1516,909,3949,
1,547,207,2980,
0,537,206,2970,
1,547,207,2980,
0,537,206,2970,
2,1346,818,3779,
1,1346,818,3779,
1,1346,818,3779,
1,1346,818,3779,
0,1346,818,3779,
0,1516,909,3949,
1,1516,909,3949,
1,1516,909,3949,
1,1516,909,3949,
1,1516,909,3949,
8,1374,838,3807,
1,1230,740,3663,
1,1230,740,3663,
3,1466,884,3899,
3,1466,884,3899,
3,1466,884,3899,
5,1466,884,3899,
5,1466,884,3899,
5,1466,884,3899,
2,1119,613,3552,
1,1112,601,3545,
2,1119,613,3552,
3,1119,613,3552,
3,1119,613,3552,
6,1373,838,3806,
6,1373,838,3806,
1,1139,649,3572,
3,1230,740,3663,
5,1373,838,3806,
5,1373,838,3806,
5,1373,838,3806,
5,1373,838,3806,
3,1516,909,3949,
5,1516,909,3949,
5,1516,909,3949,
5,1516,909,3949,
1,1516,909,3949,
2,1516,909,3949,
2,1516,909,3949,
2,1516,909,3949,
7,1516,909,3949,
7,1516,909,3949,
7,1516,909,3949,
0,1516,909,3949,
0,1516,909,3949,
0,1516,909,3949,
2,1516,909,3949,
2,1516,909,3949,
2,1516,909,3949,
2,1516,909,3949,
2,1516,909,3949,
2,1516,909,3949,
2,1516,909,3949,
2,1516,909,3949,
2,1516,909,3949,
1,1516,909,3949,
1,1516,909,3949,
2,1516,909,3949,
2,1516,909,3949,
0,1516,909,3949,
0,1516,909,3949,
0,1516,909,3949,
2,1516,909,3949,
0,1516,909,3949,
1,1516,909,3949,
1,1407,858,3840,
2,1407,858,3840,
2,1516,909,3949,
2,1516,909,3949,
2,1516,909,3949,
7,1516,909,3949,
7,1516,909,3949,
7,1516,909,3949,
1,1346,818,3779,
6,1516,909,3949,
0,1516,909,3949,
1,1346,818,3779,
0,547,207,2980,
0,547,207,2980,
3,1316,805,3749,
2,1336,816,3769,
1,547,207,2980,
3,1119,613,3552,
2,1119,613,3552,
2,1119,613,3552,
2,1119,613,3552,
2,1119,613,3552,
2,1119,613,3552,
4,1343,818,3776,
9,1516,909,3949,
4,1343,818,3776,
6,1516,909,3949,
1,1516,909,3949,
1,1516,909,3949,
1,1516,909,3949,
1,1516,909,3949,
1,1516,909,3949,
0,547,207,2980,
0,547,207,2980,
1,1349,820,3782,
6,1516,909,3949,
6,1516,909,3949,
1,1231,740,3664,
3,1259,763,3692,
3,1259,763,3692,
3,1259,763,3692,
3,1259,763,3692,
0,1516,909,3949,
4,3859,2254,6292,
4,3859,2254,6292,
4,3859,2254,6292,
4,3859,2254,6292,
4,3859,2254,6292,
4,2480,1589,4913,
1,2480,1589,4913,
0,148,49,2581,
5,2480,1589,4913,
5,2480,1589,4913,
5,2480,1589,4913,
5,2480,1589,4913,
5,2480,1589,4913,
2,2575,1624,5008,
5,2669,1686,5102,
2,2575,1624,5008,
2,2575,1624,5008,
7,3859,2254,6292,
7,3859,2254,6292,
6,3859,2254,6292,
6,3859,2254,6292,
5,3859,2254,6292,
5,3859,2254,6292,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
1,5340,2933,7773,
1,5340,2933,7773,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
13,4826,2804,7259,
11,5340,2933,7773,
27,4959,2822,7392,
21,4607,2682,7040,
12,4988,2839,7421,
12,4988,2839,7421,
12,4988,2839,7421,
12,4988,2839,7421,
12,4988,2839,7421,
7,4636,2707,7069,
7,4636,2707,7069,
1,2246,1480,4679,
8,1771,1009,4204,
2,1771,1009,4204,
6,5340,2933,7773,
6,5340,2933,7773,
6,5340,2933,7773,
0,1707,978,4140,
3,1900,1118,4333,
0,1707,978,4140,
14,4959,2822,7392,
30,5340,2933,7773,
30,5340,2933,7773,
5,1771,1009,4204,
35,5340,2933,7773,
35,5340,2933,7773,
2,1900,1118,4333,
2,1900,1118,4333,
12,4725,2777,7158,
12,4725,2777,7158,
18,5340,2933,7773,
5,1900,1118,4333,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
7,4045,2351,6478,
7,4045,2351,6478,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
4,2822,1800,5255,
4,2822,1800,5255,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
8,4045,2351,6478,
8,4045,2351,6478,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
0,763,366,3196,
16,5340,2933,7773,
3,2844,1808,5277,
3,2844,1808,5277,
3,1437,871,3870,
28,5281,2903,7714,
28,5281,2903,7714,
5,1462,880,3895,
5,1462,880,3895,
3,1437,871,3870,
3,1437,871,3870,
5,1462,880,3895,
4,3559,2093,5992,
4,2710,1714,5143,
4,2710,1714,5143,
4,2710,1714,5143,
1,2697,1706,5130,
6,3859,2254,6292,
1,2134,1342,4567,
1,2134,1342,4567,
1,2134,1342,4567,
3,1250,757,3683,
2,1780,1020,4213,
0,1780,1020,4213,
0,1780,1020,4213,
0,1780,1020,4213,
0,1780,1020,4213,
0,1780,1020,4213,
0,1780,1020,4213,
1,1780,1020,4213,
2,1780,1020,4213,
2,1780,1020,4213,
0,1780,1020,4213,
0,1780,1020,4213,
0,1780,1020,4213,
3,1429,870,3862,
4,1780,1020,4213,
4,1780,1020,4213,
4,1780,1020,4213,
1,1729,987,4162,
2,1780,1020,4213,
2,1780,1020,4213,
4,1702,976,4135,
35,5340,2933,7773,
0,1484,896,3917,
1,1780,1020,4213,
0,1780,1020,4213,
0,1483,896,3916,
48,1733,988,4166,
3,237,67,2670,
0,237,67,2670,
15,1084,569,3517,
7,962,514,3395,
0,237,67,2670,
0,237,67,2670,
14,2975,1871,5408,
2,283,83,2716,
0,428,157,2861,
59,3768,2219,6201,
7,962,514,3395,
13,1084,569,3517,
8,1673,969,4106,
7,1299,792,3732,
31,574,218,3007,
31,574,218,3007,
5,510,180,2943,
16,1107,587,3540,
16,1107,587,3540,
16,1107,587,3540,
9,1110,592,3543,
9,1110,592,3543,
9,1110,592,3543,
9,1110,592,3543,
15,618,235,3051,
87,3943,2296,6376,
16,472,168,2905,
104,5340,2933,7773,
104,5340,2933,7773,
104,5340,2933,7773,
104,5340,2933,7773,
2,544,207,2977,
2,544,207,2977,
35,5340,2933,7773,
46,3943,2296,6376,
1,327,109,2760,
9,1989,1181,4422,
9,1989,1181,4422,
9,1989,1181,4422,
3,1005,534,3438,
8,3943,2296,6376,
9,3943,2296,6376,
8,3943,2296,6376,
8,3943,2296,6376,
8,3943,2296,6376,
8,3943,2296,6376,
2,1363,825,3796,
2,1363,825,3796,
2,1363,825,3796,
15,479,171,2912,
15,479,171,2912,
3,1363,825,3796,
3,1363,825,3796,
4,1110,592,3543,
3,1011,539,3444,
1,1110,592,3543,
4,1363,825,3796,
9,1363,825,3796,
5,1363,825,3796,
1,1229,740,3662,
1,1229,740,3662,
1,1229,740,3662,
2,1363,825,3796,
2,1363,825,3796,
14,1363,825,3796,
0,546,207,2979,
25,3081,1885,5514,
24,3051,1882,5484,
13,2253,1483,4686,
13,3074,1885,5507,
5,2274,1490,4707,
7,2289,1502,4722,
7,3009,1877,5442,
5,1363,825,3796,
5,1363,825,3796,
16,3127,1897,5560,
4,1229,740,3662,
4,1229,740,3662,
4,1229,740,3662,
4,1229,740,3662,
4,1229,740,3662,
0,714,338,3147,
3,1662,967,4095,
27,612,233,3045,
27,612,233,3045,
59,1207,720,3640,
0,149,49,2582,
15,1013,541,3446,
15,1013,541,3446,
2,213,60,2646,
1,1013,541,3446,
1,1013,541,3446,
1,1013,541,3446,
2,845,427,3278,
1,845,427,3278,
1,845,427,3278,
1,845,427,3278,
1,845,427,3278,
1,845,427,3278,
1,845,427,3278,
1,845,427,3278,
20,1363,825,3796,
3,100,42,2533,
3,100,42,2533,
2,1363,825,3796,
3,1269,768,3702,
2,1363,825,3796,
12,1363,825,3796,
23,1363,825,3796,
31,1334,816,3767,
2,100,42,2533,
7,223,63,2656,
23,1363,825,3796,
23,1363,825,3796,
23,1363,825,3796,
8,1363,825,3796,
1,612,233,3045,
51,510,180,2943,
2,237,67,2670,
2,237,67,2670,
2,237,67,2670,
5,510,180,2943,
7,483,171,2916,
3,483,171,2916,
1,118,44,2551,
3,417,155,2850,
8,417,155,2850,
0,490,174,2923,
9,1491,897,3924,
31,510,180,2943,
17,462,164,2895,
88,1363,825,3796,
19,472,168,2905,
83,1110,592,3543,
47,802,372,3235,
47,802,372,3235,
36,1363,825,3796,
10,472,168,2905,
10,472,168,2905,
14,479,171,2912,
14,479,171,2912,
14,479,171,2912,
14,479,171,2912,
14,479,171,2912,
14,479,171,2912,
14,479,171,2912,
14,479,171,2912,
14,479,171,2912,
12,479,171,2912,
12,479,171,2912,
12,479,171,2912,
12,479,171,2912,
12,479,171,2912,
18,816,382,3249,
18,816,382,3249,
18,816,382,3249,
18,816,382,3249,
18,816,382,3249,
3,461,164,2894,
3,461,164,2894,
3,461,164,2894,
1,399,146,2832,
31,1363,825,3796,
23,510,180,2943,
23,510,180,2943,
2,109,43,2542,
10,479,171,2912,
1,323,104,2756,
1,428,157,2861,
1,428,157,2861,
1,323,104,2756,
0,117,44,2550,
1,118,44,2551,
8,878,443,3311,
26,1905,1120,4338,
26,1905,1120,4338,
34,2824,1803,5257,
19,1951,1154,4384,
6,555,209,2988,
3,879,444,3312,
3,879,444,3312,
3,879,444,3312,
5,612,233,3045,
10,875,443,3308,
3,612,233,3045,
2,879,444,3312,
2,879,444,3312,
2,879,444,3312,
6,878,443,3311,
21,879,444,3312,
6,540,206,2973,
22,879,444,3312,
22,879,444,3312,
22,879,444,3312,
22,879,444,3312,
11,596,223,3029,
24,879,444,3312,
24,879,444,3312,
5,540,206,2973,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
24,618,235,3051,
24,618,235,3051,
35,879,444,3312,
35,879,444,3312,
24,618,235,3051,
24,618,235,3051,
32,872,442,3305,
35,879,444,3312,
0,78,35,2511,
0,78,35,2511,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
17,596,223,3029,
35,879,444,3312,
35,879,444,3312,
6,879,444,3312,
2,879,444,3312,
2,879,444,3312,
33,641,251,3074,
38,879,444,3312,
13,540,206,2973,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
35,879,444,3312,
12,879,444,3312,
16,879,444,3312,
4,879,444,3312,
4,612,233,3045,
4,878,443,3311,
4,878,443,3311,
4,878,443,3311,
7,869,442,3302,
3,511,183,2944,
0,240,68,2673,
8,587,222,3020,
15,879,444,3312,
9,879,444,3312,
8,879,444,3312,
9,879,444,3312,
6,618,235,3051,
6,618,235,3051,
6,618,235,3051,
6,618,235,3051,
11,1518,909,3951,
11,875,443,3308,
10,876,443,3309,
0,618,235,3051,
4,618,235,3051,
4,878,443,3311,
12,879,444,3312,
12,879,444,3312,
12,879,444,3312,
5,1518,909,3951,
5,1518,909,3951,
21,618,235,3051,
36,1518,909,3951,
21,618,235,3051,
14,591,222,3024,
33,1518,909,3951,
33,1518,909,3951,
33,1518,909,3951,
28,1260,764,3693,
5,540,206,2973,
5,1518,909,3951,
55,5340,2933,7773,
54,582,219,3015,
54,582,219,3015,
54,582,219,3015,
54,582,219,3015,
54,582,219,3015,
54,582,219,3015,
54,582,219,3015,
54,582,219,3015,
54,582,219,3015,
54,582,219,3015,
13,582,219,3015,
13,582,219,3015,
13,582,219,3015,
13,582,219,3015,
13,582,219,3015,
13,582,219,3015,
13,582,219,3015,
13,582,219,3015,
13,582,219,3015,
13,582,219,3015,
13,582,219,3015,
13,582,219,3015,
13,582,219,3015,
13,582,219,3015,
13,582,219,3015,
13,582,219,3015,
13,582,219,3015,
13,582,219,3015,
13,582,219,3015,
10,574,218,3007,
3,618,235,3051,
2,471,167,2904,
5,471,167,2904,
6,1768,1002,4201,
9,2579,1626,5012,
9,2579,1626,5012,
3,574,218,3007,
3,574,218,3007,
3,574,218,3007,
14,802,372,3235,
5,1655,966,4088,
6,1656,967,4089,
8,3295,1999,5728,
10,3995,2328,6428,
10,3995,2328,6428,
2,185,54,2618,
