F61,F77,F88,F70,
0,1044,601,1941,
0,1044,601,1941,
0,1044,601,1941,
0,1044,601,1941,
0,1044,601,1941,
0,1044,601,1941,
0,1044,601,1941,
0,1044,601,1941,
0,1044,601,1941,
0,1044,601,1941,
0,635,377,1532,
0,635,377,1532,
0,635,377,1532,
0,635,377,1532,
0,635,377,1532,
0,635,377,1532,
0,145,112,1042,
0,145,112,1042,
0,421,289,1318,
0,421,289,1318,
0,421,289,1318,
0,275,182,1172,
0,275,182,1172,
28,892,569,1789,
14,392,261,1289,
14,392,261,1289,
28,892,569,1789,
28,892,569,1789,
23,668,408,1565,
23,668,408,1565,
23,668,408,1565,
28,892,569,1789,
28,892,569,1789,
28,892,569,1789,
28,892,569,1789,
28,892,569,1789,
28,892,569,1789,
28,892,569,1789,
28,892,569,1789,
28,892,569,1789,
28,892,569,1789,
28,892,569,1789,
28,892,569,1789,
28,892,569,1789,
28,892,569,1789,
28,892,569,1789,
28,892,569,1789,
28,892,569,1789,
28,892,569,1789,
28,892,569,1789,
28,892,569,1789,
28,892,569,1789,
2,60,72,957,
2,60,72,957,
2,60,72,957,
2,60,72,957,
2,60,72,957,
2,60,72,957,
2,60,72,957,
2,60,72,957,
2,60,72,957,
2,60,72,957,
2,60,72,957,
2,60,72,957,
2,60,72,957,
2,60,72,957,
2,60,72,957,
2,377,254,1274,
12,892,569,1789,
12,892,569,1789,
12,892,569,1789,
12,892,569,1789,
12,892,569,1789,
0,249,170,1146,
1,254,170,1151,
1,254,170,1151,
1,254,170,1151,
1,254,170,1151,
1,254,170,1151,
1,254,170,1151,
1,254,170,1151,
0,130,104,1027,
0,130,104,1027,
0,130,104,1027,
0,130,104,1027,
0,130,104,1027,
21,881,567,1778,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
18,802,494,1699,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
23,1080,613,1977,
22,892,569,1789,
0,180,144,1077,
0,180,144,1077,
0,180,144,1077,
0,180,144,1077,
0,180,144,1077,
0,180,144,1077,
0,180,144,1077,
0,180,144,1077,
0,180,144,1077,
1,155,122,1052,
1,155,122,1052,
1,155,122,1052,
1,155,122,1052,
1,155,122,1052,
1,155,122,1052,
1,155,122,1052,
1,155,122,1052,
1,155,122,1052,
1,155,122,1052,
1,155,122,1052,
1,155,122,1052,
1,155,122,1052,
1,155,122,1052,
1,155,122,1052,
1,155,122,1052,
5,892,569,1789,
9,635,377,1532,
11,723,431,1620,
4,507,338,1404,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
17,892,569,1789,
17,892,569,1789,
17,892,569,1789,
17,892,569,1789,
17,892,569,1789,
5,892,569,1789,
12,892,569,1789,
5,815,503,1712,
5,815,503,1712,
0,145,112,1042,
0,145,112,1042,
8,815,503,1712,
8,815,503,1712,
9,892,569,1789,
6,639,378,1536,
8,853,562,1750,
5,892,569,1789,
14,1012,590,1909,
3,817,518,1714,
3,817,518,1714,
1,780,480,1677,
3,817,518,1714,
3,817,518,1714,
3,817,518,1714,
3,817,518,1714,
3,817,518,1714,
3,817,518,1714,
3,817,518,1714,
3,817,518,1714,
3,817,518,1714,
3,817,518,1714,
3,817,518,1714,
10,892,569,1789,
6,892,569,1789,
1,283,184,1180,
1,283,184,1180,
1,283,184,1180,
1,283,184,1180,
1,283,184,1180,
1,283,184,1180,
1,283,184,1180,
1,283,184,1180,
1,283,184,1180,
0,257,171,1154,
8,1080,613,1977,
8,1080,613,1977,
8,1080,613,1977,
11,892,569,1789,
11,892,569,1789,
11,892,569,1789,
11,892,569,1789,
11,892,569,1789,
11,892,569,1789,
11,892,569,1789,
11,892,569,1789,
11,892,569,1789,
8,810,498,1707,
11,892,569,1789,
10,825,527,1722,
6,521,343,1418,
6,521,343,1418,
6,521,343,1418,
0,359,237,1256,
6,892,569,1789,
6,892,569,1789,
7,892,569,1789,
7,892,569,1789,
7,892,569,1789,
6,892,569,1789,
6,892,569,1789,
6,892,569,1789,
6,892,569,1789,
2,793,481,1690,
2,793,481,1690,
2,793,481,1690,
0,184,149,1081,
0,184,149,1081,
6,892,569,1789,
6,892,569,1789,
6,892,569,1789,
1,145,112,1042,
1,145,112,1042,
6,892,569,1789,
6,892,569,1789,
6,892,569,1789,
6,892,569,1789,
6,892,569,1789,
6,892,569,1789,
6,892,569,1789,
0,45,58,942,
0,45,58,942,
6,892,569,1789,
6,892,569,1789,
6,892,569,1789,
7,815,503,1712,
7,815,503,1712,
7,815,503,1712,
7,815,503,1712,
7,815,503,1712,
7,815,503,1712,
7,815,503,1712,
7,815,503,1712,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
37,879,567,1776,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
38,892,569,1789,
4,411,284,1308,
4,411,284,1308,
4,411,284,1308,
4,411,284,1308,
4,411,284,1308,
12,740,436,1637,
12,740,436,1637,
12,740,436,1637,
12,740,436,1637,
11,736,434,1633,
11,736,434,1633,
12,740,436,1637,
11,736,434,1633,
11,736,434,1633,
1,279,183,1176,
1,279,183,1176,
1,279,183,1176,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
15,892,569,1789,
15,892,569,1789,
15,892,569,1789,
15,892,569,1789,
15,892,569,1789,
15,892,569,1789,
1,253,171,1150,
1,253,171,1150,
1,253,171,1150,
1,253,171,1150,
0,145,112,1042,
0,145,112,1042,
0,145,112,1042,
0,145,112,1042,
6,793,481,1690,
5,892,569,1789,
5,892,569,1789,
5,892,569,1789,
5,892,569,1789,
5,892,569,1789,
0,422,289,1319,
12,892,569,1789,
0,39,52,936,
0,39,52,936,
9,892,569,1789,
9,892,569,1789,
9,892,569,1789,
9,892,569,1789,
9,892,569,1789,
8,603,363,1500,
8,603,363,1500,
8,603,363,1500,
8,603,363,1500,
8,603,363,1500,
8,603,363,1500,
8,603,363,1500,
8,603,363,1500,
8,603,363,1500,
8,603,363,1500,
8,603,363,1500,
8,603,363,1500,
8,603,363,1500,
8,603,363,1500,
8,603,363,1500,
8,603,363,1500,
0,360,237,1257,
0,421,289,1318,
0,421,289,1318,
0,421,289,1318,
0,421,289,1318,
0,145,112,1042,
0,145,112,1042,
0,145,112,1042,
0,145,112,1042,
9,892,569,1789,
9,892,569,1789,
9,892,569,1789,
9,892,569,1789,
19,853,562,1750,
19,853,562,1750,
19,853,562,1750,
19,853,562,1750,
19,853,562,1750,
19,853,562,1750,
19,853,562,1750,
19,853,562,1750,
19,853,562,1750,
19,853,562,1750,
21,892,569,1789,
21,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
22,892,569,1789,
0,222,162,1119,
0,222,162,1119,
8,740,436,1637,
5,551,349,1448,
8,740,436,1637,
8,740,436,1637,
8,740,436,1637,
5,551,349,1448,
8,740,436,1637,
8,740,436,1637,
8,740,436,1637,
5,551,349,1448,
8,740,436,1637,
0,209,160,1106,
0,209,160,1106,
0,209,160,1106,
1,244,169,1141,
2,385,258,1282,
5,458,315,1355,
0,61,72,958,
0,61,72,958,
5,853,562,1750,
3,731,433,1628,
6,892,569,1789,
0,253,171,1150,
0,253,171,1150,
0,253,171,1150,
0,253,171,1150,
4,892,569,1789,
10,665,407,1562,
1,95,86,992,
1,95,86,992,
7,892,569,1789,
7,892,569,1789,
19,892,569,1789,
12,647,391,1544,
19,892,569,1789,
19,892,569,1789,
19,892,569,1789,
19,892,569,1789,
19,892,569,1789,
19,892,569,1789,
19,892,569,1789,
19,892,569,1789,
1,74,79,971,
1,74,79,971,
1,74,79,971,
1,74,79,971,
19,892,569,1789,
0,17,26,914,
0,17,26,914,
5,815,503,1712,
0,89,84,986,
0,89,84,986,
0,89,84,986,
0,89,84,986,
0,89,84,986,
0,89,84,986,
0,89,84,986,
0,89,84,986,
0,89,84,986,
0,89,84,986,
0,89,84,986,
0,89,84,986,
0,89,84,986,
0,89,84,986,
0,89,84,986,
0,89,84,986,
14,892,569,1789,
14,892,569,1789,
14,892,569,1789,
14,892,569,1789,
11,750,440,1647,
11,750,440,1647,
14,892,569,1789,
14,892,569,1789,
14,892,569,1789,
15,1080,613,1977,
0,50,66,947,
5,892,569,1789,
0,310,199,1207,
0,310,199,1207,
10,706,423,1603,
6,892,569,1789,
6,892,569,1789,
6,892,569,1789,
6,892,569,1789,
6,892,569,1789,
6,892,569,1789,
10,467,322,1364,
10,467,322,1364,
10,467,322,1364,
10,467,322,1364,
10,467,322,1364,
10,467,322,1364,
10,467,322,1364,
10,467,322,1364,
2,338,222,1235,
10,467,322,1364,
10,467,322,1364,
10,467,322,1364,
10,467,322,1364,
10,467,322,1364,
10,467,322,1364,
2,338,222,1235,
10,467,322,1364,
0,7,10,904,
10,467,322,1364,
10,467,322,1364,
10,467,322,1364,
10,467,322,1364,
10,467,322,1364,
10,467,322,1364,
2,41,53,938,
4,79,80,976,
4,79,80,976,
2,41,53,938,
4,79,80,976,
4,79,80,976,
4,79,80,976,
10,892,569,1789,
4,1080,613,1977,
4,1080,613,1977,
4,1080,613,1977,
4,1080,613,1977,
4,1080,613,1977,
4,1080,613,1977,
4,1080,613,1977,
4,1080,613,1977,
4,1080,613,1977,
4,1080,613,1977,
4,1080,613,1977,
4,1080,613,1977,
4,1080,613,1977,
4,1080,613,1977,
4,1080,613,1977,
0,152,119,1049,
0,152,119,1049,
5,892,569,1789,
0,397,262,1294,
0,397,262,1294,
17,635,377,1532,
17,635,377,1532,
17,635,377,1532,
2,407,278,1304,
2,407,278,1304,
17,635,377,1532,
1,300,195,1197,
1,393,261,1290,
0,395,260,1292,
0,395,260,1292,
0,395,260,1292,
16,593,361,1490,
16,593,361,1490,
16,593,361,1490,
16,593,361,1490,
16,593,361,1490,
16,593,361,1490,
9,446,310,1343,
9,446,310,1343,
16,593,361,1490,
16,593,361,1490,
16,593,361,1490,
16,593,361,1490,
16,593,361,1490,
16,593,361,1490,
8,432,295,1329,
8,432,295,1329,
8,432,295,1329,
8,432,295,1329,
8,432,295,1329,
8,432,295,1329,
8,432,295,1329,
8,432,295,1329,
8,432,295,1329,
8,432,295,1329,
0,36,50,933,
0,36,50,933,
0,36,50,933,
0,36,50,933,
18,892,569,1789,
18,892,569,1789,
18,892,569,1789,
19,1080,613,1977,
18,892,569,1789,
18,892,569,1789,
18,892,569,1789,
13,892,569,1789,
13,892,569,1789,
11,846,555,1743,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
1,298,192,1195,
4,439,304,1336,
4,439,304,1336,
1,298,192,1195,
2,353,237,1250,
0,223,163,1120,
4,439,304,1336,
1,298,192,1195,
9,892,569,1789,
9,892,569,1789,
9,892,569,1789,
9,892,569,1789,
9,892,569,1789,
9,892,569,1789,
9,892,569,1789,
6,892,569,1789,
1,271,179,1168,
1,271,179,1168,
1,271,179,1168,
1,271,179,1168,
1,271,179,1168,
1,271,179,1168,
1,271,179,1168,
1,271,179,1168,
1,271,179,1168,
1,271,179,1168,
1,271,179,1168,
1,271,179,1168,
1,271,179,1168,
0,268,178,1165,
0,31,41,928,
0,31,41,928,
0,31,41,928,
0,31,41,928,
0,31,41,928,
0,31,41,928,
0,31,41,928,
1,133,106,1030,
1,133,106,1030,
1,133,106,1030,
5,892,569,1789,
5,892,569,1789,
5,892,569,1789,
5,892,569,1789,
6,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
3,377,254,1274,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
10,892,569,1789,
8,204,158,1101,
8,204,158,1101,
8,204,158,1101,
8,204,158,1101,
2,91,85,988,
8,204,158,1101,
4,128,100,1025,
8,204,158,1101,
8,204,158,1101,
8,204,158,1101,
8,204,158,1101,
8,204,158,1101,
8,204,158,1101,
8,204,158,1101,
8,204,158,1101,
1,70,77,967,
8,204,158,1101,
3,108,93,1005,
2,91,85,988,
8,204,158,1101,
3,108,93,1005,
2,91,85,988,
8,204,158,1101,
0,27,37,924,
8,204,158,1101,
3,108,93,1005,
1,70,77,967,
8,204,158,1101,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
13,892,569,1789,
20,892,569,1789,
20,892,569,1789,
20,892,569,1789,
15,651,393,1548,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
2,421,289,1318,
2,421,289,1318,
2,421,289,1318,
2,592,360,1489,
2,592,360,1489,
2,592,360,1489,
2,592,360,1489,
2,592,360,1489,
7,892,569,1789,
7,387,258,1284,
7,387,258,1284,
7,387,258,1284,
7,387,258,1284,
7,387,258,1284,
7,387,258,1284,
7,387,258,1284,
7,387,258,1284,
10,892,569,1789,
10,892,569,1789,
2,316,202,1213,
1,315,202,1212,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
5,1080,613,1977,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
5,1080,613,1977,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
4,362,243,1259,
5,805,497,1702,
5,805,497,1702,
9,892,569,1789,
9,892,569,1789,
9,892,569,1789,
9,892,569,1789,
9,892,569,1789,
1,416,288,1313,
9,892,569,1789,
9,892,569,1789,
9,892,569,1789,
6,683,414,1580,
9,892,569,1789,
15,1080,613,1977,
26,760,444,1657,
26,760,444,1657,
26,760,444,1657,
26,760,444,1657,
26,760,444,1657,
26,760,444,1657,
26,760,444,1657,
23,688,416,1585,
26,760,444,1657,
26,760,444,1657,
26,760,444,1657,
26,760,444,1657,
26,760,444,1657,
11,892,569,1789,
10,815,503,1712,
10,815,503,1712,
10,815,503,1712,
11,892,569,1789,
11,892,569,1789,
5,590,361,1487,
5,590,361,1487,
5,590,361,1487,
12,892,569,1789,
12,892,569,1789,
1,421,289,1318,
7,760,444,1657,
7,760,444,1657,
7,760,444,1657,
7,760,444,1657,
0,421,289,1318,
7,892,569,1789,
7,892,569,1789,
7,892,569,1789,
7,892,569,1789,
7,892,569,1789,
4,635,377,1532,
6,892,569,1789,
6,892,569,1789,
16,616,371,1513,
18,665,407,1562,
2,336,218,1233,
2,336,218,1233,
0,16,23,913,
12,593,361,1490,
2,121,97,1018,
5,336,218,1233,
5,336,218,1233,
5,336,218,1233,
5,336,218,1233,
5,336,218,1233,
5,336,218,1233,
5,336,218,1233,
5,336,218,1233,
5,336,218,1233,
5,336,218,1233,
5,336,218,1233,
5,336,218,1233,
5,336,218,1233,
5,467,322,1364,
5,467,322,1364,
5,467,322,1364,
3,521,343,1418,
3,521,343,1418,
3,521,343,1418,
3,521,343,1418,
10,1080,613,1977,
2,254,170,1151,
1,130,104,1027,
1,130,104,1027,
1,130,104,1027,
0,114,93,1011,
0,114,93,1011,
1,180,144,1077,
1,180,144,1077,
1,180,144,1077,
1,180,144,1077,
1,180,144,1077,
1,180,144,1077,
1,180,144,1077,
1,180,144,1077,
1,180,144,1077,
1,180,144,1077,
1,180,144,1077,
1,180,144,1077,
2,71,77,968,
2,71,77,968,
2,71,77,968,
2,71,77,968,
2,71,77,968,
2,71,77,968,
17,1080,613,1977,
20,1080,613,1977,
7,1080,613,1977,
7,1080,613,1977,
7,1080,613,1977,
0,760,444,1657,
1,61,72,958,
20,1080,613,1977,
20,1080,613,1977,
7,582,359,1479,
1,30,39,927,
2,51,68,948,
1,30,39,927,
0,49,66,946,
0,49,66,946,
0,49,66,946,
0,49,66,946,
4,1080,613,1977,
2,1078,613,1975,
4,1080,613,1977,
4,1080,613,1977,
5,1053,604,1950,
9,1080,613,1977,
9,1080,613,1977,
11,1080,613,1977,
11,1080,613,1977,
2,774,456,1671,
2,774,456,1671,
1,114,93,1011,
1,130,104,1027,
1,601,363,1498,
7,1080,613,1977,
3,1080,613,1977,
0,417,289,1314,
0,417,289,1314,
1,793,481,1690,
1,774,456,1671,
9,1080,613,1977,
0,417,289,1314,
7,1080,613,1977,
7,1080,613,1977,
10,1080,613,1977,
10,1080,613,1977,
3,660,403,1557,
3,660,403,1557,
8,1080,613,1977,
7,1080,613,1977,
7,1080,613,1977,
9,1080,613,1977,
1,204,158,1101,
0,417,289,1314,
3,253,171,1150,
3,253,171,1150,
2,253,171,1150,
1,22,30,919,
6,988,585,1885,
7,1080,613,1977,
7,1080,613,1977,
1,331,213,1228,
1,331,213,1228,
8,1080,613,1977,
8,1080,613,1977,
9,1080,613,1977,
2,1078,613,1975,
7,892,569,1789,
7,892,569,1789,
7,892,569,1789,
7,892,569,1789,
7,892,569,1789,
2,1078,613,1975,
5,1078,613,1975,
5,1078,613,1975,
5,1078,613,1975,
3,1078,613,1975,
3,1078,613,1975,
3,1078,613,1975,
0,20,29,917,
5,1078,613,1975,
5,1078,613,1975,
12,1021,595,1918,
12,1021,595,1918,
12,1021,595,1918,
3,760,444,1657,
4,751,441,1648,
4,751,441,1648,
4,751,441,1648,
4,751,441,1648,
4,751,441,1648,
4,751,441,1648,
4,751,441,1648,
1,1021,595,1918,
1,1021,595,1918,
1,1021,595,1918,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
8,892,569,1789,
1,1021,595,1918,
1,1021,595,1918,
3,1021,595,1918,
3,1021,595,1918,
3,1021,595,1918,
1,1021,595,1918,
3,1080,613,1977,
2,1021,595,1918,
1,1021,595,1918,
1,776,469,1673,
2,1021,595,1918,
2,1021,595,1918,
2,1021,595,1918,
0,1021,595,1918,
0,1021,595,1918,
0,1021,595,1918,
0,1021,595,1918,
5,1021,595,1918,
2,1021,595,1918,
0,1021,595,1918,
1,513,340,1410,
1,513,340,1410,
3,1021,595,1918,
1,673,410,1570,
3,1021,595,1918,
3,1021,595,1918,
3,1021,595,1918,
3,1021,595,1918,
3,1021,595,1918,
2,1021,595,1918,
2,1021,595,1918,
8,1021,595,1918,
0,167,133,1064,
4,1021,595,1918,
4,1021,595,1918,
4,1021,595,1918,
1,202,157,1099,
1,202,157,1099,
1,202,157,1099,
1,202,157,1099,
1,202,157,1099,
4,1021,595,1918,
4,1021,595,1918,
4,1021,595,1918,
4,1021,595,1918,
2,673,410,1570,
5,1080,613,1977,
11,760,444,1657,
11,760,444,1657,
11,760,444,1657,
28,1080,613,1977,
11,760,444,1657,
8,607,368,1504,
28,1080,613,1977,
12,819,520,1716,
28,1080,613,1977,
28,1080,613,1977,
28,1080,613,1977,
13,1080,613,1977,
13,1080,613,1977,
13,1080,613,1977,
13,1080,613,1977,
13,1080,613,1977,
13,1080,613,1977,
13,1080,613,1977,
5,1080,613,1977,
14,1080,613,1977,
19,1080,613,1977,
19,1080,613,1977,
19,1080,613,1977,
8,1080,613,1977,
6,1080,613,1977,
6,1080,613,1977,
0,467,322,1364,
6,1080,613,1977,
9,1080,613,1977,
0,0,3,897,
0,0,3,897,
2,242,168,1139,
2,242,168,1139,
3,242,168,1139,
0,19,29,916,
3,242,168,1139,
