F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
0,68,11394,15,16,828,1,174,0.8515151515151516,1130,99,0.08761061946902655,1.0,0,1,
0,68,11394,15,23,828,1,174,0.9545454545454546,1130,99,0.08761061946902655,1.0,0,1,
18,6,11394,1,16,828,4,174,0.8888888888888888,52,26,0.5,0.7777777777777778,9,1,
0,11,11394,7,0,828,1,174,0.8554070473876063,690,62,0.08985507246376812,1.0,0,1,
0,9,11394,14,0,828,1,174,0.4392281594571671,1111,33,0.0297029702970297,1.0,0,0,
0,9,11394,14,0,828,1,174,0.4396946564885496,1111,33,0.0297029702970297,1.0,0,0,
0,9,11394,14,13,828,1,174,0.3374045801526718,1111,33,0.0297029702970297,1.0,0,1,
0,9,11394,14,0,828,1,174,0.2881679389312977,1111,33,0.0297029702970297,1.0,0,0,
9,13,4130,1,8,665,6,116,0.6086956521739131,96,24,0.25,0.5555555555555556,4,1,
13,3,11394,1,8,828,2,174,0.972027972027972,107,20,0.18691588785046728,0.8461538461538461,11,1,
27,7,11394,5,12,828,5,174,0.6370106761565836,214,42,0.19626168224299065,0.7777777777777778,0,1,
0,7,11394,5,18,828,1,174,0.5622775800711743,214,42,0.19626168224299065,1.0,0,1,
0,3,11394,4,0,828,1,174,0.9124087591240876,201,54,0.26865671641791045,1.0,0,1,
0,3,11394,4,0,828,1,174,0.9124087591240876,201,54,0.26865671641791045,1.0,0,1,
0,12,11394,6,0,828,1,174,0.9253112033195021,605,76,0.1256198347107438,1.0,0,1,
0,12,11394,6,20,828,1,174,0.8603042876901799,605,76,0.1256198347107438,1.0,0,1,
10,120,11394,1,0,828,1,174,0.5842588121680348,1855,77,0.04150943396226415,1.0,0,1,
10,120,11394,1,0,828,1,174,0.595364558184452,1855,77,0.04150943396226415,1.0,0,1,
51,120,11394,1,10,828,1,174,0.748430709802028,1855,77,0.04150943396226415,0.16339869281045752,0,0,
51,120,11394,1,10,828,1,174,0.7691936262675036,1855,77,0.04150943396226415,0.16339869281045752,0,0,
51,120,11394,1,10,828,1,174,0.7310478029937229,1855,77,0.04150943396226415,0.16339869281045752,0,0,
51,120,11394,1,10,828,1,174,0.7397392563978754,1855,77,0.04150943396226415,0.16339869281045752,0,0,
18,120,11394,1,8,828,1,174,0.09270883631096088,1855,77,0.04150943396226415,0.1111111111111111,0,1,
26,120,11394,1,8,828,1,174,0.7542250120714631,1855,77,0.04150943396226415,0.07692307692307693,0,1,
41,120,11394,1,8,828,1,174,0.6571704490584259,1855,77,0.04150943396226415,0.04878048780487805,0,1,
12,120,11394,1,8,828,1,174,0.6281989377112506,1855,77,0.04150943396226415,0.16666666666666666,0,1,
17,120,11394,1,8,828,1,174,0.9227426364075326,1855,77,0.04150943396226415,0.11764705882352941,0,1,
17,120,11394,1,8,828,1,174,0.9323998068565911,1855,77,0.04150943396226415,0.11764705882352941,0,1,
12,120,11394,1,8,828,1,174,0.9637856108160309,1855,77,0.04150943396226415,0.16666666666666666,0,1,
12,120,11394,1,12,828,1,174,0.9666827619507484,1855,77,0.04150943396226415,0.75,0,1,
12,120,11394,1,8,828,1,174,0.9700627716079189,1855,77,0.04150943396226415,0.16666666666666666,0,1,
12,120,11394,1,12,828,1,174,0.9729599227426364,1855,77,0.04150943396226415,0.75,0,1,
12,120,11394,1,8,828,1,174,0.9763399323998069,1855,77,0.04150943396226415,0.16666666666666666,0,1,
12,120,11394,1,12,828,1,174,0.9792370835345244,1855,77,0.04150943396226415,0.75,0,1,
12,120,11394,1,8,828,1,174,0.9826170931916949,1855,77,0.04150943396226415,0.16666666666666666,0,1,
12,120,11394,1,12,828,1,174,0.9855142443264123,1855,77,0.04150943396226415,0.75,0,1,
12,120,11394,1,8,828,1,174,0.9888942539835828,1855,77,0.04150943396226415,0.16666666666666666,0,1,
12,120,11394,1,12,828,1,174,0.9917914051183003,1855,77,0.04150943396226415,0.75,0,1,
12,120,11394,1,8,828,1,174,0.9951714147754708,1855,77,0.04150943396226415,0.16666666666666666,0,1,
12,120,11394,1,12,828,1,174,0.9980685659101883,1855,77,0.04150943396226415,0.75,0,1,
18,120,11394,1,8,828,1,174,0.08256880733944955,1855,77,0.04150943396226415,0.1111111111111111,0,1,
11,120,11394,1,8,828,1,174,0.6344760985031386,1855,77,0.04150943396226415,0.18181818181818182,0,1,
12,120,11394,1,12,828,2,174,0.6986962819893772,1855,77,0.04150943396226415,0.75,0,1,
13,120,11394,1,16,828,2,174,0.6793819410912603,1855,77,0.04150943396226415,0.46153846153846156,0,1,
25,120,11394,1,9,828,1,174,0.9526798647996138,1855,77,0.04150943396226415,0.68,0,1,
13,120,11394,1,12,828,2,174,0.7088363109608885,1855,77,0.04150943396226415,0.6923076923076923,0,1,
4,120,11394,1,8,828,1,174,0.21245774987928537,1855,77,0.04150943396226415,0.5,0,1,
14,120,11394,1,12,828,2,174,0.21632061805890873,1855,77,0.04150943396226415,0.35714285714285715,0,1,
17,120,11394,1,16,828,2,174,0.3331723804925157,1855,77,0.04150943396226415,0.47058823529411764,0,1,
7,120,11394,1,12,828,2,174,0.3220666344760985,1855,77,0.04150943396226415,0.7142857142857143,0,1,
20,120,11394,1,8,828,1,174,0.7938194109126026,1855,77,0.04150943396226415,0.3,0,1,
18,120,11394,1,16,828,3,174,0.349589570255915,1855,77,0.04150943396226415,0.3888888888888889,0,1,
15,120,11394,1,16,828,3,174,0.6470304200869146,1855,77,0.04150943396226415,0.5333333333333333,0,1,
8,120,11394,1,12,828,2,174,0.22742636407532593,1855,77,0.04150943396226415,0.625,0,1,
8,120,11394,1,12,828,2,174,0.3153066151617576,1855,77,0.04150943396226415,0.625,4,1,
200,34,11394,1,8,828,1,174,0.6964285714285714,379,32,0.08443271767810026,0.065625,0,0,
12,34,11394,1,12,828,2,174,0.6153846153846154,379,32,0.08443271767810026,0.5,0,1,
12,34,11394,1,12,828,2,174,0.6461538461538462,379,32,0.08443271767810026,0.5,10,1,
13,43,11394,1,8,828,1,174,0.8576,496,48,0.0967741935483871,0.15384615384615385,0,1,
13,43,11394,1,8,828,1,174,0.8,496,48,0.0967741935483871,0.15384615384615385,0,1,
438,43,11394,1,14,828,37,174,0.7429333333333333,496,48,0.0967741935483871,0.10578386605783867,47,0,
3,32,11394,1,8,828,1,174,0.9636363636363636,448,103,0.22991071428571427,0.6666666666666666,0,1,
0,15,11394,6,15,828,1,174,0.20783645655877342,473,33,0.06976744186046512,1.0,0,1,
96,10,11394,1,0,828,26,174,0.5703422053231939,209,18,0.0861244019138756,1.0,0,2,
4,10,11394,1,8,828,1,174,0.9087591240875912,188,41,0.21808510638297873,0.5,0,1,
44,10,11394,1,8,828,3,174,0.6386861313868614,188,41,0.21808510638297873,0.3409090909090909,0,0,
62,10,11394,1,8,828,3,174,0.5109489051094891,188,41,0.21808510638297873,0.3118279569892473,0,0,
27,10,11394,1,8,828,2,174,0.32116788321167883,188,41,0.21808510638297873,0.6444444444444444,0,1,
5,10,11394,1,8,828,1,174,0.927007299270073,188,41,0.21808510638297873,0.4,5,1,
64,2,11394,3,12,828,18,174,0.641860465116279,179,22,0.12290502793296089,0.859375,0,1,
466,7,11394,7,8,828,72,174,0.24258474576271186,748,144,0.1925133689839572,0.02145922746781116,0,1,
0,7,11394,7,27,828,1,174,0.6260593220338984,748,144,0.1925133689839572,1.0,0,1,
16,4,11394,1,12,828,1,174,0.7563025210084033,84,20,0.23809523809523808,0.5625,0,1,
42,4,11394,1,14,828,7,174,0.5546218487394958,84,20,0.23809523809523808,0.25,23,0,
149,4,11394,14,20,828,38,174,0.1719520789288231,1066,227,0.2129455909943715,0.7248322147651006,0,1,
0,4,11394,14,17,828,1,174,0.4023960535588443,1066,227,0.2129455909943715,1.0,0,1,
0,4,11394,14,12,828,1,174,0.8280479210711769,1066,227,0.2129455909943715,1.0,0,1,
14,111,11394,1,8,828,1,174,0.7501259445843829,1670,82,0.04910179640718563,0.42857142857142855,0,1,
14,111,11394,1,8,828,1,174,0.7677581863979849,1670,82,0.04910179640718563,0.42857142857142855,0,1,
14,111,11394,1,8,828,1,174,0.7586901763224181,1670,82,0.04910179640718563,0.42857142857142855,0,1,
27,111,11394,1,8,828,1,174,0.9843828715365239,1670,82,0.04910179640718563,0.18518518518518517,0,1,
15,111,11394,1,0,828,1,174,0.8962216624685139,1670,82,0.04910179640718563,1.0,0,1,
18,111,11394,1,0,828,2,174,0.8821158690176323,1670,82,0.04910179640718563,1.0,0,1,
10,111,11394,1,8,828,1,174,0.10428211586901763,1670,82,0.04910179640718563,0.2,0,1,
13,111,11394,1,8,828,1,174,0.9612090680100756,1670,82,0.04910179640718563,0.23076923076923078,0,1,
21,111,11394,1,8,828,1,174,0.9712846347607053,1670,82,0.04910179640718563,0.14285714285714285,31,1,
0,9,2013,3,16,146,1,37,0.26097560975609757,306,75,0.24509803921568626,1.0,0,1,
0,9,2013,3,23,146,1,37,0.43902439024390244,306,75,0.24509803921568626,1.0,0,1,
0,9,2013,3,16,146,1,37,0.6219512195121951,306,75,0.24509803921568626,1.0,0,1,
0,7,2013,5,21,146,1,37,0.807495741056218,448,88,0.19642857142857142,1.0,0,1,
455,15,2013,1,24,146,126,37,0.5217665615141956,266,21,0.07894736842105263,0.10183150183150183,55,0,
76,52,2013,9,12,146,13,37,0.35319488817891376,2565,382,0.14892787524366471,0.4276315789473684,0,0,
0,52,2013,9,4,146,1,37,0.06996805111821086,2565,382,0.14892787524366471,1.0,0,1,
12,52,2013,9,0,146,3,37,0.3319488817891374,2565,382,0.14892787524366471,1.0,0,1,
170,52,2013,9,0,146,29,37,0.29808306709265175,2565,382,0.14892787524366471,1.0,0,0,
50,52,2013,9,0,146,10,37,0.9897763578274761,2565,382,0.14892787524366471,1.0,0,1,
82,52,2013,9,12,146,17,37,0.7495207667731629,2565,382,0.14892787524366471,0.4573170731707317,0,1,
82,52,2013,9,12,146,17,37,0.8370607028753994,2565,382,0.14892787524366471,0.4573170731707317,0,1,
24,52,2013,9,0,146,4,37,0.3319488817891374,2565,382,0.14892787524366471,1.0,0,1,
43,52,2013,9,12,146,5,37,0.9335463258785942,2565,382,0.14892787524366471,0.23255813953488372,0,1,
0,52,2013,9,12,146,1,37,0.3019169329073482,2565,382,0.14892787524366471,1.0,0,1,
0,52,2013,9,0,146,1,37,0.7293929712460064,2565,382,0.14892787524366471,1.0,0,1,
0,52,2013,9,0,146,1,37,0.7284345047923323,2565,382,0.14892787524366471,1.0,0,1,
0,52,2013,9,12,146,1,37,0.7741214057507987,2565,382,0.14892787524366471,1.0,0,1,
0,52,2013,9,0,146,1,37,0.8089456869009585,2565,382,0.14892787524366471,1.0,0,1,
0,52,2013,9,0,146,1,37,0.8079872204472843,2565,382,0.14892787524366471,1.0,0,1,
0,52,2013,9,0,146,1,37,0.5402555910543131,2565,382,0.14892787524366471,1.0,0,1,
0,52,2013,9,8,146,1,37,0.536741214057508,2565,382,0.14892787524366471,1.0,0,1,
0,0,2013,3,0,146,1,37,0.7238493723849372,172,40,0.23255813953488372,1.0,0,1,
0,0,2013,3,0,146,1,37,0.7405857740585774,172,40,0.23255813953488372,1.0,0,1,
0,3,2013,2,0,146,1,37,0.6992481203007519,203,37,0.18226600985221675,1.0,0,1,
72,6,2013,2,12,146,9,37,0.6313291139240507,250,41,0.164,0.2847222222222222,0,0,
39,6,2013,2,12,146,6,37,0.43354430379746833,250,41,0.164,0.10256410256410256,0,1,
0,6,2013,2,14,146,1,37,0.7911392405063291,250,41,0.164,1.0,0,1,
309,7,2013,2,16,146,55,37,0.8825674690007294,320,105,0.328125,0.22653721682847897,89,0,
3,5,2013,1,8,146,1,37,0.6417910447761194,31,27,0.8709677419354839,0.6666666666666666,0,1,
3,5,2013,1,8,146,1,37,0.5671641791044776,31,27,0.8709677419354839,0.6666666666666666,0,1,
330,13,2013,3,38,146,57,37,0.4843110504774898,620,76,0.12258064516129032,0.5278787878787878,0,1,
0,13,2013,3,10,146,1,37,0.7503410641200545,620,76,0.12258064516129032,1.0,0,1,
0,10,14093,75,4,35,1,159,0.48255346518732917,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.5040199388969288,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.502653159671973,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,4,35,1,159,0.6775205016883743,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.6954494291686767,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.694243447499598,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,4,35,1,159,0.7111271908666988,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.7261617623412124,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.7251165782280109,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,4,35,1,159,0.8148416144074611,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.8453127512461811,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.8434635793535938,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,4,35,1,159,0.8758642868628397,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.8908988583373533,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.8898536742241518,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,4,35,1,159,0.3535134265959157,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.38125100498472425,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.37956263064801415,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,4,35,1,159,0.30302299405049044,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.32481106287184436,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.32344428364688854,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,4,35,1,159,0.5299887441710887,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.5514552178806882,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.5500884386557324,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,4,35,1,159,0.5786300048239267,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.6029104357613764,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.6013828589805434,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,4,35,1,159,0.41678726483357453,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.44637401511497027,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.44468564077826017,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,4,35,1,159,0.23162887924103553,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.26290400385914137,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.2610548319665541,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,4,35,1,159,0.1551696414214504,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.1887763305997749,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.1867663611513105,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,4,35,1,159,0.7395883582569545,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.7575172857372567,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.7563113040681781,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,4,35,1,159,0.7744814278822962,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.7927319504743527,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.7915259688052741,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,4,35,1,159,0.03601865251648175,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.07798681460041808,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,4,35,1,159,0.6320951921530793,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.6535616658626789,9774,1828,0.1870268058113362,1.0,0,1,
0,10,14093,75,0,35,1,159,0.6521948866377231,9774,1828,0.1870268058113362,1.0,0,1,
0,3,14093,10,4,35,1,159,0.4805408970976253,2322,584,0.25150732127476316,1.0,0,1,
0,3,14093,10,0,35,1,159,0.2808377308707124,2322,584,0.25150732127476316,1.0,0,0,
0,3,14093,10,0,35,1,159,0.2867744063324538,2322,584,0.25150732127476316,1.0,0,0,
0,3,14093,10,0,35,1,159,0.29683377308707126,2322,584,0.25150732127476316,1.0,0,0,
0,3,14093,10,0,35,1,159,0.2788588390501319,2322,584,0.25150732127476316,1.0,0,0,
0,3,14093,10,0,35,1,159,0.6952506596306068,2322,584,0.25150732127476316,1.0,0,1,
0,3,14093,10,4,35,1,159,0.06563324538258575,2322,584,0.25150732127476316,1.0,0,1,
0,3,14093,10,0,35,1,159,0.23383905013192613,2322,584,0.25150732127476316,1.0,0,1,
0,3,14093,10,0,35,1,159,0.22559366754617413,2322,584,0.25150732127476316,1.0,0,1,
0,3,14093,6,4,35,1,159,0.19672131147540983,575,109,0.18956521739130436,1.0,0,1,
0,3,14093,6,0,35,1,159,0.6092896174863388,575,109,0.18956521739130436,1.0,0,1,
0,3,14093,6,0,35,1,159,0.5833333333333334,575,109,0.18956521739130436,1.0,0,1,
0,10,14093,16,4,35,1,159,0.057841383422778773,4909,1522,0.31004277856997353,1.0,0,1,
0,10,14093,16,0,35,1,159,0.15951103160405486,4909,1522,0.31004277856997353,1.0,0,1,
0,10,14093,16,0,35,1,159,0.15399522957662493,4909,1522,0.31004277856997353,1.0,0,1,
0,10,14093,16,4,35,1,159,0.501937984496124,4909,1522,0.31004277856997353,1.0,0,1,
0,10,14093,16,0,35,1,159,0.6888789505068574,4909,1522,0.31004277856997353,1.0,0,1,
0,10,14093,16,4,35,1,159,0.2881633870005963,4909,1522,0.31004277856997353,1.0,0,1,
0,10,14093,16,0,35,1,159,0.35107334525939177,4909,1522,0.31004277856997353,1.0,0,1,
0,3,14093,6,4,35,1,159,0.19190140845070422,473,52,0.10993657505285412,1.0,0,1,
0,3,14093,6,0,35,1,159,0.6390845070422535,473,52,0.10993657505285412,1.0,0,1,
0,3,14093,6,0,35,1,159,0.6126760563380281,473,52,0.10993657505285412,1.0,0,1,
0,3,14093,29,4,35,1,159,0.23614737452857557,2782,408,0.1466570812365205,1.0,0,1,
0,3,14093,29,0,35,1,159,0.34348709022338264,2782,408,0.1466570812365205,1.0,0,1,
0,3,14093,29,4,35,1,159,0.498114302291848,2782,408,0.1466570812365205,1.0,0,1,
0,3,14093,29,0,35,1,159,0.5639686684073107,2782,408,0.1466570812365205,1.0,0,1,
0,3,14093,29,0,35,1,159,0.5596170583115753,2782,408,0.1466570812365205,1.0,0,1,
0,3,14093,29,4,35,1,159,0.0388743835219031,2782,408,0.1466570812365205,1.0,0,1,
0,3,14093,29,0,35,1,159,0.12735712213519002,2782,408,0.1466570812365205,1.0,0,1,
0,3,14093,29,0,35,1,159,0.12184508268059181,2782,408,0.1466570812365205,1.0,0,1,
0,3,14093,29,4,35,1,159,0.6306933565419205,2782,408,0.1466570812365205,1.0,0,1,
0,3,14093,29,0,35,1,159,0.7067014795474326,2782,408,0.1466570812365205,1.0,0,1,
0,3,14093,29,0,35,1,159,0.7017696547722657,2782,408,0.1466570812365205,1.0,0,1,
0,3,14093,29,4,35,1,159,0.7824194952132288,2782,408,0.1466570812365205,1.0,0,1,
0,3,14093,29,0,35,1,159,0.8482738613286916,2782,408,0.1466570812365205,1.0,0,1,
0,3,14093,29,0,35,1,159,0.8439222512329562,2782,408,0.1466570812365205,1.0,0,1,
0,3,14093,17,4,35,1,159,0.0937746256895193,1044,114,0.10919540229885058,1.0,0,1,
0,3,14093,17,0,35,1,159,0.2970843183609141,1044,114,0.10919540229885058,1.0,0,1,
0,3,14093,17,0,35,1,159,0.28368794326241137,1044,114,0.10919540229885058,1.0,0,1,
0,3,14093,17,4,35,1,159,0.4996059889676911,1044,114,0.10919540229885058,1.0,0,1,
0,3,14093,17,0,35,1,159,0.6784869976359338,1044,114,0.10919540229885058,1.0,0,1,
0,3,14093,17,0,35,1,159,0.6666666666666666,1044,114,0.10919540229885058,1.0,0,1,
42,4,35340,1,10,1910,1,174,0.4351851851851852,78,20,0.2564102564102564,0.15079365079365079,4,0,
14,4,35340,1,12,1910,1,174,0.48148148148148145,78,20,0.2564102564102564,0.8571428571428571,4,1,
62,7,35340,1,8,1910,4,174,0.5126050420168067,201,22,0.10945273631840796,0.08064516129032258,0,1,
41,7,35340,1,8,1910,1,174,0.27310924369747897,201,22,0.10945273631840796,0.21951219512195122,41,1,
41,7,35340,1,8,1910,1,174,0.2647058823529412,201,22,0.10945273631840796,0.17073170731707318,41,1,
15,3,35340,1,12,1910,1,174,0.9347826086956522,60,23,0.38333333333333336,0.6,0,1,
17,3,35340,1,12,1910,1,174,0.6956521739130435,60,23,0.38333333333333336,0.47058823529411764,13,1,
