F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
0,10,9826,63,0,29,1,131,0.4972047103604139,6765,1007,0.14885439763488545,1.0,0,1,
0,10,9826,63,4,29,1,131,0.32579992863090285,6765,1007,0.14885439763488545,1.0,0,1,
0,10,9826,63,0,29,1,131,0.36540977756631376,6765,1007,0.14885439763488545,1.0,0,1,
0,10,9826,63,0,29,1,131,0.36314975615558465,6765,1007,0.14885439763488545,1.0,0,1,
0,10,9826,63,4,29,1,131,0.16724158439395742,6765,1007,0.14885439763488545,1.0,0,1,
0,10,9826,63,0,29,1,131,0.2127988580944451,6765,1007,0.14885439763488545,1.0,0,1,
0,10,9826,63,0,29,1,131,0.2100630427025098,6765,1007,0.14885439763488545,1.0,0,1,
0,10,9826,63,4,29,1,131,0.6670631616510051,6765,1007,0.14885439763488545,1.0,0,1,
0,10,9826,63,0,29,1,131,0.6893065302723921,6765,1007,0.14885439763488545,1.0,0,1,
0,10,9826,63,0,29,1,131,0.6877601998334721,6765,1007,0.14885439763488545,1.0,0,1,
0,10,9826,63,4,29,1,131,0.7091709289877483,6765,1007,0.14885439763488545,1.0,0,1,
0,10,9826,63,0,29,1,131,0.7361722374211966,6765,1007,0.14885439763488545,1.0,0,1,
0,10,9826,63,0,29,1,131,0.7343880099916736,6765,1007,0.14885439763488545,1.0,0,1,
0,10,9826,63,4,29,1,131,0.04294040680385393,6765,1007,0.14885439763488545,1.0,0,1,
0,10,9826,63,0,29,1,131,0.09337456881170453,6765,1007,0.14885439763488545,1.0,0,1,
0,10,9826,63,4,29,1,131,0.5306292375401451,6765,1007,0.14885439763488545,1.0,0,1,
0,10,9826,63,0,29,1,131,0.5581063399547995,6765,1007,0.14885439763488545,1.0,0,1,
0,10,9826,63,0,29,1,131,0.5607232068514333,6765,1007,0.14885439763488545,1.0,0,1,
0,10,9826,63,0,29,1,131,0.5563221125252765,6765,1007,0.14885439763488545,1.0,0,1,
0,10,9826,16,4,29,1,131,0.06065600791165321,4451,1354,0.30420130307796,1.0,0,1,
0,10,9826,16,0,29,1,131,0.16284819515411242,4451,1354,0.30420130307796,1.0,0,1,
0,10,9826,16,0,29,1,131,0.15707928135816712,4451,1354,0.30420130307796,1.0,0,1,
0,10,9826,16,4,29,1,131,0.4872259765946926,4451,1354,0.30420130307796,1.0,0,1,
0,10,9826,16,0,29,1,131,0.26949068732487225,4451,1354,0.30420130307796,1.0,0,0,
0,10,9826,16,0,29,1,131,0.6766111752101532,4451,1354,0.30420130307796,1.0,0,1,
0,10,9826,16,4,29,1,131,0.28696225482116366,4451,1354,0.30420130307796,1.0,0,1,
0,10,9826,16,0,29,1,131,0.3489368716004615,4451,1354,0.30420130307796,1.0,0,1,
0,10,9826,16,0,29,1,131,0.3451458711059832,4451,1354,0.30420130307796,1.0,0,1,
0,3,9826,6,4,29,1,131,0.19190140845070422,473,52,0.10993657505285412,1.0,0,1,
0,3,9826,6,0,29,1,131,0.6390845070422535,473,52,0.10993657505285412,1.0,0,1,
0,3,9826,6,0,29,1,131,0.6126760563380281,473,52,0.10993657505285412,1.0,0,1,
0,3,9826,29,4,29,1,131,0.23614737452857557,2782,408,0.1466570812365205,1.0,0,1,
0,3,9826,29,0,29,1,131,0.34348709022338264,2782,408,0.1466570812365205,1.0,0,1,
0,3,9826,29,4,29,1,131,0.498114302291848,2782,408,0.1466570812365205,1.0,0,1,
0,3,9826,29,0,29,1,131,0.5639686684073107,2782,408,0.1466570812365205,1.0,0,1,
0,3,9826,29,0,29,1,131,0.5596170583115753,2782,408,0.1466570812365205,1.0,0,1,
0,3,9826,29,4,29,1,131,0.0388743835219031,2782,408,0.1466570812365205,1.0,0,1,
0,3,9826,29,0,29,1,131,0.12735712213519002,2782,408,0.1466570812365205,1.0,0,1,
0,3,9826,29,0,29,1,131,0.12184508268059181,2782,408,0.1466570812365205,1.0,0,1,
0,3,9826,29,4,29,1,131,0.6306933565419205,2782,408,0.1466570812365205,1.0,0,1,
0,3,9826,29,0,29,1,131,0.7067014795474326,2782,408,0.1466570812365205,1.0,0,1,
0,3,9826,29,0,29,1,131,0.7017696547722657,2782,408,0.1466570812365205,1.0,0,1,
0,3,9826,29,4,29,1,131,0.7824194952132288,2782,408,0.1466570812365205,1.0,0,1,
0,3,9826,29,0,29,1,131,0.8482738613286916,2782,408,0.1466570812365205,1.0,0,1,
0,3,9826,29,0,29,1,131,0.8439222512329562,2782,408,0.1466570812365205,1.0,0,1,
0,3,9826,17,4,29,1,131,0.0937746256895193,1044,114,0.10919540229885058,1.0,0,1,
0,3,9826,17,0,29,1,131,0.2970843183609141,1044,114,0.10919540229885058,1.0,0,1,
0,3,9826,17,0,29,1,131,0.28368794326241137,1044,114,0.10919540229885058,1.0,0,1,
0,3,9826,17,4,29,1,131,0.4996059889676911,1044,114,0.10919540229885058,1.0,0,1,
0,3,9826,17,0,29,1,131,0.6784869976359338,1044,114,0.10919540229885058,1.0,0,1,
0,3,9826,17,0,29,1,131,0.6666666666666666,1044,114,0.10919540229885058,1.0,0,1,
62,7,28158,1,8,1298,4,143,0.5126050420168067,201,22,0.10945273631840796,0.08064516129032258,0,1,
41,7,28158,1,8,1298,1,143,0.27310924369747897,201,22,0.10945273631840796,0.21951219512195122,41,1,
41,7,28158,1,8,1298,1,143,0.2647058823529412,201,22,0.10945273631840796,0.17073170731707318,41,1,
160,20,28158,1,16,1298,1,143,0.9113856068743287,768,30,0.0390625,0.29500000000000004,0,0,
93,20,28158,1,10,1298,1,143,0.7010383100608664,768,30,0.0390625,0.13620071684587812,0,0,
93,20,28158,1,14,1298,1,143,0.698890082348729,768,30,0.0390625,0.1424731182795699,0,0,
22,20,28158,1,8,1298,1,143,0.9355531686358755,768,30,0.0390625,0.18181818181818182,0,1,
44,20,28158,1,8,1298,1,143,0.9441460794844253,768,30,0.0390625,0.22727272727272727,0,0,
13,20,28158,1,8,1298,1,143,0.9720730397422127,768,30,0.0390625,0.3076923076923077,0,1,
55,20,28158,1,8,1298,1,143,0.13963480128893663,768,30,0.0390625,0.05454545454545454,0,1,
90,20,28158,1,8,1298,1,143,0.5531686358754028,768,30,0.0390625,0.03333333333333333,0,1,
19,20,28158,1,8,1298,1,143,0.07303974221267455,768,30,0.0390625,0.15789473684210525,0,1,
219,20,28158,1,12,1298,1,143,0.7730039384174722,768,30,0.0390625,0.1415525114155251,0,0,
15,20,28158,1,8,1298,1,143,0.5166487647690655,768,30,0.0390625,0.2,0,1,
80,20,28158,1,8,1298,1,143,0.832438238453276,768,30,0.0390625,0.0375,0,1,
16,20,28158,1,8,1298,1,143,0.6702470461868958,768,30,0.0390625,0.1875,0,1,
15,20,28158,1,8,1298,1,143,0.48012889366272826,768,30,0.0390625,0.2,0,1,
90,20,28158,1,16,1298,1,143,0.6004296455424275,768,30,0.0390625,0.4222222222222222,0,1,
18,20,28158,1,10,1298,1,143,0.10741138560687433,768,30,0.0390625,0.5,13,1,
196,21,28158,1,8,1298,1,143,0.3488372093023256,674,98,0.14540059347181009,0.015306122448979591,0,1,
50,21,28158,1,8,1298,1,143,0.27906976744186046,674,98,0.14540059347181009,0.06,0,1,
95,21,28158,1,8,1298,1,143,0.15348837209302327,674,98,0.14540059347181009,0.031578947368421054,0,1,
74,21,28158,1,8,1298,1,143,0.05581395348837209,674,98,0.14540059347181009,0.04054054054054054,64,1,
29,53,28158,1,8,1298,1,143,0.5083285468121769,1604,50,0.03117206982543641,0.896551724137931,0,1,
87,53,28158,1,8,1298,1,143,0.5012444955006701,1604,50,0.03117206982543641,0.16091954022988506,0,0,
90,53,28158,1,8,1298,1,143,0.5196247367413364,1604,50,0.03117206982543641,0.15555555555555556,0,0,
93,53,28158,1,8,1298,1,143,0.5383878996745166,1604,50,0.03117206982543641,0.15053763440860216,0,0,
93,53,28158,1,8,1298,1,143,0.46563277809687914,1604,50,0.03117206982543641,0.16129032258064516,0,0,
75,53,28158,1,8,1298,1,143,0.48458740187631627,1604,50,0.03117206982543641,0.17333333333333334,0,0,
136,53,28158,1,8,1298,1,143,0.5605973578403216,1604,50,0.03117206982543641,0.1213235294117647,0,0,
93,53,28158,1,8,1298,1,143,0.9157572276469461,1604,50,0.03117206982543641,0.16129032258064516,0,0,
32,53,28158,1,0,1298,1,143,0.08271108558299828,1604,50,0.03117206982543641,1.0,0,1,
36,53,28158,1,0,1298,1,143,0.1074095347501436,1604,50,0.03117206982543641,1.0,0,1,
37,53,28158,1,12,1298,2,143,0.4267662263067203,1604,50,0.03117206982543641,0.35135135135135137,0,1,
37,53,28158,1,12,1298,2,143,0.24411257897759908,1604,50,0.03117206982543641,0.35135135135135137,0,1,
33,53,28158,1,12,1298,1,143,0.2205628948879954,1604,50,0.03117206982543641,0.30303030303030304,0,1,
33,53,28158,1,12,1298,1,143,0.8684663986214819,1604,50,0.03117206982543641,0.30303030303030304,0,1,
36,53,28158,1,12,1298,1,143,0.8897185525560023,1604,50,0.03117206982543641,0.2777777777777778,0,1,
93,53,28158,1,8,1298,1,143,0.8280681600612675,1604,50,0.03117206982543641,0.16129032258064516,0,0,
93,53,28158,1,8,1298,1,143,0.8066245452804901,1604,50,0.03117206982543641,0.16129032258064516,0,0,
93,53,28158,1,8,1298,1,143,0.8498946965345587,1604,50,0.03117206982543641,0.16129032258064516,0,0,
23,53,28158,1,12,1298,2,143,0.9500287191269385,1604,50,0.03117206982543641,0.8260869565217391,0,1,
19,53,28158,1,12,1298,2,143,0.9362435381964388,1604,50,0.03117206982543641,0.7894736842105263,0,1,
26,53,28158,1,0,1298,1,143,0.617461229178633,1604,50,0.03117206982543641,1.0,0,1,
28,53,28158,1,0,1298,1,143,0.5996553704767376,1604,50,0.03117206982543641,1.0,0,1,
24,53,28158,1,0,1298,1,143,0.17748420448018382,1604,50,0.03117206982543641,1.0,0,1,
33,53,28158,1,12,1298,1,143,0.23032739804709937,1604,50,0.03117206982543641,0.7575757575757576,0,1,
33,53,28158,1,12,1298,1,143,0.8782309017805858,1604,50,0.03117206982543641,0.7575757575757576,0,1,
36,53,28158,1,12,1298,1,143,0.9006318207926479,1604,50,0.03117206982543641,0.7777777777777778,0,1,
28,53,28158,1,12,1298,1,143,0.36990235496840895,1604,50,0.03117206982543641,0.39285714285714285,0,1,
28,53,28158,1,12,1298,1,143,0.38770821367030445,1604,50,0.03117206982543641,0.39285714285714285,0,1,
31,53,28158,1,12,1298,1,143,0.4055140723721999,1604,50,0.03117206982543641,0.3548387096774194,0,1,
33,53,28158,1,12,1298,1,143,0.2205628948879954,1604,50,0.03117206982543641,0.30303030303030304,0,1,
