F61,F77,F88,F70,
5,963,388,8186,
5,963,388,8186,
5,963,388,8186,
5,963,388,8186,
5,963,388,8186,
5,963,388,8186,
6,1225,445,8448,
6,1225,445,8448,
2,563,221,7786,
7,932,372,8155,
13,1745,1331,8968,
2,963,388,8186,
13,1745,1331,8968,
7,1106,426,8329,
7,1106,426,8329,
7,1106,426,8329,
0,143,123,7366,
0,143,123,7366,
3,912,357,8135,
3,912,357,8135,
38,1745,1331,8968,
38,1745,1331,8968,
47,1745,1331,8968,
47,1745,1331,8968,
47,1745,1331,8968,
18,1187,428,8410,
30,1683,929,8906,
30,1683,929,8906,
12,936,379,8159,
11,935,376,8158,
3,262,141,7485,
6,577,230,7800,
3,262,141,7485,
3,262,141,7485,
3,262,141,7485,
5,329,166,7552,
15,1706,1061,8929,
15,1706,1061,8929,
15,1706,1061,8929,
15,1706,1061,8929,
11,1745,1331,8968,
11,1745,1331,8968,
4,963,388,8186,
4,963,388,8186,
6,1550,607,8773,
7,1551,613,8774,
6,1428,466,8651,
6,1428,466,8651,
21,706,249,7929,
21,706,249,7929,
21,706,249,7929,
21,963,388,8186,
7,963,388,8186,
8,999,406,8222,
36,1641,809,8864,
17,1641,809,8864,
31,1706,1061,8929,
7,963,388,8186,
5,721,251,7944,
7,963,388,8186,
5,721,251,7944,
19,1706,1061,8929,
29,1706,1061,8929,
2,234,139,7457,
2,234,139,7457,
7,316,162,7539,
7,316,162,7539,
3,316,162,7539,
3,316,162,7539,
3,316,162,7539,
3,316,162,7539,
3,316,162,7539,
3,316,162,7539,
5,316,162,7539,
5,316,162,7539,
5,316,162,7539,
5,316,162,7539,
3,316,162,7539,
19,1013,411,8236,
37,1706,1061,8929,
7,316,162,7539,
7,316,162,7539,
3,316,162,7539,
3,316,162,7539,
3,316,162,7539,
3,316,162,7539,
3,316,162,7539,
3,316,162,7539,
3,316,162,7539,
3,316,162,7539,
3,316,162,7539,
3,316,162,7539,
3,316,162,7539,
3,316,162,7539,
3,316,162,7539,
22,933,372,8156,
11,963,388,8186,
21,1689,948,8912,
21,1689,948,8912,
21,1689,948,8912,
11,963,388,8186,
21,1689,948,8912,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
5,344,169,7567,
5,344,169,7567,
4,344,169,7567,
4,344,169,7567,
4,344,169,7567,
2,336,169,7559,
2,336,169,7559,
6,350,169,7573,
6,350,169,7573,
6,383,177,7606,
6,383,177,7606,
4,316,162,7539,
4,316,162,7539,
6,639,237,7862,
7,605,233,7828,
7,605,233,7828,
7,605,233,7828,
7,605,233,7828,
7,605,233,7828,
7,605,233,7828,
7,605,233,7828,
7,605,233,7828,
7,605,233,7828,
7,605,233,7828,
7,605,233,7828,
7,605,233,7828,
7,605,233,7828,
7,605,233,7828,
7,605,233,7828,
7,605,233,7828,
7,605,233,7828,
4,330,166,7553,
3,638,237,7861,
3,638,237,7861,
9,639,237,7862,
10,639,237,7862,
12,639,237,7862,
7,639,237,7862,
6,605,233,7828,
6,605,233,7828,
5,603,233,7826,
5,603,233,7826,
4,326,166,7549,
4,326,166,7549,
4,326,166,7549,
4,326,166,7549,
4,326,166,7549,
4,326,166,7549,
4,326,166,7549,
4,326,166,7549,
4,326,166,7549,
4,326,166,7549,
4,326,166,7549,
4,326,166,7549,
4,326,166,7549,
15,639,237,7862,
3,326,166,7549,
3,326,166,7549,
3,326,166,7549,
3,326,166,7549,
3,326,166,7549,
3,326,166,7549,
8,618,235,7841,
10,614,235,7837,
3,442,178,7665,
4,459,181,7682,
4,459,181,7682,
7,618,235,7841,
8,618,235,7841,
8,618,235,7841,
3,442,178,7665,
3,442,178,7665,
3,442,178,7665,
3,442,178,7665,
3,442,178,7665,
6,618,235,7841,
11,639,237,7862,
4,638,237,7861,
4,638,237,7861,
4,638,237,7861,
4,638,237,7861,
4,638,237,7861,
4,638,237,7861,
4,638,237,7861,
4,638,237,7861,
4,638,237,7861,
5,578,231,7801,
7,639,237,7862,
7,639,237,7862,
17,1625,798,8848,
6,613,234,7836,
0,76,114,7299,
0,76,114,7299,
0,76,114,7299,
0,76,114,7299,
25,1702,965,8925,
25,1702,965,8925,
13,1654,824,8877,
4,963,388,8186,
4,963,388,8186,
12,1702,965,8925,
12,1702,965,8925,
4,963,388,8186,
4,963,388,8186,
11,1702,965,8925,
11,1702,965,8925,
4,963,388,8186,
4,963,388,8186,
5,1464,491,8687,
5,1464,491,8687,
35,1704,1018,8927,
35,1704,1018,8927,
35,1704,1018,8927,
35,1704,1018,8927,
33,1702,965,8925,
4,316,162,7539,
4,316,162,7539,
4,316,162,7539,
4,316,162,7539,
4,316,162,7539,
4,316,162,7539,
5,1334,450,8557,
17,1703,983,8926,
5,963,388,8186,
18,1704,1018,8927,
3,845,351,8068,
2,442,178,7665,
2,442,178,7665,
2,442,178,7665,
3,845,351,8068,
3,845,351,8068,
3,845,351,8068,
3,845,351,8068,
3,845,351,8068,
3,845,351,8068,
3,963,388,8186,
3,963,388,8186,
3,963,388,8186,
16,1704,1018,8927,
16,1704,1018,8927,
16,1704,1018,8927,
12,1604,769,8827,
12,1604,769,8827,
12,1610,781,8833,
12,1610,781,8833,
16,1646,815,8869,
15,1646,815,8869,
15,1646,815,8869,
4,333,168,7556,
4,333,168,7556,
13,746,260,7969,
9,442,178,7665,
17,746,260,7969,
0,19,79,7242,
7,442,178,7665,
12,746,260,7969,
12,746,260,7969,
4,442,178,7665,
4,442,178,7665,
5,746,260,7969,
3,283,142,7506,
3,283,142,7506,
3,283,142,7506,
3,442,178,7665,
3,442,178,7665,
4,746,260,7969,
3,442,178,7665,
3,442,178,7665,
4,746,260,7969,
0,0,6,7223,
0,0,6,7223,
0,0,6,7223,
0,0,6,7223,
0,0,6,7223,
0,0,6,7223,
13,746,260,7969,
8,746,260,7969,
5,746,260,7969,
2,242,140,7465,
6,746,260,7969,
2,242,140,7465,
2,242,140,7465,
2,242,140,7465,
2,242,140,7465,
2,242,140,7465,
2,242,140,7465,
2,242,140,7465,
2,242,140,7465,
4,442,178,7665,
10,746,260,7969,
10,746,260,7969,
10,746,260,7969,
10,746,260,7969,
4,442,178,7665,
4,442,178,7665,
10,746,260,7969,
2,242,140,7465,
2,242,140,7465,
2,242,140,7465,
2,242,140,7465,
2,242,140,7465,
2,242,140,7465,
6,746,260,7969,
4,746,260,7969,
4,746,260,7969,
2,242,140,7465,
6,805,309,8028,
6,805,309,8028,
33,1745,1331,8968,
1,73,114,7296,
26,847,351,8070,
32,963,388,8186,
68,1745,1331,8968,
20,765,276,7988,
32,963,388,8186,
32,963,388,8186,
13,802,305,8025,
18,963,388,8186,
18,963,388,8186,
40,1745,1331,8968,
40,1745,1331,8968,
40,1745,1331,8968,
8,847,351,8070,
4,1425,465,8648,
4,1425,465,8648,
0,1,6,7224,
17,963,388,8186,
35,1610,781,8833,
35,1610,781,8833,
15,1607,773,8830,
15,1607,773,8830,
4,963,388,8186,
52,1745,1331,8968,
34,1549,607,8772,
4,963,388,8186,
14,919,357,8142,
55,1745,1331,8968,
55,1745,1331,8968,
15,1607,773,8830,
15,1607,773,8830,
8,295,148,7518,
20,1706,1061,8929,
8,295,148,7518,
4,227,139,7450,
36,1641,809,8864,
21,963,388,8186,
21,963,388,8186,
26,1488,513,8711,
35,1617,795,8840,
17,1745,1331,8968,
31,1656,825,8879,
6,963,388,8186,
10,1670,844,8893,
2,179,132,7402,
2,179,132,7402,
2,179,132,7402,
6,933,372,8156,
6,933,372,8156,
7,963,388,8186,
20,1573,696,8796,
15,1695,956,8918,
2,963,388,8186,
10,1584,734,8807,
15,1577,700,8800,
9,963,388,8186,
0,149,124,7372,
3,335,169,7558,
27,1670,844,8893,
6,721,251,7944,
6,721,251,7944,
11,963,388,8186,
27,1670,844,8893,
12,739,258,7962,
2,51,108,7274,
6,262,141,7485,
8,442,178,7665,
8,442,178,7665,
7,1330,450,8553,
7,1330,450,8553,
7,1330,450,8553,
7,1330,450,8553,
21,1601,767,8824,
5,234,139,7457,
5,234,139,7457,
40,1640,807,8863,
48,1745,1331,8968,
17,1613,784,8836,
0,34,93,7257,
0,34,93,7257,
0,34,93,7257,
23,1745,1331,8968,
67,1692,952,8915,
67,1692,952,8915,
2,117,121,7340,
24,1686,936,8909,
25,1693,953,8916,
51,1694,954,8917,
51,1694,954,8917,
14,1585,734,8808,
14,1585,734,8808,
0,22,84,7245,
0,22,84,7245,
8,644,238,7867,
10,1571,696,8794,
10,1571,696,8794,
7,1008,409,8231,
7,1008,409,8231,
7,990,400,8213,
7,990,400,8213,
7,990,400,8213,
9,990,400,8213,
15,1685,935,8908,
23,1685,935,8908,
23,1685,935,8908,
6,963,388,8186,
7,990,400,8213,
7,990,400,8213,
15,1685,935,8908,
23,1685,935,8908,
23,1685,935,8908,
11,1692,952,8915,
14,918,357,8141,
5,963,388,8186,
5,963,388,8186,
4,442,178,7665,
6,778,283,8001,
10,963,388,8186,
9,1011,410,8234,
9,1011,410,8234,
31,1689,948,8912,
17,1011,410,8234,
31,1689,948,8912,
1,107,120,7330,
1,107,120,7330,
8,644,238,7867,
2,442,178,7665,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
1,107,120,7330,
1,107,120,7330,
1,107,120,7330,
1,107,120,7330,
1,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
0,107,120,7330,
5,963,388,8186,
1,35,94,7258,
12,1180,427,8403,
13,1104,425,8327,
8,871,355,8094,
8,871,355,8094,
14,963,388,8186,
5,963,388,8186,
5,963,388,8186,
5,963,388,8186,
5,963,388,8186,
5,963,388,8186,
19,1706,1061,8929,
19,1706,1061,8929,
19,1706,1061,8929,
16,1706,1061,8929,
1,139,121,7362,
32,1682,929,8905,
18,963,388,8186,
3,963,388,8186,
10,1745,1331,8968,
3,963,388,8186,
3,963,388,8186,
3,963,388,8186,
4,963,388,8186,
4,963,388,8186,
4,963,388,8186,
6,454,180,7677,
31,1486,511,8709,
26,963,388,8186,
17,963,388,8186,
21,1486,511,8709,
14,830,346,8053,
21,1486,511,8709,
31,1584,734,8807,
12,751,266,7974,
4,442,178,7665,
9,963,388,8186,
12,1478,499,8701,
9,963,388,8186,
9,963,388,8186,
12,1478,499,8701,
15,1486,511,8709,
9,963,388,8186,
15,1486,511,8709,
6,820,341,8043,
6,820,341,8043,
12,963,388,8186,
14,1478,499,8701,
12,963,388,8186,
12,963,388,8186,
14,1478,499,8701,
18,1486,511,8709,
12,963,388,8186,
18,1486,511,8709,
26,1486,511,8709,
10,794,294,8017,
10,794,294,8017,
10,794,294,8017,
10,794,294,8017,
10,794,294,8017,
10,794,294,8017,
10,794,294,8017,
10,794,294,8017,
10,794,294,8017,
34,794,294,8017,
34,794,294,8017,
34,794,294,8017,
34,794,294,8017,
7,298,153,7521,
7,298,153,7521,
34,794,294,8017,
34,794,294,8017,
34,794,294,8017,
34,794,294,8017,
34,794,294,8017,
34,794,294,8017,
34,794,294,8017,
6,794,294,8017,
6,794,294,8017,
6,794,294,8017,
6,794,294,8017,
6,794,294,8017,
6,794,294,8017,
6,794,294,8017,
6,794,294,8017,
6,794,294,8017,
6,794,294,8017,
6,794,294,8017,
4,721,251,7944,
5,649,238,7872,
4,681,243,7904,
5,649,238,7872,
10,1659,829,8882,
10,1659,829,8882,
9,1659,829,8882,
5,946,386,8169,
5,946,386,8169,
5,946,386,8169,
5,946,386,8169,
26,1744,1331,8967,
5,946,386,8169,
9,946,386,8169,
9,946,386,8169,
6,946,386,8169,
6,946,386,8169,
4,945,384,8168,
5,946,386,8169,
5,946,386,8169,
5,946,386,8169,
20,1665,838,8888,
20,1665,838,8888,
2,525,211,7748,
26,1744,1331,8967,
26,1744,1331,8967,
9,1668,838,8891,
18,1744,1331,8967,
15,1487,511,8710,
15,1487,511,8710,
8,1487,511,8710,
8,1487,511,8710,
16,1745,1331,8968,
16,1745,1331,8968,
16,1745,1331,8968,
16,1745,1331,8968,
16,1745,1331,8968,
35,1744,1331,8967,
19,1663,837,8886,
11,1661,830,8884,
10,1659,829,8882,
2,963,388,8186,
11,1661,830,8884,
10,1659,829,8882,
0,64,112,7287,
0,64,112,7287,
7,854,353,8077,
7,854,353,8077,
4,442,178,7665,
7,907,357,8130,
2,241,140,7464,
5,1003,408,8226,
5,1003,408,8226,
5,1003,408,8226,
13,1225,445,8448,
13,1225,445,8448,
11,1225,445,8448,
6,963,388,8186,
14,1697,959,8920,
18,1675,872,8898,
12,1675,872,8898,
12,1675,872,8898,
26,1675,872,8898,
26,1675,872,8898,
26,1675,872,8898,
7,738,258,7961,
7,738,258,7961,
3,738,258,7961,
3,738,258,7961,
7,738,258,7961,
5,738,258,7961,
3,738,258,7961,
3,738,258,7961,
3,738,258,7961,
2,649,238,7872,
2,649,238,7872,
7,738,258,7961,
7,738,258,7961,
8,963,388,8186,
4,328,166,7551,
5,922,362,8145,
6,328,166,7551,
9,1707,1091,8930,
9,1707,1091,8930,
