F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,
0,0.0,0,0,0,0,1746,7438,167737,0.0,149009,561,0.034748690644969896,2558,253,3,0,256,10557,0.013350559449220778,4880,0,250,0,0.010164323535308805,0,696,0,16,0,0,712,680,0.016080414916823372,157500,8491,
0,0.0,0,0,0,0,1746,7438,167737,0.0,149009,561,0.034748690644969896,2558,253,3,0,256,10557,0.013350559449220778,4880,0,250,0,0.010164323535308805,0,696,0,16,0,0,712,680,0.016080414916823372,157500,8491,
0,0.0,0,0,0,0,1746,7438,167737,0.0,149009,561,0.034748690644969896,2558,253,3,0,256,10557,0.013350559449220778,4880,0,250,0,0.010164323535308805,0,696,0,16,0,0,712,680,0.016080414916823372,157500,8491,
0,0.0,0,0,0,0,1746,7438,167737,0.0,149009,561,0.034748690644969896,2558,253,3,0,256,10557,0.013350559449220778,4880,0,250,0,0.010164323535308805,0,696,0,16,0,0,712,680,0.016080414916823372,157500,8491,
0,0.0,0,0,0,0,1746,7438,167737,0.0,149009,561,0.034748690644969896,2558,253,3,0,256,10557,0.013350559449220778,4880,0,250,0,0.010164323535308805,0,696,0,16,0,0,712,680,0.016080414916823372,157500,8491,
0,0.0,0,0,0,0,1746,7438,167737,0.0,149009,561,0.034748690644969896,2558,253,3,0,256,10557,0.013350559449220778,4880,0,250,0,0.010164323535308805,0,696,0,16,0,0,712,680,0.016080414916823372,157500,8491,
0,0.0,0,0,0,0,1746,7438,167737,0.0,149009,561,0.034748690644969896,2558,253,3,0,256,10557,0.013350559449220778,4880,0,250,0,0.010164323535308805,0,696,0,16,0,0,712,680,0.016080414916823372,157500,8491,
0,0.0,0,0,0,0,1746,7438,167737,0.0,149009,561,0.034748690644969896,2558,253,3,0,256,10557,0.013350559449220778,4880,0,250,0,0.010164323535308805,0,696,0,16,0,0,712,680,0.016080414916823372,157500,8491,
0,0.0,0,0,0,0,1746,7438,167737,0.0,149009,561,0.034748690644969896,2558,412,0,0,412,10557,0.013350559449220778,4880,0,412,0,0.015709601159155036,0,696,0,16,0,0,712,680,0.016080414916823372,157500,8491,
0,0.0,0,0,0,0,1746,7438,167737,0.0,149009,561,0.034748690644969896,2558,412,0,0,412,10557,0.013350559449220778,4880,0,412,0,0.015709601159155036,0,696,0,16,0,0,712,680,0.016080414916823372,157500,8491,
0,0.0,0,0,0,0,1746,7438,167737,0.0,149009,561,0.034748690644969896,2558,412,0,0,412,10557,0.013350559449220778,4880,0,412,0,0.015709601159155036,0,696,0,16,0,0,712,680,0.016080414916823372,157500,8491,
0,0.0,0,0,0,0,1746,7438,167737,0.0,149009,561,0.034748690644969896,2558,412,0,0,412,10557,0.013350559449220778,4880,0,412,0,0.015709601159155036,0,696,0,16,0,0,712,680,0.016080414916823372,157500,8491,
0,0.0,0,0,0,0,1746,7438,167737,0.0,149009,561,0.034748690644969896,2558,412,0,0,412,10557,0.013350559449220778,4880,0,412,0,0.015709601159155036,0,696,0,16,0,0,712,680,0.016080414916823372,157500,8491,
0,0.0,0,0,0,0,1746,7438,167737,0.0,149009,561,0.034748690644969896,2558,15,13,0,28,10557,0.013350559449220778,4880,0,2,0,0.025332980874468992,0,696,0,16,0,0,712,680,0.016080414916823372,157500,8491,
291,0.03389830508474576,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,120,4,0,124,10557,0.013350559449220778,4880,1,116,1,0.03530644293825335,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.0,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,4,14,0,18,10557,0.013350559449220778,4880,0,-10,0,0.09278790693109858,0,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.027777777777777776,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,237,8,1,246,10557,0.013350559449220778,4880,1,229,1,0.0915094267033879,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.027777777777777776,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,237,8,1,246,10557,0.013350559449220778,4880,1,229,1,0.0915094267033879,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.027777777777777776,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,237,8,1,246,10557,0.013350559449220778,4880,1,229,1,0.0915094267033879,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.027777777777777776,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,237,8,1,246,10557,0.013350559449220778,4880,1,229,1,0.0915094267033879,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.07079646017699115,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,298,19,0,317,10557,0.013350559449220778,4880,3,279,5,0.11883826903264011,8,16749,0,1482,559,2,18790,15267,0.05661776585118435,157500,8491,
291,0.07079646017699115,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,298,19,0,317,10557,0.013350559449220778,4880,3,279,5,0.11883826903264011,8,16749,0,1482,559,2,18790,15267,0.05661776585118435,157500,8491,
291,0.0,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,6,1,0,7,10557,0.013350559449220778,4880,0,5,0,0.017391173641173638,0,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.2608695652173913,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,2349,262,9,2620,10557,0.013350559449220778,4880,27,2087,13,0.16404726631723518,42,16749,2,1482,559,-14,18790,15267,0.05661776585118435,157500,8491,
291,0.2608695652173913,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,2349,262,9,2620,10557,0.013350559449220778,4880,27,2087,13,0.16404726631723518,42,16749,2,1482,559,-14,18790,15267,0.05661776585118435,157500,8491,
291,0.2608695652173913,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,2349,262,9,2620,10557,0.013350559449220778,4880,27,2087,13,0.16404726631723518,42,16749,2,1482,559,-14,18790,15267,0.05661776585118435,157500,8491,
291,0.2608695652173913,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,2349,262,9,2620,10557,0.013350559449220778,4880,27,2087,13,0.16404726631723518,42,16749,2,1482,559,-14,18790,15267,0.05661776585118435,157500,8491,
291,0.2608695652173913,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,2349,262,9,2620,10557,0.013350559449220778,4880,27,2087,13,0.16404726631723518,42,16749,2,1482,559,-14,18790,15267,0.05661776585118435,157500,8491,
291,0.2608695652173913,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,2349,262,9,2620,10557,0.013350559449220778,4880,27,2087,13,0.16404726631723518,42,16749,2,1482,559,-14,18790,15267,0.05661776585118435,157500,8491,
291,0.2608695652173913,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,2349,262,9,2620,10557,0.013350559449220778,4880,27,2087,13,0.16404726631723518,42,16749,2,1482,559,-14,18790,15267,0.05661776585118435,157500,8491,
291,0.2608695652173913,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,2349,262,9,2620,10557,0.013350559449220778,4880,27,2087,13,0.16404726631723518,42,16749,2,1482,559,-14,18790,15267,0.05661776585118435,157500,8491,
291,0.2608695652173913,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,2349,262,9,2620,10557,0.013350559449220778,4880,27,2087,13,0.16404726631723518,42,16749,2,1482,559,-14,18790,15267,0.05661776585118435,157500,8491,
291,0.0,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,133,2,0,135,10557,0.013350559449220778,4880,0,131,0,0.025735553456824583,0,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.01893939393939394,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,429,65,47,541,10557,0.013350559449220778,4880,4,364,7,0.15867664130427797,15,16749,4,1482,559,3,18790,15267,0.05661776585118435,157500,8491,
291,0.06185922384076504,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1375,467,334,2176,10557,0.013350559449220778,4880,78,908,30,0.1775284117273542,108,16749,0,1482,559,-48,18790,15267,0.05661776585118435,157500,8491,
291,0.06185922384076504,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1375,467,334,2176,10557,0.013350559449220778,4880,78,908,30,0.1775284117273542,108,16749,0,1482,559,-48,18790,15267,0.05661776585118435,157500,8491,
291,0.06185922384076504,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1375,467,334,2176,10557,0.013350559449220778,4880,78,908,30,0.1775284117273542,108,16749,0,1482,559,-48,18790,15267,0.05661776585118435,157500,8491,
291,0.06185922384076504,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1375,467,334,2176,10557,0.013350559449220778,4880,78,908,30,0.1775284117273542,108,16749,0,1482,559,-48,18790,15267,0.05661776585118435,157500,8491,
291,0.0047169811320754715,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,4,7,0,11,10557,0.013350559449220778,4880,4,-3,3,0.0021521270294962568,7,16749,0,1482,559,-1,18790,15267,0.05661776585118435,157500,8491,
291,0.030303030303030304,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,196,10,0,206,10557,0.013350559449220778,4880,1,186,2,0.02520736236379686,3,16749,0,1482,559,1,18790,15267,0.05661776585118435,157500,8491,
291,0.030303030303030304,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,196,10,0,206,10557,0.013350559449220778,4880,1,186,2,0.02520736236379686,3,16749,0,1482,559,1,18790,15267,0.05661776585118435,157500,8491,
291,0.0,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,422,42,18,482,10557,0.013350559449220778,4880,0,380,0,0.09943495915186905,0,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.0,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,422,42,18,482,10557,0.013350559449220778,4880,0,380,0,0.09943495915186905,0,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.0,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,422,42,18,482,10557,0.013350559449220778,4880,0,380,0,0.09943495915186905,0,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.017699115044247787,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1215,20,8,1243,10557,0.013350559449220778,4880,1,1195,1,0.11141812503533191,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.017699115044247787,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1215,20,8,1243,10557,0.013350559449220778,4880,1,1195,1,0.11141812503533191,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.017699115044247787,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1215,20,8,1243,10557,0.013350559449220778,4880,1,1195,1,0.11141812503533191,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.017699115044247787,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1215,20,8,1243,10557,0.013350559449220778,4880,1,1195,1,0.11141812503533191,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.017699115044247787,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1215,20,8,1243,10557,0.013350559449220778,4880,1,1195,1,0.11141812503533191,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.017699115044247787,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1215,20,8,1243,10557,0.013350559449220778,4880,1,1195,1,0.11141812503533191,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.017699115044247787,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1215,20,8,1243,10557,0.013350559449220778,4880,1,1195,1,0.11141812503533191,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.017699115044247787,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1215,20,8,1243,10557,0.013350559449220778,4880,1,1195,1,0.11141812503533191,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.017699115044247787,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1215,20,8,1243,10557,0.013350559449220778,4880,1,1195,1,0.11141812503533191,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.017699115044247787,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1215,20,8,1243,10557,0.013350559449220778,4880,1,1195,1,0.11141812503533191,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.017699115044247787,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1215,20,8,1243,10557,0.013350559449220778,4880,1,1195,1,0.11141812503533191,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.017699115044247787,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1215,20,8,1243,10557,0.013350559449220778,4880,1,1195,1,0.11141812503533191,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.017699115044247787,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1215,20,8,1243,10557,0.013350559449220778,4880,1,1195,1,0.11141812503533191,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.017699115044247787,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1215,20,8,1243,10557,0.013350559449220778,4880,1,1195,1,0.11141812503533191,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.017699115044247787,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1215,20,8,1243,10557,0.013350559449220778,4880,1,1195,1,0.11141812503533191,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.017699115044247787,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1215,20,8,1243,10557,0.013350559449220778,4880,1,1195,1,0.11141812503533191,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.0,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,771,2,0,773,10557,0.013350559449220778,4880,0,769,0,0.002610627750649904,0,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.13333333333333333,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,29,12,11,52,10557,0.013350559449220778,4880,1,17,1,0.12540062462492568,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.13333333333333333,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,29,12,11,52,10557,0.013350559449220778,4880,1,17,1,0.12540062462492568,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.13333333333333333,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,29,12,11,52,10557,0.013350559449220778,4880,1,17,1,0.12540062462492568,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.13722627737226278,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,188,0,0,188,10557,0.013350559449220778,4880,0,188,188,0.13722627737226278,188,16749,0,1482,559,188,18790,15267,0.05661776585118435,157500,8491,
291,0.0,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,317,1,0,318,10557,0.013350559449220778,4880,0,316,0,0.008329197857663357,0,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.0,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,317,1,0,318,10557,0.013350559449220778,4880,0,316,0,0.008329197857663357,0,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.0,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,317,1,0,318,10557,0.013350559449220778,4880,0,316,0,0.008329197857663357,0,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.0,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,317,1,0,318,10557,0.013350559449220778,4880,0,316,0,0.008329197857663357,0,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.00909090909090909,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1378,100,78,1556,10557,0.013350559449220778,4880,1,1278,1,0.1229959259328791,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.00909090909090909,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1378,100,78,1556,10557,0.013350559449220778,4880,1,1278,1,0.1229959259328791,2,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.0,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,86,1,0,87,10557,0.013350559449220778,4880,0,85,0,0.011330927708265355,0,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.0,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,86,1,0,87,10557,0.013350559449220778,4880,0,85,0,0.011330927708265355,0,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.0,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,1026,49,2,1077,10557,0.013350559449220778,4880,0,977,0,0.110196393979868,0,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.0,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,6,8,0,14,10557,0.013350559449220778,4880,0,-2,0,0.009791118231015928,0,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.0,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,6,8,0,14,10557,0.013350559449220778,4880,0,-2,0,0.009791118231015928,0,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.0,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,6,8,0,14,10557,0.013350559449220778,4880,0,-2,0,0.009791118231015928,0,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
291,0.0,6,138,153,435,1746,7438,167737,0.021023567203950592,149009,561,0.034748690644969896,2558,6,8,0,14,10557,0.013350559449220778,4880,0,-2,0,0.009791118231015928,0,16749,0,1482,559,0,18790,15267,0.05661776585118435,157500,8491,
17,0.0,2,11,6,30,1746,7438,167737,0.04274641976620886,149009,561,0.034748690644969896,2558,51,3,0,54,10557,0.013350559449220778,4880,0,48,0,0.0015636684874919284,0,4377,0,326,22,0,4725,4051,0.025173522454197576,157500,8491,
17,0.001563721657544957,2,11,6,30,1746,7438,167737,0.04274641976620886,149009,561,0.034748690644969896,2558,729,17,0,746,10557,0.013350559449220778,4880,1,712,1,0.013998814017856256,2,4377,0,326,22,0,4725,4051,0.025173522454197576,157500,8491,
17,0.036011080332409975,2,11,6,30,1746,7438,167737,0.04274641976620886,149009,561,0.034748690644969896,2558,236,9,0,245,10557,0.013350559449220778,4880,3,227,10,0.03127634245683258,13,4377,0,326,22,7,4725,4051,0.025173522454197576,157500,8491,
17,0.0,2,11,6,30,1746,7438,167737,0.04274641976620886,149009,561,0.034748690644969896,2558,1115,69,1,1185,10557,0.013350559449220778,4880,0,1046,0,0.06503862042813618,0,4377,0,326,22,0,4725,4051,0.025173522454197576,157500,8491,
17,0.0,2,11,6,30,1746,7438,167737,0.04274641976620886,149009,561,0.034748690644969896,2558,1115,69,1,1185,10557,0.013350559449220778,4880,0,1046,0,0.06503862042813618,0,4377,0,326,22,0,4725,4051,0.025173522454197576,157500,8491,
17,0.0,2,11,6,30,1746,7438,167737,0.04274641976620886,149009,561,0.034748690644969896,2558,1115,69,1,1185,10557,0.013350559449220778,4880,0,1046,0,0.06503862042813618,0,4377,0,326,22,0,4725,4051,0.025173522454197576,157500,8491,
17,0.0,2,11,6,30,1746,7438,167737,0.04274641976620886,149009,561,0.034748690644969896,2558,1115,69,1,1185,10557,0.013350559449220778,4880,0,1046,0,0.06503862042813618,0,4377,0,326,22,0,4725,4051,0.025173522454197576,157500,8491,
17,0.0,2,11,6,30,1746,7438,167737,0.04274641976620886,149009,561,0.034748690644969896,2558,1115,69,1,1185,10557,0.013350559449220778,4880,0,1046,0,0.06503862042813618,0,4377,0,326,22,0,4725,4051,0.025173522454197576,157500,8491,
17,0.0,2,11,6,30,1746,7438,167737,0.04274641976620886,149009,561,0.034748690644969896,2558,1115,69,1,1185,10557,0.013350559449220778,4880,0,1046,0,0.06503862042813618,0,4377,0,326,22,0,4725,4051,0.025173522454197576,157500,8491,
17,0.0,2,11,6,30,1746,7438,167737,0.04274641976620886,149009,561,0.034748690644969896,2558,1115,69,1,1185,10557,0.013350559449220778,4880,0,1046,0,0.06503862042813618,0,4377,0,326,22,0,4725,4051,0.025173522454197576,157500,8491,
17,0.0,2,11,6,30,1746,7438,167737,0.04274641976620886,149009,561,0.034748690644969896,2558,1115,69,1,1185,10557,0.013350559449220778,4880,0,1046,0,0.06503862042813618,0,4377,0,326,22,0,4725,4051,0.025173522454197576,157500,8491,
17,0.0,2,11,6,30,1746,7438,167737,0.04274641976620886,149009,561,0.034748690644969896,2558,1115,69,1,1185,10557,0.013350559449220778,4880,0,1046,0,0.06503862042813618,0,4377,0,326,22,0,4725,4051,0.025173522454197576,157500,8491,
17,0.0,2,11,6,30,1746,7438,167737,0.04274641976620886,149009,561,0.034748690644969896,2558,1115,69,1,1185,10557,0.013350559449220778,4880,0,1046,0,0.06503862042813618,0,4377,0,326,22,0,4725,4051,0.025173522454197576,157500,8491,
17,0.0,2,11,6,30,1746,7438,167737,0.04274641976620886,149009,561,0.034748690644969896,2558,459,99,4,562,10557,0.013350559449220778,4880,0,360,0,0.07145510164454115,0,4377,0,326,22,0,4725,4051,0.025173522454197576,157500,8491,
