PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,org/apache/poi/POIXMLProperties.java,,290-389,[	public class CustomProperties {, 		/**, 		 *  Each custom property element contains an fmtid attribute, 		 *  with the same GUID value ({D5CDD505-2E9C-101B-9397-08002B2CF9AE})., 		 */, 		public static final String FORMAT_ID = "{D5CDD505-2E9C-101B-9397-08002B2CF9AE}";, , 		private org.openxmlformats.schemas.officeDocument.x2006.customProperties.PropertiesDocument props;, 		private CustomProperties(org.openxmlformats.schemas.officeDocument.x2006.customProperties.PropertiesDocument props) {, 			this.props = props;, 		}, , 		public org.openxmlformats.schemas.officeDocument.x2006.customProperties.CTProperties getUnderlyingProperties() {, 			return props.getProperties();, 		}, , 		/**, 		 * Add a new property, 		 *, 		 * @param name the property name, 		 * @throws IllegalArgumentException if a property with this name already exists, 		 */, 		private CTProperty add(String name) {, 			if(contains(name)) {, 				throw new IllegalArgumentException("A property with this name " +, 						"already exists in the custom properties");, 			}, , 			CTProperty p = props.getProperties().addNewProperty();, 			int pid = nextPid();, 			p.setPid(pid);, 			p.setFmtid(FORMAT_ID);, 			p.setName(name);, 			return p;, 		}, , 		/**, 		 * Add a new string property, 		 *, 		 * @throws IllegalArgumentException if a property with this name already exists, 		 */, 		 public void addProperty(String name, String value){, 			CTProperty p = add(name);, 			p.setLpwstr(value);, 		}, , 		/**, 		 * Add a new double property, 		 *, 		 * @throws IllegalArgumentException if a property with this name already exists, 		 */, 		public void addProperty(String name, double value){, 			CTProperty p = add(name);, 			p.setR8(value);, 		}, , 		/**, 		 * Add a new integer property, 		 *, 		 * @throws IllegalArgumentException if a property with this name already exists, 		 */, 		public void addProperty(String name, int value){, 			CTProperty p = add(name);, 			p.setI4(value);, 		}, , 		/**, 		 * Add a new boolean property, 		 *, 		 * @throws IllegalArgumentException if a property with this name already exists, 		 */, 		public void addProperty(String name, boolean value){, 			CTProperty p = add(name);, 			p.setBool(value);, 		}, , 		/**, 		 * Generate next id that uniquely relates a custom property, 		 *, 		 * @return next property id starting with 2, 		 */, 		protected int nextPid(){, 			int propid = 1;, 			for(CTProperty p : props.getProperties().getPropertyList()){, 				if(p.getPid() > propid) propid = p.getPid();, 			}, 			return propid + 1;, 		}, , 		/**, 		 * Check if a property with this name already exists in the collection of custom properties, 		 *, 		 * @param name the name to check, 		 * @return whether a property with the given name exists in the custom properties, 		 */, 		public boolean contains(String name){, 			for(CTProperty p : props.getProperties().getPropertyList()){, 				if(p.getName().equals(name)) return true;, 			}, 			return false;],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,org/apache/poi/POIXMLProperties.java,,276-283,[	public class ExtendedProperties {, 		private org.openxmlformats.schemas.officeDocument.x2006.extendedProperties.PropertiesDocument props;, 		private ExtendedProperties(org.openxmlformats.schemas.officeDocument.x2006.extendedProperties.PropertiesDocument props) {, 			this.props = props;, 		}, , 		public org.openxmlformats.schemas.officeDocument.x2006.extendedProperties.CTProperties getUnderlyingProperties() {, 			return props.getProperties();],,
STYLE,UCF_USELESS_CONTROL_FLOW,org/apache/poi/POIXMLPropertiesTextExtractor.java,getCustomPropertiesText,218-218,[         else if (property.isSetStorage() || property.isSetOstorage()) {],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/poi/TestPOIDocumentScratchpad.java,testReadProperties,57-57,[		assertNotNull(doc.getDocumentSummaryInformation());],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/poi/TestPOIDocumentScratchpad.java,testWriteProperties,78-78,[		doc.writeProperties(outFS);],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/poi/TestPOIDocumentScratchpad.java,testWriteReadProperties,90-90,[    	doc.writeProperties(outFS);],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/poi/TestPOIDocumentScratchpad.java,testReadProperties2,67-67,[		assertNotNull(doc2.getDocumentSummaryInformation());],,
EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,org/apache/poi/TestPOIXMLDocument.java,assertReadWrite,96-96,[        FileOutputStream out = new FileOutputStream(tmp);],,assertReadWrite,97-97,[        doc.write(out);],,
STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,org/apache/poi/TestPOIXMLProperties.java,testWorkbookExtendedProperties,68-68,[		ctProps = null;],,
STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,org/apache/poi/TestPOIXMLProperties.java,testWorkbookExtendedProperties,69-69,[		properties = null;],,
STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,org/apache/poi/TestPOIXMLProperties.java,testWorkbookExtendedProperties,70-70,[		props = null;],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/poi/ddf/AbstractEscherOptRecord.java,,129-134,[        {,             public int compare( EscherProperty p1, EscherProperty p2 ),             {,                 short s1 = p1.getPropertyNumber();,                 short s2 = p2.getPropertyNumber();,                 return s1 < s2 ? -1 : s1 == s2 ? 0 : 1;],,
STYLE,REC_CATCH_EXCEPTION,org/apache/poi/ddf/DefaultEscherRecordFactory.java,createRecord,104-104,[        } catch (Exception e) {],,
STYLE,EQ_DOESNT_OVERRIDE_EQUALS,org/apache/poi/ddf/EscherComplexProperty.java,equals,97-108,[        if (this == o) {,             return true;,         },         if (!(o instanceof EscherComplexProperty)) {,             return false;,         }, ,         EscherComplexProperty escherComplexProperty = (EscherComplexProperty) o;, ,         if ( !Arrays.equals( _complexData, escherComplexProperty._complexData ) ) return false;, ,         return true;],,
STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,org/apache/poi/ddf/EscherArrayProperty.java,setArrayData,168-168,[            LittleEndian.getShort(data, offset + 2); // numReserved],,
BAD_PRACTICE,NM_CONFUSING,org/apache/poi/ddf/EscherBSERecord.java,getUid,180-180,[        return field_3_uid;],,getUID,76-76,[        return field_1_UID;],,
BAD_PRACTICE,NM_CONFUSING,org/apache/poi/ddf/EscherBSERecord.java,setUid,187-188,[        field_3_uid = uid;,     }],,setUID,81-82,[        this.field_1_UID = field_1_UID;,     }],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/poi/ddf/EscherBSERecord.java,serialize,120-120,[        if (_remainingData == null)],,
I18N,DM_DEFAULT_ENCODING,org/apache/poi/ddf/EscherBitmapBlip.java,toString,103-103,[            extraData = b.toString();],,
I18N,DM_DEFAULT_ENCODING,org/apache/poi/ddf/EscherBitmapBlip.java,toXml,125-125,[            extraData = b.toString();],,
BAD_PRACTICE,NM_CONFUSING,org/apache/poi/ddf/EscherBlipRecord.java,getPicturedata,69-69,[        return field_pictureData;],,getPictureData,177-196,[                EscherContainerRecord shapeDescription = getEscherShapeRecordContainer( getShapeId() );,                 if ( shapeDescription == null ),                     return null;, ,                 EscherOptRecord escherOptRecord = shapeDescription,                         .getChildById( EscherOptRecord.RECORD_ID );,                 if ( escherOptRecord == null ),                     return null;, ,                 EscherSimpleProperty escherProperty = escherOptRecord,                         .lookup( EscherProperties.BLIP__BLIPTODISPLAY );,                 if ( escherProperty == null ),                     return null;, ,                 int bitmapIndex = escherProperty.getPropertyValue();,                 EscherBlipRecord escherBlipRecord = getBitmapRecord( bitmapIndex );,                 if ( escherBlipRecord == null ),                     return null;, ,                 return escherBlipRecord.getPicturedata();],,
I18N,DM_DEFAULT_ENCODING,org/apache/poi/ddf/EscherBlipWMFRecord.java,toString,329-329,[            extraData = b.toString();],,
I18N,DM_DEFAULT_ENCODING,org/apache/poi/ddf/EscherBlipWMFRecord.java,toXml,360-360,[            extraData = b.toString();],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/poi/ddf/EscherBlipWMFRecord.java,getRecordSize,116-116,[        return 58 + field_12_data.length;],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/poi/ddf/EscherBlipWMFRecord.java,serialize,93-93,[        int remainingBytes = field_12_data.length + 36;],,
I18N,DM_DEFAULT_ENCODING,org/apache/poi/ddf/EscherClientAnchorRecord.java,toString,147-147,[            extraData = b.toString();],,
I18N,DM_DEFAULT_ENCODING,org/apache/poi/ddf/EscherClientAnchorRecord.java,toXml,177-177,[            extraData = b.toString();],,
STYLE,REC_CATCH_EXCEPTION,org/apache/poi/ddf/EscherClientAnchorRecord.java,toString,149-149,[        catch ( Exception e )],,
STYLE,REC_CATCH_EXCEPTION,org/apache/poi/ddf/EscherClientAnchorRecord.java,toXml,179-179,[        catch ( Exception e )],,
I18N,DM_DEFAULT_ENCODING,org/apache/poi/ddf/EscherClientDataRecord.java,toString,87-87,[            extraData = b.toString();],,
I18N,DM_DEFAULT_ENCODING,org/apache/poi/ddf/EscherClientDataRecord.java,toXml,109-109,[            extraData = b.toString();],,
STYLE,REC_CATCH_EXCEPTION,org/apache/poi/ddf/EscherClientDataRecord.java,toString,89-89,[        catch ( Exception e )],,
STYLE,REC_CATCH_EXCEPTION,org/apache/poi/ddf/EscherClientDataRecord.java,toXml,111-111,[        catch ( Exception e )],,
STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,org/apache/poi/ddf/EscherDggRecord.java,fillFields,72-72,[        LittleEndian.getInt( data, pos + size );size+=4; // field_2_numIdClusters],,
STYLE,INT_VACUOUS_BIT_OPERATION,org/apache/poi/ddf/EscherDump.java,dec1616,747-747,[        result += (short) ( n32 & (short) 0xFFFF );],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/poi/ddf/EscherDump.java,,437-440,[            public PropName(int id, String name) {,                 _id = id;,                 _name = name;,             }],,
STYLE,REC_CATCH_EXCEPTION,org/apache/poi/ddf/EscherTextboxRecord.java,toString,128-128,[        catch ( Exception e )],,
STYLE,REC_CATCH_EXCEPTION,org/apache/poi/ddf/EscherTextboxRecord.java,toXml,152-152,[        catch ( Exception e )],,
CORRECTNESS,EC_BAD_ARRAY_COMPARE,org/apache/poi/ddf/TestEscherBlipRecord.java,testReadPICT,128-128,[        assertEquals(blip1.getPrimaryUID(), blip2.getPrimaryUID());],,
CORRECTNESS,EC_BAD_ARRAY_COMPARE,org/apache/poi/ddf/TestEscherBlipRecord.java,testReadPICT,127-127,[        assertEquals(blip1.getUID(), blip2.getUID());],,
CORRECTNESS,EC_BAD_ARRAY_COMPARE,org/apache/poi/ddf/TestEscherBlipRecord.java,testReadPNG,76-76,[        assertEquals(blip1.getUID(), blip2.getUID());],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/poi/ddf/TestEscherBlipRecord.java,read,148-148,[            is.read(data);],,
PERFORMANCE,UPM_UNCALLED_PRIVATE_METHOD,org/apache/poi/ddf/TestEscherBlipRecord.java,read,145-153,[        byte[] data = new byte[(int)file.length()];,         try {,             FileInputStream is = new FileInputStream(file);,             is.read(data);,             is.close();,         } catch (IOException e) {,             throw new RuntimeException(e);,         },         return data;],,
I18N,DM_CONVERT_CASE,org/apache/poi/dev/RecordGenerator.java,generateRecords,95-95,[                transform(file, new File(destinationFilepath), new File(recordStyleDir + "/" + extendstg.toLowerCase() + ".xsl"));],,generateRecords,104-104,[                    String temp = (recordStyleDir + "/" + extendstg.toLowerCase() + "_test.xsl");],,
I18N,DM_DEFAULT_ENCODING,org/apache/poi/dev/RecordGenerator.java,transform,129-129,[        final Reader r = new FileReader(xslt);],,
STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,org/apache/poi/dev/RecordGenerator.java,generateRecords,71-71,[        for (int i = 0; i < definitionsFile.listFiles().length; i++) {],,
STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,org/apache/poi/dev/RecordGenerator.java,generateRecords,72-72,[            File file = definitionsFile.listFiles()[i];],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/poi/dev/RecordGenerator.java,generateRecords,93-93,[                destinationPathFile.mkdirs();],,generateRecords,101-101,[                destinationPathFile.mkdirs();],,
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,org/apache/poi/extractor/CommandLineTextExtractor.java,,28-28,[   public static String DIVIDER = "=======================";],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/poi/extractor/ExtractorFactory.java,getEmbededDocsTextExtractors,321-321,[		if(],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/poi/extractor/ExtractorFactory.java,getEmbededDocsTextExtractors,322-322,[		      (dirs == null || dirs.size() == 0) &&],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/poi/extractor/TestExtractorFactory.java,testPackage,429-429,[				ExtractorFactory.createExtractor(OPCPackage.open(docx.toString()))],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/poi/extractor/TestExtractorFactory.java,testPackage,438-438,[				ExtractorFactory.createExtractor(OPCPackage.open(pptx.toString()))],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/poi/extractor/TestExtractorFactory.java,testPackage,447-447,[			ExtractorFactory.createExtractor(OPCPackage.open(txt.toString()));],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/poi/extractor/TestExtractorFactory.java,testPackage,420-420,[				ExtractorFactory.createExtractor(OPCPackage.open(xlsx.toString()))],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/poi/extractor/TestExtractorFactory.java,testPreferEventBased,488-488,[            ExtractorFactory.createExtractor(OPCPackage.open(xlsx.toString()))],,
STYLE,SF_SWITCH_NO_DEFAULT,org/apache/poi/hdf/event/EventBridge.java,createSectionHdrFtr,403-421,[    switch(type),     {,       case HeaderFooter.HEADER_EVEN:,            arrayIndex = (HEADER_EVEN_INDEX + (index * 6));,            break;,       case HeaderFooter.FOOTER_EVEN:,            arrayIndex = (FOOTER_EVEN_INDEX + (index * 6));,            break;,       case HeaderFooter.HEADER_ODD:,            arrayIndex = (HEADER_ODD_INDEX + (index * 6));,            break;,       case HeaderFooter.FOOTER_ODD:,            arrayIndex = (FOOTER_ODD_INDEX + (index * 6));,            break;,       case HeaderFooter.HEADER_FIRST:,            arrayIndex = (HEADER_FIRST_INDEX + (index * 6));,            break;,       case HeaderFooter.FOOTER_FIRST:,            arrayIndex = (FOOTER_FIRST_INDEX + (index * 6));],,
STYLE,SF_SWITCH_NO_DEFAULT,org/apache/poi/hdf/event/EventBridge.java,getBulletText,368-374,[    switch (lvl._ixchFollow),     {,       case 0:,         bulletBuffer.append('\u0009');,         break;,       case 1:,         bulletBuffer.append(' ');],,
BAD_PRACTICE,DE_MIGHT_IGNORE,org/apache/poi/hdf/extractor/NewOleFile.java,main,110-110,[      catch(Exception e)],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/poi/hdf/extractor/NewOleFile.java,initializePropertySets,146-146,[                read(propArray);],,
BAD_PRACTICE,RR_NOT_CHECKED,org/apache/poi/hdf/extractor/NewOleFile.java,readIntLE,235-235,[        read(intBytes);],,
STYLE,IM_BAD_CHECK_FOR_ODD,org/apache/poi/hdf/extractor/StyleDescription.java,<init>,94-94,[          if(upxSize % 2 == 1)],,
BAD_PRACTICE,NM_CONFUSING,org/apache/poi/hdf/extractor/StyleDescription.java,getCHPX,110-110,[      return _chpx;],,getChpx,37-37,[    return super.getGrpprl();],,
BAD_PRACTICE,NM_CONFUSING,org/apache/poi/hdf/extractor/StyleDescription.java,getPAPX,114-114,[      return _papx;],,getPapx,36-36,[    return super.getGrpprl();],,
BAD_PRACTICE,BIT_SIGNED_CHECK,org/apache/poi/hdf/extractor/StyleSheet.java,doCHPOperation,325-325,[               boolean fAdjust = (param & 0x0100) > 0;],,
BAD_PRACTICE,BIT_SIGNED_CHECK,org/apache/poi/hdf/extractor/StyleSheet.java,doTAPOperation,1033-1033,[                 if((varParam[2] & 0x08) > 0)],,
BAD_PRACTICE,BIT_SIGNED_CHECK,org/apache/poi/hdf/extractor/StyleSheet.java,doTAPOperation,1038-1038,[                 else if((varParam[2] & 0x04) > 0)],,
BAD_PRACTICE,BIT_SIGNED_CHECK,org/apache/poi/hdf/extractor/StyleSheet.java,doTAPOperation,1043-1043,[                 else if((varParam[2] & 0x02) > 0)],,
BAD_PRACTICE,BIT_SIGNED_CHECK,org/apache/poi/hdf/extractor/StyleSheet.java,doTAPOperation,1048-1048,[                 else if((varParam[2] & 0x01) > 0)],,
STYLE,DB_DUPLICATE_SWITCH_CLAUSES,org/apache/poi/hdf/extractor/StyleSheet.java,doCHPOperation,339-340,[               newCHP._lidDefault = (short)param;,                break;],,doCHPOperation,547-548,[               newCHP._lidDefault = (short)param;,                break;],,
STYLE,DB_DUPLICATE_SWITCH_CLAUSES,org/apache/poi/hdf/extractor/StyleSheet.java,doPAPOperation,832-833,[               newPAP._dxaFromText = param;,                break;],,doPAPOperation,877-878,[               newPAP._dxaFromText = param;,                break;],,
STYLE,DB_DUPLICATE_SWITCH_CLAUSES,org/apache/poi/hdf/extractor/StyleSheet.java,uncompressProperty,629-631,[                   opSize = 2;,                    param = Utils.convertBytesToShort(grpprl, offset);,                    break;],,uncompressProperty,638-640,[                   opSize = 2;,                    param = Utils.convertBytesToShort(grpprl, offset);,                    break;],,
BAD_PRACTICE,DE_MIGHT_IGNORE,org/apache/poi/hdf/extractor/StyleSheet.java,uncompressProperty,592-592,[          catch(Exception e){}],,
STYLE,ICAST_QUESTIONABLE_UNSIGNED_RIGHT_SHIFT,org/apache/poi/hdf/extractor/StyleSheet.java,doCHPOperation,165-165,[               short chsDiff = (short)((param & 0xff0000) >>> 8);],,
CORRECTNESS,INT_BAD_COMPARISON_WITH_SIGNED_BYTE,org/apache/poi/hdf/extractor/StyleSheet.java,doCHPOperation,321-321,[               if(hpsPos != 0x80)],,doCHPOperation,326-326,[               if(fAdjust && hpsPos != 128 && hpsPos != 0 && oldCHP._hpsPos == 0)],,
