F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Record[],F16-List<String>,F16-BATBlockAndIndex,F16-long,F16-POIFile[],F16-ValueEval,F16-short,F16-ObjRecord,F16-NA,F16-Ptg[],F16-void,F16-int,F16-TableCellDescriptor,F16-CTHdrFtr,F16-Map<Integer HSSFColor>,F16-boolean,F16-String,F16-Guide,F16-HeaderFooter,F16-CTCols,F3-NA,F3-short,F3-Integer,F3-Class,F3-XWPFRelation,F3-RecordStream,F3-InputStream,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileOutputStream,F3-char,F3-double,F3-String,F3-long,F3-XSSFClientAnchor,F3-HSSFWorkbook,F3-Double,F3-int,F7--,F7-^,F7-/,F7-++,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-PropertiesDocument,F12-Map<ICacheEntry EvaluationCell>,F12-StartComparator,F12-long,F12-int,F12-short,F12-EndComparator,F12-NA,F12-ErrorEval,F12-DecimalFormat,F12-boolean,F12-String[],F12-String,F12-SeriesRecord,F12-JTextComponent,F12-SeriesTextRecord,F12-Pattern,F12-LinkedDataRecord,F12-ArrayList<String>,F12-POILogger,F17-abstract,F17-static,F17-final,F17-static-final,F17-NA,F2-Class,F2-NA,F2-FormulaParser,F2-Set,F2-StringBuffer,F2-ByteArrayOutputStream,F2-Arrays,F2-Math,F2-PrintStream,F2-Object,F2-String,F2-Iterator,F2-Map,F2-XSLFSimpleShape,F2-AccessibleObject,F2-Pattern,F2-System,F2-List,F2-TestWrite,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-java.io.FileOutputStream,F6-org.apache.poi.util.BinaryTree,F6-java.util.TreeMap<org.apache.poi.openxml4j.opc.PackagePartName java.lang.String>,F6-org.apache.poi.xssf.usermodel.examples.XSSFWorkbook,F6-java.io.FileInputStream,F6-java.util.HashMap,F6-org.apache.poi.hssf.usermodel.HSSFWorkbook,F6-org.apache.poi.xssf.usermodel.XSSFClientAnchor,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.poi.hssf.record.aggregates.RecordStream,F6-java.lang.Double,F6-org.apache.poi.hdf.model.hdftypes.TableCellDescriptor,F6-org.apache.poi.hssf.usermodel.examples.HSSFWorkbook,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-newInstance,F1-size,F1-NA,F1-setValue,F1-clone,F1-write,F1-assertEquals,F1-getBytes,F1-get,F1-listFiles,F1-equals,F1-append,F1-put,F1-toUpperCase,F1-createTempFile,F1-createSheet,F1-read,F1-toString,F1-getSize,F1-length,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-TCAbstractType,F5-java.io.OutputStreamWriter,F5-java.text.NumberFormat,F5-java.io.FilterOutputStream,F5-java.io.InputStream,F5-java.awt.geom.Point2D,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.awt.geom.Rectangle2D,F5-java.lang.Exception,F5-java.util.AbstractSet,F5-java.util.HashMap,F9-sheet,F9-field_23_brcBottom80,F9-field_20_brcTop,F9-field_1_margin,F9-holidays,F9-field_1_UID,F9-doc,F9-_xstzHelpText,F9-_stshif,F9-field_36_dogrid,F9-_phe,F9-NA,F9-_info,F9-field_59_olstAnm,F9-field_9_rgtc,F9-output,F9-field_54_rgdxaColumn,F9-look,F9-type,F9-field_50_brcBetween,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-File[],F4-long,F4-StringBuffer,F4-CTCol,F4-DecimalFormat,F4-CTShapeProperties,F4-byte[],F4-Object,F4-Pattern,F4-void,F4-double,F4-StringBuilder,F4-String,F4-int,F4-short,F4-Object[],F4-HSSFWorkbook,F4-NodeList,F8-LeftMarginRecord,F8-TCAbstractType,F8-DOPAbstractType,F8-MockAreaEval,F8-CommandDefinition,F8-PAPAbstractType,F8-Chunk,F8-StyleSheet,F8-ByteChunk,F8-FormulaParser,F8-SEPAbstractType,F8-Ffn,F8-UpdateEmbeddedDoc,F8-TAPAbstractType,F8-CoreProperties,F8-PICFAbstractType,F8-CHPAbstractType,F8-RowHeaderRenderer,F8-NA,F8-FFData,F11-INITIAL_CAPACITY,F11-MAX_STYLES,F11-DEBUG,F11-_includeCellComments,F11-NA,F11-log,F11-_formulaCellsByCacheEntry,F11-toIndex,F11-LAST_COLUMN_NUMBER,F11-logger,F11-inset,F11-COMMA_PATTERN,F11-_includeHeadersFooters,F11-df,F11-UNITS,F11-colNumber,F11-instance,F11-iterator,F11-id,F11-rowNumber,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-msb@apache.org,F71-acoliver@apache.org,F71-sergey@apache.org,F71-klute@apache.org,F71-berlog@apache.org,F71-mjohnson@apache.org,F71-glens@apache.org,F71-sackley@apache.org,F71-paolo@apache.org,F71-yegor@apache.org,F71-slaubach@apache.org,F71-jheight@apache.org,F71-ugo@apache.org,F71-maxcom@apache.org,F71-bayard@apache.org,F71-josh@apache.org,F71-dmui@apache.org,F71-avik@apache.org,F71-amol@apache.org,F71-nick@apache.org,F74,F73,F84,F146,category
5232,org/apache/poi/hpsf/basic,org/apache/poi/hpsf/basic/TestMetaDataIPI.java,1193,true,116,12,1722,1,0,64,5,25,0.8078541374474053,484,129,0.2665289256198347,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,10,PERFORMANCE,0.012509476876421531,DM_NUMBER_CTOR,20,3,1,0.020647917408330368,0.00355998576005696,3.55998576005696E-4,-1.0,0.6666666666666666,0.01388888888888889,0.3614457831325301,0.37057527962420256,0.3333333333333333,0.010993176648976498,0.02539802880970432,1790.6626506024097,0.3103448275862069,-1.0,8,3567,2509,7090,0,0.0,0,0,0,0,0.0,402,375,0,777,0,27,0,0.029053016191945814,0,2613,0,980,185,0,3778,1633,0.06316786390013604,1167,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4688,8677,182,3703,open
5232,org/apache/poi/hpsf/basic,org/apache/poi/hpsf/basic/TestMetaDataIPI.java,1193,true,144,12,1722,1,0,64,11,25,0.22931276297335204,484,129,0.2665289256198347,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,10,BAD_PRACTICE,0.053828658074298714,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,1,0.020647917408330368,0.00355998576005696,3.55998576005696E-4,-1.0,0.20422535211267606,0.004062933941678238,0.3190394511149228,0.9624654609740624,-0.5845070422535211,0.051933282789992416,0.021986353297952996,2539.4168096054887,0.3103448275862069,-1.0,8,3567,2509,7090,0,0.0,0,0,0,0,0.0,402,375,0,777,0,27,0,0.029053016191945814,0,2613,0,980,185,0,3778,1633,0.06316786390013604,1167,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4688,8677,182,3703,open
5232,org/apache/poi/hpsf/basic,org/apache/poi/hpsf/basic/TestMetaDataIPI.java,1193,true,76,12,1722,1,0,64,5,25,0.1093969144460028,484,129,0.2665289256198347,1.0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,10,BAD_PRACTICE,0.053828658074298714,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,1,0.020647917408330368,0.00355998576005696,3.55998576005696E-4,-1.0,0.20422535211267606,0.004062933941678238,0.3190394511149228,0.9624654609740624,-0.5845070422535211,0.051933282789992416,0.021986353297952996,2539.4168096054887,0.3103448275862069,-1.0,8,3567,2509,7090,0,0.0,0,0,0,0,0.0,402,375,0,777,0,27,0,0.029053016191945814,0,2613,0,980,185,0,3778,1633,0.06316786390013604,1167,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4688,8677,182,3703,open
6532,org/apache/poi/hpsf/basic,org/apache/poi/hpsf/basic/TestReadAllFiles.java,1798,true,48,1,1722,2,0,64,5,25,0.6776315789473685,54,13,0.24074074074074073,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,STYLE,0.004548900682335102,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,13,2,1,0.020647917408330368,7.11997152011392E-4,3.55998576005696E-4,1.0,0.6666666666666666,0.006006006006006007,0.46113445378151263,0.6315527706206857,0.3333333333333333,0.09211523881728582,0.08150113722517058,2189.1176470588234,0.3103448275862069,1.0,3,3009,1798,6532,0,0.0,0,0,0,0,0.0,80,2,0,82,0,78,0,0.012858688788304313,0,2613,0,980,185,0,3778,1633,0.06316786390013604,1745,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5266,8677,182,3703,open
6532,org/apache/poi/hpsf/basic,org/apache/poi/hpsf/basic/TestReadAllFiles.java,1798,true,0,1,1722,2,16,64,1,25,0.631578947368421,54,13,0.24074074074074073,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,PERFORMANCE,0.03373768006065201,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.020647917408330368,7.11997152011392E-4,0.0,0.0,0.1797752808988764,0.009216008079787905,0.3614457831325301,0.37057527962420256,-0.6404494382022472,0.010993176648976498,0.02539802880970432,1790.6626506024097,0.3103448275862069,1.0,3,3009,1798,6532,0,0.0,0,0,0,0,0.0,80,2,0,82,0,78,0,0.012858688788304313,0,2613,0,980,185,0,3778,1633,0.06316786390013604,1745,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5266,8677,182,3703,open
7419,org/apache/poi/hpsf/basic,org/apache/poi/hpsf/basic/TestWrite.java,3326,true,200,17,1722,5,12,64,13,25,0.43070953436807097,654,147,0.22477064220183487,0.1025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,22,PERFORMANCE,0.009476876421531463,DM_FP_NUMBER_CTOR,20,3,4,0.020647917408330368,0.007831968672125312,0.001423994304022784,1.0,0.36,0.0144,0.3614457831325301,0.37057527962420256,-0.28,0.010993176648976498,0.02539802880970432,1790.6626506024097,0.3103448275862069,0.36363636363636365,7,3567,2509,7090,0,0.0,0,0,0,0,0.0,874,203,40,1117,0,671,0,0.21781877869493632,0,2613,0,980,185,0,3778,1633,0.06316786390013604,320,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3841,8677,182,3703,open
7419,org/apache/poi/hpsf/basic,org/apache/poi/hpsf/basic/TestWrite.java,3326,true,100,17,1722,5,12,64,7,25,0.43070953436807097,654,147,0.22477064220183487,0.205,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,22,PERFORMANCE,0.012509476876421531,DM_NUMBER_CTOR,20,3,4,0.020647917408330368,0.007831968672125312,0.001423994304022784,1.0,0.6666666666666666,0.01388888888888889,0.3614457831325301,0.37057527962420256,0.3333333333333333,0.010993176648976498,0.02539802880970432,1790.6626506024097,0.3103448275862069,0.36363636363636365,7,3567,2509,7090,0,0.0,0,0,0,0,0.0,874,203,40,1117,0,671,0,0.21781877869493632,0,2613,0,980,185,0,3778,1633,0.06316786390013604,320,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3841,8677,182,3703,open
7419,org/apache/poi/hpsf/basic,org/apache/poi/hpsf/basic/TestWrite.java,3326,true,100,17,1722,5,12,64,7,25,0.4329268292682927,654,147,0.22477064220183487,0.225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,22,PERFORMANCE,0.012509476876421531,DM_NUMBER_CTOR,20,3,4,0.020647917408330368,0.007831968672125312,0.001423994304022784,1.0,0.6666666666666666,0.01388888888888889,0.3614457831325301,0.37057527962420256,0.3333333333333333,0.010993176648976498,0.02539802880970432,1790.6626506024097,0.3103448275862069,0.36363636363636365,7,3567,2509,7090,0,0.0,0,0,0,0,0.0,874,203,40,1117,0,671,0,0.21781877869493632,0,2613,0,980,185,0,3778,1633,0.06316786390013604,320,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3841,8677,182,3703,open
7419,org/apache/poi/hpsf/basic,org/apache/poi/hpsf/basic/TestWrite.java,3326,true,20,17,1722,5,0,64,3,25,0.7488913525498891,654,147,0.22477064220183487,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,22,STYLE,0.004548900682335102,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,13,2,3,0.020647917408330368,0.007831968672125312,0.001067995728017088,1.0,0.6666666666666666,0.006006006006006007,0.46113445378151263,0.6315527706206857,0.3333333333333333,0.09211523881728582,0.08150113722517058,2189.1176470588234,0.3103448275862069,0.36363636363636365,28,3996,3421,7519,0,0.0,0,0,0,0,0.0,874,203,40,1117,0,671,0,0.21781877869493632,0,2613,0,980,185,0,3778,1633,0.06316786390013604,320,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,3841,8677,182,3703,close
7419,org/apache/poi/hpsf/basic,org/apache/poi/hpsf/basic/TestWrite.java,3326,true,40,17,1722,5,6,64,1,25,0.20454545454545456,654,147,0.22477064220183487,0.4875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,22,EXPERIMENTAL,0.004169825625473844,OBL_UNSATISFIED_OBLIGATION,20,2,2,0.020647917408330368,0.007831968672125312,7.11997152011392E-4,0.0,0.6363636363636364,0.11570247933884298,0.42592592592592593,0.006740287340593629,0.2727272727272727,0.004927975739196361,0.006444275966641395,2799.9814814814813,0.3103448275862069,0.36363636363636365,28,3996,3421,7519,0,0.0,0,0,0,0,0.0,874,203,40,1117,0,671,0,0.21781877869493632,0,2613,0,980,185,0,3778,1633,0.06316786390013604,320,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,3841,8677,182,3703,close
7419,org/apache/poi/hpsf/basic,org/apache/poi/hpsf/basic/TestWrite.java,3326,true,387,17,1722,5,6,64,1,25,0.27679231337767923,654,147,0.22477064220183487,0.09441462929835023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,22,EXPERIMENTAL,0.004169825625473844,OBL_UNSATISFIED_OBLIGATION,20,2,2,0.020647917408330368,0.007831968672125312,7.11997152011392E-4,-1.0,0.6363636363636364,0.11570247933884298,0.42592592592592593,0.006740287340593629,0.2727272727272727,0.004927975739196361,0.006444275966641395,2799.9814814814813,0.3103448275862069,0.36363636363636365,28,3996,3421,7519,0,0.0,0,0,0,0,0.0,874,203,40,1117,0,671,0,0.21781877869493632,0,2613,0,980,185,0,3778,1633,0.06316786390013604,320,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,3841,8677,182,3703,open
7419,org/apache/poi/hpsf/basic,org/apache/poi/hpsf/basic/TestWrite.java,3326,true,480,17,1722,5,6,64,51,25,0.36197339246119736,654,147,0.22477064220183487,0.08541666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,22,EXPERIMENTAL,0.004169825625473844,OBL_UNSATISFIED_OBLIGATION,20,2,2,0.020647917408330368,0.007831968672125312,7.11997152011392E-4,-1.0,0.6363636363636364,0.11570247933884298,0.42592592592592593,0.006740287340593629,0.2727272727272727,0.004927975739196361,0.006444275966641395,2799.9814814814813,0.3103448275862069,0.36363636363636365,28,3996,3421,7519,0,0.0,0,0,0,0,0.0,874,203,40,1117,0,671,0,0.21781877869493632,0,2613,0,980,185,0,3778,1633,0.06316786390013604,320,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,3841,8677,182,3703,open
