F61,F77,F88,F70,
8,5104,3974,8627,
8,5104,3974,8627,
8,5104,3974,8627,
8,5104,3974,8627,
8,5104,3974,8627,
8,5104,3974,8627,
8,5104,3974,8627,
8,5104,3974,8627,
8,5104,3974,8627,
8,5104,3974,8627,
8,5104,3974,8627,
8,5104,3974,8627,
8,5104,3974,8627,
8,5104,3974,8627,
5,5104,3974,8627,
5,5104,3974,8627,
5,5104,3974,8627,
5,5104,3974,8627,
5,5104,3974,8627,
5,5104,3974,8627,
5,5104,3974,8627,
5,5104,3974,8627,
5,5104,3974,8627,
15,5104,3974,8627,
15,5104,3974,8627,
15,5104,3974,8627,
15,5104,3974,8627,
15,5104,3974,8627,
15,5104,3974,8627,
16,5154,3997,8677,
12,4388,3761,7911,
13,5098,3970,8621,
14,5102,3974,8625,
15,5104,3974,8627,
15,5104,3974,8627,
15,5104,3974,8627,
5,5104,3974,8627,
5,5104,3974,8627,
7,5104,3974,8627,
5,5104,3974,8627,
5,5104,3974,8627,
5,5104,3974,8627,
5,5104,3974,8627,
5,5104,3974,8627,
4,4499,3843,8022,
4,4499,3843,8022,
10,4513,3848,8036,
8,4500,3843,8023,
8,4500,3843,8023,
10,4513,3848,8036,
16,4964,3950,8487,
15,4954,3945,8477,
16,4964,3950,8487,
16,4964,3950,8487,
4,4500,3843,8023,
8,4964,3950,8487,
8,4513,3848,8036,
6,4964,3950,8487,
6,4964,3950,8487,
10,4951,3945,8474,
10,4951,3945,8474,
6,4964,3950,8487,
5,4951,3945,8474,
8,4964,3950,8487,
8,4964,3950,8487,
8,4964,3950,8487,
14,4964,3950,8487,
14,4964,3950,8487,
14,4964,3950,8487,
14,4964,3950,8487,
14,4964,3950,8487,
14,4964,3950,8487,
14,4964,3950,8487,
14,4964,3950,8487,
14,4964,3950,8487,
14,4964,3950,8487,
14,4964,3950,8487,
13,4645,3905,8168,
14,4964,3950,8487,
14,4964,3950,8487,
14,4964,3950,8487,
14,4964,3950,8487,
14,4964,3950,8487,
5,4645,3905,8168,
5,4645,3905,8168,
5,4645,3905,8168,
5,4645,3905,8168,
5,4645,3905,8168,
5,4645,3905,8168,
5,4645,3905,8168,
6,4964,3950,8487,
5,4645,3905,8168,
5,4645,3905,8168,
5,4645,3905,8168,
5,4645,3905,8168,
9,4946,3944,8469,
10,4644,3905,8167,
10,4644,3905,8167,
10,4644,3905,8167,
10,4644,3905,8167,
10,4644,3905,8167,
10,4644,3905,8167,
10,4644,3905,8167,
10,4644,3905,8167,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
11,4781,3920,8304,
11,4781,3920,8304,
15,4948,3945,8471,
15,4948,3945,8471,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
10,4779,3920,8302,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
10,4779,3920,8302,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
9,4644,3905,8167,
10,4779,3920,8302,
10,4779,3920,8302,
9,4779,3920,8302,
9,4779,3920,8302,
9,4779,3920,8302,
9,4779,3920,8302,
8,4644,3905,8167,
9,4779,3920,8302,
9,4779,3920,8302,
9,4779,3920,8302,
9,4779,3920,8302,
9,4779,3920,8302,
8,4644,3905,8167,
9,4779,3920,8302,
8,4644,3905,8167,
8,4644,3905,8167,
8,4644,3905,8167,
8,4644,3905,8167,
8,4644,3905,8167,
8,4644,3905,8167,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
8,4644,3905,8167,
8,4644,3905,8167,
8,4644,3905,8167,
8,4644,3905,8167,
8,4644,3905,8167,
8,4644,3905,8167,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
10,4779,3920,8302,
5,4503,3843,8026,
5,4503,3843,8026,
15,5154,3997,8677,
15,5154,3997,8677,
6,5154,3997,8677,
6,5154,3997,8677,
11,5154,3997,8677,
11,5154,3997,8677,
11,5154,3997,8677,
11,5154,3997,8677,
11,5154,3997,8677,
11,5154,3997,8677,
11,5154,3997,8677,
11,5154,3997,8677,
14,5154,3997,8677,
14,5154,3997,8677,
14,5154,3997,8677,
3,1864,1330,5387,
6,5154,3997,8677,
6,5154,3997,8677,
6,5154,3997,8677,
6,5154,3997,8677,
6,5154,3997,8677,
6,5154,3997,8677,
8,5154,3997,8677,
8,5154,3997,8677,
3,5154,3997,8677,
9,5154,3997,8677,
4,5154,3997,8677,
4,5154,3997,8677,
5,5154,3997,8677,
5,5154,3997,8677,
5,5154,3997,8677,
5,5154,3997,8677,
5,5154,3997,8677,
5,5154,3997,8677,
6,5154,3997,8677,
6,5154,3997,8677,
3,1864,1330,5387,
6,5154,3997,8677,
6,5154,3997,8677,
9,5154,3997,8677,
5,1141,751,4664,
1,1056,679,4579,
4,1141,751,4664,
4,1141,751,4664,
4,1141,751,4664,
6,1141,751,4664,
3,1055,679,4578,
3,1055,679,4578,
3,1055,679,4578,
1,1036,676,4559,
3,1058,680,4581,
3,1058,680,4581,
3,1058,680,4581,
1,1056,679,4579,
1,1055,679,4578,
2,1058,680,4581,
2,1058,680,4581,
1,1056,679,4579,
1,1054,679,4577,
1,1054,679,4577,
1,1054,679,4577,
1,1054,679,4577,
1,1054,679,4577,
1,1054,679,4577,
1,1054,679,4577,
1,1054,679,4577,
1,1054,679,4577,
3,5154,3997,8677,
0,1055,679,4578,
0,1055,679,4578,
0,1055,679,4578,
0,1055,679,4578,
0,1055,679,4578,
8,5154,3997,8677,
8,5154,3997,8677,
8,5154,3997,8677,
5,5154,3997,8677,
5,5154,3997,8677,
5,5154,3997,8677,
5,5154,3997,8677,
10,5154,3997,8677,
10,5154,3997,8677,
9,5154,3997,8677,
9,5154,3997,8677,
5,5154,3997,8677,
5,5154,3997,8677,
5,5154,3997,8677,
5,5154,3997,8677,
5,5154,3997,8677,
8,3970,3407,7493,
13,4467,3830,7990,
13,4467,3830,7990,
3,338,446,3861,
3,338,446,3861,
6,3567,2509,7090,
29,5125,3983,8648,
2,3567,2509,7090,
1,346,446,3869,
1,346,446,3869,
1,346,446,3869,
1,346,446,3869,
1,346,446,3869,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
6,3567,2509,7090,
9,3995,3421,7518,
22,4639,3905,8162,
14,3960,3402,7483,
17,3977,3415,7500,
33,5125,3983,8648,
14,3960,3402,7483,
0,1512,1093,5035,
18,3995,3421,7518,
9,3771,2877,7294,
29,5125,3983,8648,
25,5125,3983,8648,
2,3567,2509,7090,
2,3567,2509,7090,
33,5125,3983,8648,
33,5125,3983,8648,
33,5125,3983,8648,
33,5125,3983,8648,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
5,3567,2509,7090,
0,216,331,3739,
0,1756,1241,5279,
0,1756,1241,5279,
0,1756,1241,5279,
11,4655,3907,8178,
11,4655,3907,8178,
11,4655,3907,8178,
11,4655,3907,8178,
11,4655,3907,8178,
11,4655,3907,8178,
11,4655,3907,8178,
11,4655,3907,8178,
11,4655,3907,8178,
11,4655,3907,8178,
11,4655,3907,8178,
11,4655,3907,8178,
11,4655,3907,8178,
11,4655,3907,8178,
11,4655,3907,8178,
11,4655,3907,8178,
11,4655,3907,8178,
1,340,446,3863,
2,346,446,3869,
30,3995,3421,7518,
13,3009,1798,6532,
3,3567,2509,7090,
3,3567,2509,7090,
4,4053,3456,7576,
4,4053,3456,7576,
16,4053,3456,7576,
4,3899,3335,7422,
9,4048,3455,7571,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
3,3009,1798,6532,
3,3009,1798,6532,
7,3567,2509,7090,
7,3567,2509,7090,
7,3567,2509,7090,
28,3996,3421,7519,
28,3996,3421,7519,
28,3996,3421,7519,
28,3996,3421,7519,
28,3996,3421,7519,
28,3996,3421,7519,
28,3996,3421,7519,
28,3996,3421,7519,
28,3996,3421,7519,
28,3996,3421,7519,
28,3996,3421,7519,
28,3996,3421,7519,
28,3996,3421,7519,
28,3996,3421,7519,
28,3996,3421,7519,
28,3996,3421,7519,
28,3996,3421,7519,
28,3996,3421,7519,
28,3996,3421,7519,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
8,3567,2509,7090,
7,4053,3456,7576,
7,4053,3456,7576,
5,4021,3446,7544,
8,3958,3401,7481,
4,3816,3059,7339,
8,3958,3401,7481,
4,3567,2509,7090,
4,3567,2509,7090,
9,3971,3407,7494,
7,3971,3407,7494,
9,5154,3997,8677,
17,5125,3983,8648,
17,5125,3983,8648,
17,5125,3983,8648,
11,5125,3983,8648,
11,5125,3983,8648,
11,5125,3983,8648,
3,3567,2509,7090,
6,4030,3450,7553,
11,5125,3983,8648,
34,3430,2309,6953,
25,3227,1963,6750,
44,3708,2786,7231,
44,3708,2786,7231,
45,5154,3997,8677,
45,5154,3997,8677,
45,5154,3997,8677,
5,1210,813,4733,
8,5154,3997,8677,
8,5154,3997,8677,
5,3491,2403,7014,
5,3491,2403,7014,
5,3430,2309,6953,
4,3430,2309,6953,
4,3430,2309,6953,
7,3430,2309,6953,
4,3430,2309,6953,
7,3430,2309,6953,
7,3430,2309,6953,
7,3430,2309,6953,
6,3658,2737,7181,
6,3658,2737,7181,
6,3658,2737,7181,
6,3658,2737,7181,
6,3658,2737,7181,
6,3658,2737,7181,
7,5154,3997,8677,
7,5154,3997,8677,
7,5154,3997,8677,
7,5154,3997,8677,
7,5154,3997,8677,
7,5154,3997,8677,
7,5154,3997,8677,
7,5154,3997,8677,
7,5154,3997,8677,
10,5154,3997,8677,
10,5154,3997,8677,
8,2772,1732,6295,
8,2772,1732,6295,
8,2772,1732,6295,
3,3301,2056,6824,
0,46,78,3569,
7,2218,1563,5741,
7,2743,1725,6266,
6,2743,1725,6266,
6,2743,1725,6266,
3,2520,1620,6043,
3,2520,1620,6043,
4,3133,1834,6656,
4,3430,2309,6953,
27,5154,3997,8677,
27,5154,3997,8677,
27,5154,3997,8677,
27,5154,3997,8677,
8,5154,3997,8677,
8,1808,1293,5331,
8,1808,1293,5331,
2,401,474,3924,
6,2753,1729,6276,
5,2744,1726,6267,
9,2756,1730,6279,
9,2756,1730,6279,
9,2756,1730,6279,
9,2756,1730,6279,
9,2756,1730,6279,
9,2756,1730,6279,
9,2756,1730,6279,
9,2756,1730,6279,
13,2772,1732,6295,
5,3295,2052,6818,
7,3708,2786,7231,
7,2755,1730,6278,
7,2755,1730,6278,
34,3554,2488,7077,
1,208,324,3731,
11,2763,1730,6286,
5,2746,1727,6269,
7,3554,2488,7077,
7,3554,2488,7077,
1,44,78,3567,
30,3421,2276,6944,
30,3421,2276,6944,
35,3708,2786,7231,
25,3421,2276,6944,
14,3421,2276,6944,
1,1474,1017,4997,
12,2763,1730,6286,
4,2630,1677,6153,
6,3421,2276,6944,
3,3304,2058,6827,
6,3421,2276,6944,
6,3421,2276,6944,
6,3421,2276,6944,
15,5154,3997,8677,
5,5154,3997,8677,
5,5154,3997,8677,
5,5154,3997,8677,
13,2753,1729,6276,
7,2729,1716,6252,
10,2746,1727,6269,
5,2381,1595,5904,
10,2746,1727,6269,
5,2381,1595,5904,
5,2381,1595,5904,
5,2381,1595,5904,
9,2628,1677,6151,
48,5154,3997,8677,
1,3304,2058,6827,
1,5154,3997,8677,
1,5154,3997,8677,
1,5154,3997,8677,
1,5154,3997,8677,
2,3301,2056,6824,
1,3301,2056,6824,
2,5154,3997,8677,
0,1739,1227,5262,
10,5154,3997,8677,
10,5154,3997,8677,
10,5154,3997,8677,
10,5154,3997,8677,
10,5154,3997,8677,
10,5154,3997,8677,
16,5154,3997,8677,
5,2693,1702,6216,
5,2693,1702,6216,
2,2519,1620,6042,
4,2381,1595,5904,
8,2736,1722,6259,
5,3421,2276,6944,
5,3421,2276,6944,
18,5154,3997,8677,
18,5154,3997,8677,
18,5154,3997,8677,
7,3548,2484,7071,
15,5154,3997,8677,
15,5154,3997,8677,
22,5154,3997,8677,
3,5154,3997,8677,
16,5154,3997,8677,
16,5154,3997,8677,
16,5154,3997,8677,
16,5154,3997,8677,
16,5154,3997,8677,
16,5154,3997,8677,
16,5154,3997,8677,
16,5154,3997,8677,
16,5154,3997,8677,
5,2355,1590,5878,
43,5154,3997,8677,
43,5154,3997,8677,
6,3708,2786,7231,
13,5154,3997,8677,
3,1996,1441,5519,
13,5154,3997,8677,
13,5154,3997,8677,
12,3708,2786,7231,
4,2750,1728,6273,
1,5154,3997,8677,
9,2381,1595,5904,
44,5154,3997,8677,
44,5154,3997,8677,
5,5154,3997,8677,
6,2358,1591,5881,
6,2358,1591,5881,
6,2358,1591,5881,
6,2358,1591,5881,
6,2358,1591,5881,
6,5154,3997,8677,
6,2729,1716,6252,
6,2729,1716,6252,
6,2729,1716,6252,
6,2729,1716,6252,
5,2760,1730,6283,
4,2694,1702,6217,
6,3466,2367,6989,
6,3466,2367,6989,
6,3466,2367,6989,
8,3430,2309,6953,
8,3430,2309,6953,
2,2630,1677,6153,
17,3301,2056,6824,
7,2729,1716,6252,
12,2753,1729,6276,
34,5154,3997,8677,
34,5154,3997,8677,
48,3421,2276,6944,
72,5154,3997,8677,
72,5154,3997,8677,
72,5154,3997,8677,
72,5154,3997,8677,
72,5154,3997,8677,
72,5154,3997,8677,
58,3548,2484,7071,
5,1996,1441,5519,
8,3242,1984,6765,
0,883,566,4406,
17,5154,3997,8677,
17,5154,3997,8677,
0,48,87,3571,
18,1516,1094,5039,
18,1516,1094,5039,
22,1528,1098,5051,
0,48,87,3571,
0,48,87,3571,
7,1532,1098,5055,
9,1536,1099,5059,
6,1516,1094,5039,
3,1103,730,4626,
6,1516,1094,5039,
5,1536,1099,5059,
5,1536,1099,5059,
6,5154,3997,8677,
8,1530,1098,5053,
11,1536,1099,5059,
11,1536,1099,5059,
8,1530,1098,5053,
11,1536,1099,5059,
2,117,185,3640,
2,117,185,3640,
2,117,185,3640,
7,1534,1098,5057,
5,1528,1098,5051,
4,1516,1094,5039,
2,1003,650,4526,
4,1100,729,4623,
1,1099,729,4622,
2,1103,730,4626,
4,5154,3997,8677,
4,1397,952,4920,
2,482,500,4005,
9,482,500,4005,
9,482,500,4005,
9,482,500,4005,
16,822,554,4345,
16,822,554,4345,
0,482,500,4005,
0,482,500,4005,
0,482,500,4005,
0,153,254,3676,
81,5154,3997,8677,
32,2685,1699,6208,
64,4615,3896,8138,
33,2708,1709,6231,
81,5154,3997,8677,
7,5154,3997,8677,
21,5154,3997,8677,
21,5154,3997,8677,
14,4332,3713,7855,
14,4332,3713,7855,
14,4332,3713,7855,
13,3313,2064,6836,
14,5154,3997,8677,
14,5154,3997,8677,
13,3313,2064,6836,
13,3313,2064,6836,
13,3313,2064,6836,
19,5154,3997,8677,
18,3280,2034,6803,
18,3280,2034,6803,
18,3280,2034,6803,
18,3280,2034,6803,
18,3280,2034,6803,
18,3280,2034,6803,
18,3280,2034,6803,
18,3280,2034,6803,
19,5154,3997,8677,
11,2777,1733,6300,
13,5154,3997,8677,
13,5154,3997,8677,
13,5154,3997,8677,
13,5154,3997,8677,
13,5154,3997,8677,
13,5154,3997,8677,
13,5154,3997,8677,
13,5154,3997,8677,
13,5154,3997,8677,
22,2643,1689,6166,
27,5154,3997,8677,
27,5154,3997,8677,
14,2395,1598,5918,
27,5154,3997,8677,
5,3385,2201,6908,
6,3854,3199,7377,
18,1567,1115,5090,
22,1568,1115,5091,
22,1568,1115,5091,
22,1568,1115,5091,
22,1568,1115,5091,
6,3854,3199,7377,
23,2957,1769,6480,
3,3746,2811,7269,
8,3854,3199,7377,
6,5154,3997,8677,
7,142,220,3665,
6,137,211,3660,
6,137,211,3660,
6,137,211,3660,
5,105,171,3628,
2,5154,3997,8677,
22,2407,1605,5930,
3,1171,777,4694,
13,3854,3199,7377,
1,1304,886,4827,
20,4409,3781,7932,
16,4409,3781,7932,
24,4409,3781,7932,
18,4232,3609,7755,
38,5154,3997,8677,
22,5154,3997,8677,
31,2918,1758,6441,
29,2860,1746,6383,
32,5154,3997,8677,
12,4409,3781,7932,
12,4409,3781,7932,
21,4232,3609,7755,
16,3854,3199,7377,
6,2199,1553,5722,
20,5154,3997,8677,
6,2199,1553,5722,
10,2481,1616,6004,
2,180,311,3703,
13,3053,1813,6576,
21,3089,1821,6612,
22,3169,1865,6692,
15,4409,3781,7932,
13,4409,3781,7932,
0,2079,1512,5602,
12,4409,3781,7932,
18,3854,3199,7377,
18,3854,3199,7377,
18,3854,3199,7377,
12,3174,1875,6697,
4,2084,1513,5607,
10,5154,3997,8677,
7,2484,1616,6007,
19,5154,3997,8677,
19,5154,3997,8677,
19,5154,3997,8677,
13,3854,3199,7377,
43,3854,3199,7377,
43,3854,3199,7377,
0,1321,897,4844,
1,1321,897,4844,
8,5154,3997,8677,
8,5154,3997,8677,
11,5154,3997,8677,
11,3245,2011,6768,
11,3245,2011,6768,
8,2726,1715,6249,
29,5154,3997,8677,
29,5154,3997,8677,
29,5154,3997,8677,
29,5154,3997,8677,
1,2084,1513,5607,
1,2084,1513,5607,
52,4409,3781,7932,
1,1304,886,4827,
12,4409,3781,7932,
11,3854,3199,7377,
12,4409,3781,7932,
12,4409,3781,7932,
2,1321,897,4844,
3,1576,1118,5099,
3,1576,1118,5099,
1,2084,1513,5607,
8,3854,3199,7377,
3,1539,1102,5062,
3,1539,1102,5062,
3,1539,1102,5062,
8,2072,1511,5595,
1,448,485,3971,
8,2072,1511,5595,
25,5154,3997,8677,
24,3032,1805,6555,
15,4409,3781,7932,
0,2079,1512,5602,
25,4409,3781,7932,
18,4409,3781,7932,
5,1612,1135,5135,
3,1304,886,4827,
3,1304,886,4827,
3,1304,886,4827,
3,1304,886,4827,
3,1304,886,4827,
17,4232,3609,7755,
23,5154,3997,8677,
23,5154,3997,8677,
21,5154,3997,8677,
21,5154,3997,8677,
12,3092,1827,6615,
8,3092,1827,6615,
17,4409,3781,7932,
29,3854,3199,7377,
6,3251,2019,6774,
16,4267,3661,7790,
16,4246,3626,7769,
0,2079,1512,5602,
7,3252,2022,6775,
12,4409,3781,7932,
12,4409,3781,7932,
16,4409,3781,7932,
0,2079,1512,5602,
18,4409,3781,7932,
31,2518,1619,6041,
79,5154,3997,8677,
31,2518,1619,6041,
5,5154,3997,8677,
41,3641,2705,7164,
42,5154,3997,8677,
42,5154,3997,8677,
12,4409,3781,7932,
0,2079,1512,5602,
16,4232,3609,7755,
25,4409,3781,7932,
15,4409,3781,7932,
19,4119,3488,7642,
19,4119,3488,7642,
12,4409,3781,7932,
6,3251,2019,6774,
20,4409,3781,7932,
35,3641,2705,7164,
24,4216,3585,7739,
30,5154,3997,8677,
4,2163,1537,5686,
33,4754,3916,8277,
21,2967,1773,6490,
1,2084,1513,5607,
5,4266,3661,7789,
1,5154,3997,8677,
1,5154,3997,8677,
2,1848,1318,5371,
9,3641,2705,7164,
2,1848,1318,5371,
19,5154,3997,8677,
13,3229,1966,6752,
27,3854,3199,7377,
17,4232,3609,7755,
32,5154,3997,8677,
37,5154,3997,8677,
37,5154,3997,8677,
37,5154,3997,8677,
4,1576,1118,5099,
0,2079,1512,5602,
1,1321,897,4844,
2,1576,1118,5099,
2,1576,1118,5099,
1,1321,897,4844,
2,1576,1118,5099,
2,1576,1118,5099,
12,4409,3781,7932,
9,3854,3199,7377,
15,4409,3781,7932,
0,2079,1512,5602,
17,4409,3781,7932,
17,5154,3997,8677,
17,5154,3997,8677,
12,3821,3069,7344,
12,3821,3069,7344,
1,107,173,3630,
1,937,597,4460,
14,5154,3997,8677,
14,5154,3997,8677,
14,5154,3997,8677,
13,2918,1758,6441,
13,2918,1758,6441,
13,2918,1758,6441,
6,5154,3997,8677,
11,5154,3997,8677,
5,5154,3997,8677,
27,4177,3536,7700,
28,5154,3997,8677,
0,8,39,3531,
4,2918,1758,6441,
4,5154,3997,8677,
4,5154,3997,8677,
8,5154,3997,8677,
8,5154,3997,8677,
8,5154,3997,8677,
11,5154,3997,8677,
0,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
0,1402,952,4925,
0,2078,1512,5601,
3,5154,3997,8677,
1,2078,1512,5601,
2,5154,3997,8677,
0,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
0,1402,952,4925,
0,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
2,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
1,2078,1512,5601,
1,2078,1512,5601,
1,2078,1512,5601,
1,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
1,2078,1512,5601,
1,5154,3997,8677,
0,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
0,2078,1512,5601,
2,5154,3997,8677,
2,5154,3997,8677,
2,5154,3997,8677,
2,5154,3997,8677,
2,5154,3997,8677,
2,5154,3997,8677,
2,5154,3997,8677,
2,5154,3997,8677,
2,5154,3997,8677,
2,5154,3997,8677,
2,5154,3997,8677,
2,5154,3997,8677,
1,5154,3997,8677,
1,5154,3997,8677,
9,1505,1091,5028,
9,1505,1091,5028,
9,1505,1091,5028,
9,1505,1091,5028,
7,1498,1087,5021,
9,1505,1091,5028,
9,1505,1091,5028,
3,5154,3997,8677,
1,5154,3997,8677,
10,5154,3997,8677,
10,5154,3997,8677,
10,5154,3997,8677,
10,5154,3997,8677,
10,5154,3997,8677,
10,5154,3997,8677,
10,5154,3997,8677,
10,5154,3997,8677,
10,5154,3997,8677,
10,5154,3997,8677,
10,5154,3997,8677,
5,3854,3199,7377,
2,3608,2565,7131,
5,3854,3199,7377,
5,3854,3199,7377,
5,3854,3199,7377,
5,3854,3199,7377,
5,3854,3199,7377,
5,3854,3199,7377,
5,3854,3199,7377,
5,3854,3199,7377,
5,3854,3199,7377,
9,3854,3199,7377,
26,2005,1449,5528,
30,2034,1479,5557,
95,3062,1813,6585,
77,2823,1740,6346,
