F61,F77,F88,F70,
11,4909,4263,8178,
11,4909,4263,8178,
1,594,802,3863,
2,600,803,3869,
31,4249,3777,7518,
14,3263,2155,6532,
3,3821,2866,7090,
3,3821,2866,7090,
4,4307,3813,7576,
4,4307,3813,7576,
16,4307,3813,7576,
4,4153,3692,7422,
9,4302,3812,7571,
0,176,189,3445,
8,3821,2866,7090,
8,3821,2866,7090,
8,3821,2866,7090,
8,3821,2866,7090,
8,3821,2866,7090,
8,3821,2866,7090,
8,3821,2866,7090,
8,3821,2866,7090,
8,3821,2866,7090,
8,3821,2866,7090,
3,3263,2155,6532,
3,3263,2155,6532,
8,3821,2866,7090,
8,3821,2866,7090,
8,3821,2866,7090,
29,4250,3777,7519,
29,4250,3777,7519,
29,4250,3777,7519,
29,4250,3777,7519,
29,4250,3777,7519,
29,4250,3777,7519,
29,4250,3777,7519,
29,4250,3777,7519,
29,4250,3777,7519,
29,4250,3777,7519,
29,4250,3777,7519,
29,4250,3777,7519,
29,4250,3777,7519,
29,4250,3777,7519,
29,4250,3777,7519,
29,4250,3777,7519,
29,4250,3777,7519,
29,4250,3777,7519,
29,4250,3777,7519,
9,3821,2866,7090,
9,3821,2866,7090,
9,3821,2866,7090,
9,3821,2866,7090,
9,3821,2866,7090,
9,3821,2866,7090,
9,3821,2866,7090,
9,3821,2866,7090,
9,3821,2866,7090,
9,3821,2866,7090,
9,3821,2866,7090,
9,3821,2866,7090,
9,3821,2866,7090,
9,3821,2866,7090,
7,4307,3813,7576,
7,4307,3813,7576,
5,4275,3802,7544,
8,4212,3757,7481,
4,4070,3415,7339,
8,4212,3757,7481,
4,3821,2866,7090,
4,3821,2866,7090,
9,4225,3763,7494,
7,4225,3763,7494,
17,5379,4339,8648,
17,5379,4339,8648,
17,5379,4339,8648,
11,5379,4339,8648,
11,5379,4339,8648,
11,5379,4339,8648,
3,3821,2866,7090,
6,4284,3807,7553,
11,5379,4339,8648,
36,3684,2665,6953,
1,8,6,3277,
27,3481,2320,6750,
46,3962,3143,7231,
46,3962,3143,7231,
47,5408,4353,8677,
47,5408,4353,8677,
47,5408,4353,8677,
7,1464,1170,4733,
9,5408,4353,8677,
9,5408,4353,8677,
9,5408,4353,8677,
6,3745,2759,7014,
6,3745,2759,7014,
5,3684,2665,6953,
4,3684,2665,6953,
4,3684,2665,6953,
7,3684,2665,6953,
4,3684,2665,6953,
7,3684,2665,6953,
7,3684,2665,6953,
7,3684,2665,6953,
6,3912,3094,7181,
6,3912,3094,7181,
6,3912,3094,7181,
6,3912,3094,7181,
6,3912,3094,7181,
6,3912,3094,7181,
7,5408,4353,8677,
7,5408,4353,8677,
7,5408,4353,8677,
7,5408,4353,8677,
7,5408,4353,8677,
7,5408,4353,8677,
7,5408,4353,8677,
7,5408,4353,8677,
7,5408,4353,8677,
10,5408,4353,8677,
10,5408,4353,8677,
8,3026,2088,6295,
8,3026,2088,6295,
8,3026,2088,6295,
3,3555,2412,6824,
0,300,434,3569,
7,2472,1919,5741,
7,2997,2081,6266,
6,2997,2081,6266,
6,2997,2081,6266,
3,2774,1976,6043,
3,2774,1976,6043,
4,3387,2191,6656,
4,3684,2665,6953,
29,5408,4353,8677,
29,5408,4353,8677,
29,5408,4353,8677,
29,5408,4353,8677,
8,5408,4353,8677,
12,2062,1649,5331,
12,2062,1649,5331,
6,655,831,3924,
6,3007,2085,6276,
5,2998,2082,6267,
9,3010,2086,6279,
9,3010,2086,6279,
9,3010,2086,6279,
9,3010,2086,6279,
9,3010,2086,6279,
9,3010,2086,6279,
9,3010,2086,6279,
9,3010,2086,6279,
13,3026,2088,6295,
5,3549,2409,6818,
7,3962,3143,7231,
8,3009,2086,6278,
8,3009,2086,6278,
8,3009,2086,6278,
34,3808,2845,7077,
1,462,680,3731,
11,3017,2087,6286,
5,3000,2083,6269,
7,3808,2845,7077,
7,3808,2845,7077,
0,188,190,3457,
30,3675,2633,6944,
30,3675,2633,6944,
36,3962,3143,7231,
26,3675,2633,6944,
14,3675,2633,6944,
1,1728,1373,4997,
12,3017,2087,6286,
4,2884,2033,6153,
6,3675,2633,6944,
3,3558,2414,6827,
6,3675,2633,6944,
6,3675,2633,6944,
6,3675,2633,6944,
15,5408,4353,8677,
5,5408,4353,8677,
5,5408,4353,8677,
5,5408,4353,8677,
13,3007,2085,6276,
7,2983,2072,6252,
10,3000,2083,6269,
5,2635,1951,5904,
10,3000,2083,6269,
5,2635,1951,5904,
5,2635,1951,5904,
5,2635,1951,5904,
10,2882,2033,6151,
49,5408,4353,8677,
1,3558,2414,6827,
1,5408,4353,8677,
1,5408,4353,8677,
1,5408,4353,8677,
1,5408,4353,8677,
2,3555,2412,6824,
1,3555,2412,6824,
2,5408,4353,8677,
0,1993,1584,5262,
10,5408,4353,8677,
10,5408,4353,8677,
10,5408,4353,8677,
10,5408,4353,8677,
10,5408,4353,8677,
10,5408,4353,8677,
16,5408,4353,8677,
5,2947,2058,6216,
5,2947,2058,6216,
2,2773,1976,6042,
9,2990,2079,6259,
5,3675,2633,6944,
5,3675,2633,6944,
18,5408,4353,8677,
18,5408,4353,8677,
18,5408,4353,8677,
7,3802,2840,7071,
15,5408,4353,8677,
15,5408,4353,8677,
22,5408,4353,8677,
3,5408,4353,8677,
16,5408,4353,8677,
16,5408,4353,8677,
16,5408,4353,8677,
16,5408,4353,8677,
16,5408,4353,8677,
16,5408,4353,8677,
16,5408,4353,8677,
16,5408,4353,8677,
16,5408,4353,8677,
5,2609,1947,5878,
44,5408,4353,8677,
44,5408,4353,8677,
0,49,53,3318,
0,49,53,3318,
0,49,53,3318,
0,49,53,3318,
0,49,53,3318,
0,49,53,3318,
0,49,53,3318,
6,3962,3143,7231,
13,5408,4353,8677,
3,2250,1798,5519,
13,5408,4353,8677,
13,5408,4353,8677,
12,3962,3143,7231,
4,3004,2084,6273,
1,5408,4353,8677,
11,2635,1951,5904,
1,187,190,3456,
1,187,190,3456,
5,5408,4353,8677,
5,5408,4353,8677,
6,2612,1948,5881,
6,2612,1948,5881,
6,2612,1948,5881,
6,2612,1948,5881,
6,2612,1948,5881,
6,5408,4353,8677,
6,2983,2072,6252,
6,2983,2072,6252,
6,2983,2072,6252,
6,2983,2072,6252,
5,3014,2087,6283,
4,2948,2059,6217,
6,3720,2724,6989,
6,3720,2724,6989,
6,3720,2724,6989,
8,3684,2665,6953,
8,3684,2665,6953,
2,2884,2033,6153,
17,3555,2412,6824,
7,2983,2072,6252,
12,3007,2085,6276,
34,5408,4353,8677,
34,5408,4353,8677,
51,3675,2633,6944,
75,5408,4353,8677,
75,5408,4353,8677,
75,5408,4353,8677,
75,5408,4353,8677,
75,5408,4353,8677,
75,5408,4353,8677,
61,3802,2840,7071,
5,2250,1798,5519,
8,3496,2340,6765,
1,6,5,3275,
1,6,5,3275,
2,1137,922,4406,
20,5408,4353,8677,
20,5408,4353,8677,
23,1770,1450,5039,
23,1770,1450,5039,
27,1782,1454,5051,
3,302,443,3571,
3,302,443,3571,
8,1786,1454,5055,
10,1790,1455,5059,
7,1770,1450,5039,
4,1357,1086,4626,
7,1770,1450,5039,
7,1790,1455,5059,
7,1790,1455,5059,
0,169,189,3438,
10,1784,1454,5053,
13,1790,1455,5059,
1,240,331,3509,
4,371,542,3640,
4,371,542,3640,
4,371,542,3640,
9,1788,1455,5057,
7,1782,1454,5051,
6,1770,1450,5039,
3,1257,1006,4526,
4,1354,1086,4623,
1,1353,1085,4622,
2,1357,1086,4626,
4,5408,4353,8677,
4,1651,1308,4920,
2,736,856,4005,
9,736,856,4005,
9,736,856,4005,
9,736,856,4005,
16,1076,910,4345,
16,1076,910,4345,
1,736,856,4005,
1,736,856,4005,
1,736,856,4005,
2,5408,4353,8677,
2,5408,4353,8677,
2,5408,4353,8677,
2,5408,4353,8677,
2,5408,4353,8677,
1,407,610,3676,
35,2939,2056,6208,
84,5408,4353,8677,
35,2939,2056,6208,
67,4869,4253,8138,
36,2962,2066,6231,
84,5408,4353,8677,
8,5408,4353,8677,
23,5408,4353,8677,
23,5408,4353,8677,
2,5408,4353,8677,
2,5408,4353,8677,
1,5408,4353,8677,
2,5408,4353,8677,
1,75,68,3344,
2,5408,4353,8677,
14,4586,4070,7855,
14,4586,4070,7855,
14,4586,4070,7855,
13,3567,2420,6836,
14,5408,4353,8677,
14,5408,4353,8677,
13,3567,2420,6836,
13,3567,2420,6836,
13,3567,2420,6836,
19,5408,4353,8677,
18,3534,2391,6803,
18,3534,2391,6803,
18,3534,2391,6803,
18,3534,2391,6803,
18,3534,2391,6803,
18,3534,2391,6803,
18,3534,2391,6803,
18,3534,2391,6803,
19,5408,4353,8677,
11,3031,2089,6300,
13,5408,4353,8677,
13,5408,4353,8677,
13,5408,4353,8677,
13,5408,4353,8677,
13,5408,4353,8677,
13,5408,4353,8677,
13,5408,4353,8677,
13,5408,4353,8677,
13,5408,4353,8677,
22,2897,2045,6166,
27,5408,4353,8677,
27,5408,4353,8677,
14,2649,1954,5918,
27,5408,4353,8677,
7,3639,2557,6908,
6,4108,3555,7377,
19,1821,1471,5090,
26,1822,1471,5091,
26,1822,1471,5091,
26,1822,1471,5091,
7,4108,3555,7377,
26,3211,2125,6480,
4,4000,3167,7269,
8,4108,3555,7377,
7,5408,4353,8677,
8,396,576,3665,
7,391,568,3660,
7,391,568,3660,
5,359,527,3628,
2,5408,4353,8677,
22,2661,1962,5930,
3,1425,1133,4694,
14,4108,3555,7377,
1,1558,1242,4827,
20,4663,4137,7932,
16,4663,4137,7932,
24,4663,4137,7932,
18,4486,3965,7755,
38,5408,4353,8677,
22,5408,4353,8677,
31,3172,2114,6441,
29,3114,2103,6383,
32,5408,4353,8677,
13,4663,4137,7932,
12,4663,4137,7932,
21,4486,3965,7755,
16,4108,3555,7377,
6,2453,1910,5722,
20,5408,4353,8677,
6,2453,1910,5722,
10,2735,1972,6004,
2,434,667,3703,
13,3307,2169,6576,
21,3343,2178,6612,
22,3423,2221,6692,
15,4663,4137,7932,
13,4663,4137,7932,
0,2333,1869,5602,
12,4663,4137,7932,
18,4108,3555,7377,
18,4108,3555,7377,
18,4108,3555,7377,
12,3428,2231,6697,
4,2338,1870,5607,
10,5408,4353,8677,
7,2738,1973,6007,
20,5408,4353,8677,
20,5408,4353,8677,
20,5408,4353,8677,
0,87,80,3356,
13,4108,3555,7377,
43,4108,3555,7377,
43,4108,3555,7377,
0,1575,1253,4844,
1,1575,1253,4844,
8,5408,4353,8677,
8,5408,4353,8677,
11,5408,4353,8677,
11,3499,2367,6768,
11,3499,2367,6768,
8,2980,2071,6249,
29,5408,4353,8677,
29,5408,4353,8677,
29,5408,4353,8677,
29,5408,4353,8677,
1,2338,1870,5607,
1,2338,1870,5607,
52,4663,4137,7932,
1,1558,1242,4827,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
0,87,80,3356,
12,4663,4137,7932,
11,4108,3555,7377,
12,4663,4137,7932,
12,4663,4137,7932,
2,1575,1253,4844,
3,1830,1474,5099,
3,1830,1474,5099,
1,2338,1870,5607,
8,4108,3555,7377,
3,1793,1459,5062,
3,1793,1459,5062,
3,1793,1459,5062,
8,2326,1867,5595,
1,702,841,3971,
8,2326,1867,5595,
25,5408,4353,8677,
24,3286,2161,6555,
15,4663,4137,7932,
0,2333,1869,5602,
25,4663,4137,7932,
19,4663,4137,7932,
5,1866,1492,5135,
3,1558,1242,4827,
3,1558,1242,4827,
3,1558,1242,4827,
3,1558,1242,4827,
3,1558,1242,4827,
17,4486,3965,7755,
23,5408,4353,8677,
23,5408,4353,8677,
21,5408,4353,8677,
21,5408,4353,8677,
12,3346,2183,6615,
8,3346,2183,6615,
18,4663,4137,7932,
30,4108,3555,7377,
6,3505,2375,6774,
16,4521,4018,7790,
16,4500,3983,7769,
0,2333,1869,5602,
7,3506,2378,6775,
12,4663,4137,7932,
12,4663,4137,7932,
16,4663,4137,7932,
0,2333,1869,5602,
18,4663,4137,7932,
31,2772,1976,6041,
79,5408,4353,8677,
31,2772,1976,6041,
5,5408,4353,8677,
41,3895,3062,7164,
42,5408,4353,8677,
42,5408,4353,8677,
12,4663,4137,7932,
0,2333,1869,5602,
16,4486,3965,7755,
26,4663,4137,7932,
15,4663,4137,7932,
20,4373,3844,7642,
20,4373,3844,7642,
12,4663,4137,7932,
6,3505,2375,6774,
20,4663,4137,7932,
35,3895,3062,7164,
24,4470,3942,7739,
31,5408,4353,8677,
5,2417,1893,5686,
33,5008,4272,8277,
21,3221,2129,6490,
1,2338,1870,5607,
5,4520,4017,7789,
1,5408,4353,8677,
1,5408,4353,8677,
2,2102,1675,5371,
9,3895,3062,7164,
2,2102,1675,5371,
19,5408,4353,8677,
13,3483,2323,6752,
27,4108,3555,7377,
17,4486,3965,7755,
32,5408,4353,8677,
0,12,6,3281,
0,12,6,3281,
0,12,6,3281,
6,1830,1474,5099,
0,2333,1869,5602,
1,1575,1253,4844,
2,1830,1474,5099,
2,1830,1474,5099,
2,1575,1253,4844,
3,1830,1474,5099,
3,1830,1474,5099,
12,4663,4137,7932,
9,4108,3555,7377,
15,4663,4137,7932,
1,2333,1869,5602,
17,4663,4137,7932,
17,5408,4353,8677,
17,5408,4353,8677,
13,4075,3426,7344,
13,4075,3426,7344,
1,361,529,3630,
1,1191,954,4460,
14,5408,4353,8677,
14,5408,4353,8677,
14,5408,4353,8677,
13,3172,2114,6441,
13,3172,2114,6441,
13,3172,2114,6441,
6,5408,4353,8677,
11,5408,4353,8677,
5,5408,4353,8677,
27,4431,3892,7700,
28,5408,4353,8677,
0,262,395,3531,
4,3172,2114,6441,
5,5408,4353,8677,
8,5408,4353,8677,
8,5408,4353,8677,
8,5408,4353,8677,
12,5408,4353,8677,
0,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
0,1656,1309,4925,
0,2332,1869,5601,
3,5408,4353,8677,
1,2332,1869,5601,
2,5408,4353,8677,
0,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
0,1656,1309,4925,
0,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
2,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
1,2332,1869,5601,
1,2332,1869,5601,
1,2332,1869,5601,
1,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
1,2332,1869,5601,
1,5408,4353,8677,
0,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
0,2332,1869,5601,
2,5408,4353,8677,
2,5408,4353,8677,
2,5408,4353,8677,
2,5408,4353,8677,
2,5408,4353,8677,
2,5408,4353,8677,
2,5408,4353,8677,
2,5408,4353,8677,
2,5408,4353,8677,
2,5408,4353,8677,
2,5408,4353,8677,
2,5408,4353,8677,
1,5408,4353,8677,
1,5408,4353,8677,
9,1759,1447,5028,
