F83,F71-msb@apache.org,F71-acoliver@apache.org,F71-sergey@apache.org,F71-klute@apache.org,F71-berlog@apache.org,F71-mjohnson@apache.org,F71-glens@apache.org,F71-sackley@apache.org,F71-paolo@apache.org,F71-yegor@apache.org,F71-slaubach@apache.org,F71-jheight@apache.org,F71-ugo@apache.org,F71-maxcom@apache.org,F71-bayard@apache.org,F71-josh@apache.org,F71-dmui@apache.org,F71-avik@apache.org,F71-amol@apache.org,F71-nick@apache.org,F74,F85,F73,F84,F146,F147,
32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,3676,1,8677,2,3646,3647,
14,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,3658,1,8677,2,3646,3647,
14,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,3658,1,8677,2,3646,3647,
14,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,3658,1,8677,2,3646,3647,
14,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,3658,1,8677,2,3646,3647,
14,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,3658,1,8677,2,3646,3647,
14,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,3658,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,3676,1,8677,2,3646,3647,
31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3675,1,8677,2,3646,3647,
31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3675,1,8677,2,3646,3647,
31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3675,1,8677,2,3646,3647,
31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3675,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3676,1,8677,2,3646,3647,
1750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5394,1,8677,2,3646,3647,
1750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5394,1,8677,2,3646,3647,
1750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5394,1,8677,2,3646,3647,
32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3676,1,8677,2,3646,3647,
2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,3646,1,8677,2,3646,3647,
2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,3646,1,8677,2,3646,3647,
31,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3675,1,8677,2,3646,3647,
31,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3675,1,8677,2,3646,3647,
31,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3675,1,8677,2,3646,3647,
31,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3675,1,8677,2,3646,3647,
1608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5252,1,8677,2,3646,3647,
1608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,2,3646,3647,
1608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,2,3646,3647,
1608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,2,3646,3647,
1608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,2,3646,3647,
1608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,2,3646,3647,
1608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,2,3646,3647,
1608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,2,3646,3647,
1608,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3676,1,8677,2,3646,3647,
32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3676,1,8677,2,3646,3647,
3219,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6919,1,8677,1822,5466,3647,
3219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6919,1,8677,1822,5466,3647,
3219,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6919,1,8677,1822,5466,3647,
3219,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6919,1,8677,1822,5466,3647,
3219,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6919,1,8677,1822,5466,3647,
1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5034,1,8677,421,4065,3647,
421,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,4065,1,8677,421,4065,3647,
421,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,4065,1,8677,421,4065,3647,
1035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4679,1,8677,421,4065,3647,
1035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4679,1,8677,421,4065,3647,
1035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4679,1,8677,421,4065,3647,
1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4679,1,8677,421,4065,3647,
1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4679,1,8677,421,4065,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,58,3702,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,58,3702,3647,
426,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,58,3702,3647,
426,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,58,3702,3647,
426,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,58,3702,3647,
426,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,58,3702,3647,
426,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,58,3702,3647,
426,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,58,3702,3647,
426,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,58,3702,3647,
426,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,58,3702,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,58,3702,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,2090,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
426,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,426,4070,3647,
