F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
24,34,3549,1,12,528,7,61,0.18018018018018017,374,18,0.0481283422459893,0.2916666666666667,0,0,
30,34,3549,1,12,528,9,61,0.509009009009009,374,18,0.0481283422459893,0.3333333333333333,0,0,
24,34,3549,1,12,528,7,61,0.4572072072072072,374,18,0.0481283422459893,0.2916666666666667,0,0,
36,34,3549,1,12,528,11,61,0.3400900900900901,374,18,0.0481283422459893,0.3611111111111111,0,0,
30,34,3549,1,12,528,9,61,0.22972972972972974,374,18,0.0481283422459893,0.3333333333333333,6,0,
9,36,3549,3,0,528,3,61,0.9684418145956607,423,19,0.04491725768321513,1.0,4,1,
18,131,3549,4,12,528,6,61,0.3619047619047619,1125,59,0.052444444444444446,0.7222222222222222,0,1,
21,131,3549,4,12,528,7,61,0.3860805860805861,1125,59,0.052444444444444446,0.7619047619047619,0,1,
10,131,3549,4,12,528,3,61,0.12893772893772895,1125,59,0.052444444444444446,0.5,0,1,
12,131,3549,4,12,528,3,61,0.10695970695970695,1125,59,0.052444444444444446,0.8333333333333334,0,1,
24,131,3549,4,12,528,7,61,0.31794871794871793,1125,59,0.052444444444444446,0.2916666666666667,0,0,
30,131,3549,4,12,528,9,61,0.41611721611721614,1125,59,0.052444444444444446,0.3333333333333333,0,0,
24,131,3549,4,12,528,7,61,0.3992673992673993,1125,59,0.052444444444444446,0.2916666666666667,0,0,
36,131,3549,4,12,528,11,61,0.36117216117216117,1125,59,0.052444444444444446,0.3611111111111111,0,0,
30,131,3549,4,12,528,9,61,0.3347985347985348,1125,59,0.052444444444444446,0.3333333333333333,0,0,
24,131,3549,4,12,528,7,61,0.4673992673992674,1125,59,0.052444444444444446,0.2916666666666667,0,0,
42,131,3549,4,12,528,13,61,0.5267399267399268,1125,59,0.052444444444444446,0.38095238095238093,0,0,
30,131,3549,4,12,528,9,61,0.48424908424908425,1125,59,0.052444444444444446,0.3333333333333333,0,0,
0,131,3549,4,9,528,1,61,0.8798534798534798,1125,59,0.052444444444444446,1.0,0,1,
0,131,3549,4,14,528,1,61,0.8717948717948718,1125,59,0.052444444444444446,1.0,0,1,
5,27,3549,4,8,528,1,61,0.6942909760589319,447,22,0.049217002237136466,0.8,5,1,
25,30,3549,1,16,528,6,61,0.4184549356223176,409,18,0.044009779951100246,0.56,0,1,
28,30,3549,1,16,528,7,61,0.5,409,18,0.044009779951100246,0.6071428571428571,0,1,
38,30,3549,1,16,528,7,61,0.22103004291845493,409,18,0.044009779951100246,0.21052631578947367,0,0,
44,30,3549,1,16,528,9,61,0.6158798283261803,409,18,0.044009779951100246,0.25,0,0,
38,30,3549,1,16,528,7,61,0.5515021459227468,409,18,0.044009779951100246,0.21052631578947367,0,0,
44,30,3549,1,16,528,9,61,0.296137339055794,409,18,0.044009779951100246,0.25,3,0,
3,10,3549,1,0,528,1,61,0.5740740740740741,75,18,0.24,1.0,3,1,
0,7,3549,2,10,528,1,61,0.7757009345794392,78,18,0.23076923076923078,1.0,0,1,
3,10,3549,1,0,528,1,61,0.5740740740740741,75,18,0.24,1.0,3,1,
3,10,347,1,0,50,1,7,0.6343612334801763,175,21,0.12,1.0,0,1,
3,10,347,1,0,50,1,7,0.7136563876651982,175,21,0.12,1.0,0,1,
3,10,347,1,0,50,1,7,0.7929515418502202,175,21,0.12,1.0,0,1,
3,10,347,1,0,50,1,7,0.8722466960352423,175,21,0.12,1.0,1,1,
12,9,2213,3,0,388,4,53,0.8352941176470589,111,20,0.18018018018018017,1.0,4,1,
0,75,2213,4,13,388,1,53,0.3282007035242583,934,37,0.03961456102783726,1.0,0,1,
0,75,2213,4,8,388,1,53,0.47558239861949964,934,37,0.03961456102783726,1.0,0,1,
0,75,2213,4,9,388,1,53,0.5121656600517688,934,37,0.03961456102783726,1.0,0,1,
0,75,2213,4,9,388,1,53,0.3422490652861663,934,37,0.03961456102783726,1.0,0,1,
0,75,2213,4,9,388,1,53,0.6635030198446937,934,37,0.03961456102783726,1.0,0,1,
0,75,2213,4,12,388,1,53,0.4267841735486257,934,37,0.03961456102783726,1.0,0,1,
0,75,2213,4,15,388,1,53,0.7581967213114754,934,37,0.03961456102783726,1.0,0,1,
0,75,2213,4,8,388,1,53,0.6251078515962036,934,37,0.03961456102783726,1.0,0,1,
0,75,2213,4,8,388,1,53,0.6764452113891286,934,37,0.03961456102783726,1.0,0,1,
0,75,2213,4,19,388,1,53,0.27725050330744894,934,37,0.03961456102783726,1.0,0,1,
0,75,2213,4,8,388,1,53,0.6725625539257981,934,37,0.03961456102783726,1.0,0,1,
0,75,2213,4,8,388,1,53,0.2618636755823986,934,37,0.03961456102783726,1.0,0,1,
0,75,2213,4,8,388,1,53,0.6540120793787748,934,37,0.03961456102783726,1.0,0,1,
0,75,2213,4,8,388,1,53,0.6751509922346851,934,37,0.03961456102783726,1.0,0,1,
0,75,2213,4,16,388,1,53,0.7580888697152718,934,37,0.03961456102783726,1.0,0,1,
19,75,2213,4,14,388,6,53,0.363244176013805,934,37,0.03961456102783726,0.7052631578947368,0,1,
26,75,2213,4,19,388,10,53,0.3830888697152718,934,37,0.03961456102783726,0.4326923076923077,0,1,
23,75,2213,4,14,388,6,53,0.31406384814495253,934,37,0.03961456102783726,0.782608695652174,0,1,
23,75,2213,4,14,388,6,53,0.33045729076790337,934,37,0.03961456102783726,0.5080091533180778,0,1,
23,75,2213,4,12,388,6,53,0.3114754098360656,934,37,0.03961456102783726,0.6173913043478261,0,1,
7,75,2213,4,0,388,2,53,0.6160483175150993,934,37,0.03961456102783726,1.0,1,1,
27,59,2213,3,16,388,8,53,0.43686006825938567,452,27,0.059734513274336286,0.4163473818646232,0,1,
14,59,2213,3,18,388,4,53,0.2901023890784983,452,27,0.059734513274336286,0.44642857142857145,4,1,
42,24,2213,3,16,388,13,53,0.5655021834061136,351,22,0.06267806267806268,0.6071428571428571,0,1,
3,24,2213,3,6,388,1,53,0.7074235807860262,351,22,0.06267806267806268,0.8333333333333334,0,1,
45,24,2213,3,24,388,13,53,0.8296943231441049,351,22,0.06267806267806268,0.37777777777777777,29,1,
0,24,2213,2,8,388,1,53,0.5240549828178694,206,25,0.12135922330097088,1.0,0,1,
0,24,2213,2,12,388,1,53,0.8343642611683849,206,25,0.12135922330097088,1.0,0,1,
0,24,2213,2,8,388,1,53,0.37800687285223367,206,25,0.12135922330097088,1.0,0,1,
0,24,2213,2,8,388,1,53,0.6323024054982818,206,25,0.12135922330097088,1.0,0,1,
0,24,2213,2,8,388,1,53,0.6443298969072165,206,25,0.12135922330097088,1.0,0,1,
0,24,2213,2,8,388,1,53,0.654639175257732,206,25,0.12135922330097088,1.0,0,1,
28,16,2213,1,8,388,6,53,0.3783783783783784,166,20,0.12048192771084337,0.14285714285714285,20,1,
3,12,2213,1,8,388,1,53,0.8818181818181818,73,20,0.273972602739726,0.6666666666666666,0,1,
10,55,2213,2,12,388,4,53,0.8607888631090487,653,45,0.06891271056661562,0.8,3,1,
20,55,2213,2,20,388,4,53,0.8271461716937355,653,45,0.06891271056661562,0.65,0,1,
90,55,2213,2,0,388,27,53,0.45185614849187933,653,45,0.06891271056661562,1.0,0,0,
10,55,2213,2,0,388,4,53,0.8503480278422274,653,45,0.06891271056661562,1.0,3,1,
0,9,1048,1,6,203,1,17,0.35833333333333334,73,20,0.273972602739726,1.0,0,1,
21,11,354,1,8,82,5,22,0.4161490683229814,114,20,0.17543859649122806,0.09523809523809523,0,1,
3,11,354,1,8,82,1,22,0.639751552795031,114,20,0.17543859649122806,0.6666666666666666,0,1,
10,11,354,1,8,82,2,22,0.2732919254658385,114,20,0.17543859649122806,0.2,0,1,
13,11,354,1,0,82,5,22,0.7453416149068323,114,20,0.17543859649122806,1.0,4,3,
3,9,354,1,8,82,1,22,0.4574468085106383,60,20,0.3333333333333333,0.6666666666666666,0,1,
3,9,354,1,8,82,1,22,0.6914893617021277,60,20,0.3333333333333333,0.6666666666666666,1,1,
0,13,354,1,4,82,1,22,0.1791044776119403,94,20,0.2127659574468085,1.0,0,1,
0,14,354,1,4,82,1,22,0.1610738255033557,106,20,0.18867924528301888,1.0,0,1,
0,13,354,1,5,82,1,22,0.16049382716049382,116,20,0.1724137931034483,1.0,0,1,
0,12,354,1,5,82,1,22,0.18181818181818182,93,20,0.21505376344086022,1.0,0,1,
6,1,764,1,8,153,1,28,0.8478260869565217,14,20,1.4285714285714286,0.5,3,1,
6,1,764,1,8,153,1,28,0.8478260869565217,14,20,1.4285714285714286,0.5,3,1,
6,1,764,1,8,153,1,28,0.8478260869565217,14,20,1.4285714285714286,0.5,3,1,
6,1,764,1,8,153,1,28,0.8478260869565217,14,20,1.4285714285714286,0.5,3,1,
6,1,764,1,8,153,1,28,0.8478260869565217,14,20,1.4285714285714286,0.5,3,1,
3,28,764,1,8,153,1,28,0.44744744744744747,243,20,0.0823045267489712,0.6666666666666666,0,1,
3,28,764,1,8,153,1,28,0.4774774774774775,243,20,0.0823045267489712,0.6666666666666666,0,1,
3,28,764,1,8,153,1,28,0.4624624624624625,243,20,0.0823045267489712,0.6666666666666666,0,1,
3,28,764,1,8,153,1,28,0.4924924924924925,243,20,0.0823045267489712,0.6666666666666666,0,2,
6,1,764,1,8,153,1,28,0.8478260869565217,14,20,1.4285714285714286,0.5,3,1,
3,23,764,1,8,153,1,28,0.5800711743772242,203,20,0.09852216748768473,0.6666666666666666,0,1,
3,23,764,1,8,153,1,28,0.5444839857651246,203,20,0.09852216748768473,0.6666666666666666,0,1,
3,23,764,1,8,153,1,28,0.597864768683274,203,20,0.09852216748768473,0.6666666666666666,0,1,
0,23,764,1,6,153,1,28,0.12099644128113879,203,20,0.09852216748768473,1.0,0,1,
3,15,764,1,8,153,1,28,0.583756345177665,135,20,0.14814814814814814,0.6666666666666666,0,1,
3,15,764,1,8,153,1,28,0.6091370558375635,135,20,0.14814814814814814,0.6666666666666666,0,1,
0,15,764,1,6,153,1,28,0.17258883248730963,135,20,0.14814814814814814,1.0,0,1,
12,2,1855,1,12,206,3,85,0.821917808219178,38,21,0.5526315789473685,0.5,1,1,
8,2,1855,1,0,206,3,85,0.8153846153846154,32,21,0.65625,1.0,0,1,
12,2,1855,1,12,206,3,85,0.8194444444444444,37,21,0.5675675675675675,0.5,1,1,
12,2,1855,1,12,206,3,85,0.8194444444444444,37,21,0.5675675675675675,0.5,1,1,
12,2,1855,1,12,206,3,85,0.8194444444444444,37,21,0.5675675675675675,0.5,1,1,
12,2,1855,1,12,206,3,85,0.8194444444444444,37,21,0.5675675675675675,0.5,1,1,
40,2,1855,1,16,206,9,85,0.7222222222222222,75,23,0.30666666666666664,0.4,5,1,
26,2,1855,1,16,206,6,85,0.65,57,22,0.38596491228070173,0.34615384615384615,9,1,
12,2,1855,1,12,206,3,85,0.8194444444444444,37,21,0.5675675675675675,0.5,1,1,
3,8,168,1,8,30,1,6,6.987068965517241,70,20,0.2857142857142857,0.6666666666666666,0,0,
3,4,168,1,8,30,1,6,0.5540540540540541,38,20,0.5263157894736842,0.6666666666666666,0,1,
3,4,168,1,8,30,1,6,0.6216216216216216,38,20,0.5263157894736842,0.6666666666666666,0,1,
12,4,168,1,12,30,3,6,0.8243243243243243,38,20,0.5263157894736842,0.6666666666666666,8,1,
26,2,444,1,16,45,6,20,0.6464646464646465,56,22,0.39285714285714285,0.34615384615384615,3,1,
31,2,444,1,16,45,8,20,0.6037735849056604,63,22,0.3492063492063492,0.2903225806451613,4,1,
40,2,444,1,16,45,9,20,0.7222222222222222,75,23,0.30666666666666664,0.4,6,1,
26,2,444,1,16,45,6,20,0.6464646464646465,56,22,0.39285714285714285,0.34615384615384615,3,1,
3,3,217,1,8,31,1,8,0.6,32,20,0.625,0.6666666666666666,0,1,
3,3,217,1,8,31,1,8,0.6714285714285714,32,20,0.625,0.6666666666666666,0,2,
0,4,217,1,6,31,1,8,0.22900763358778625,72,21,0.2916666666666667,1.0,0,1,
40,2,441,1,16,45,10,20,0.5470085470085471,75,22,0.29333333333333333,0.225,7,1,
26,2,441,1,16,45,6,20,0.6464646464646465,56,22,0.39285714285714285,0.34615384615384615,3,1,
26,2,441,1,16,45,6,20,0.6464646464646465,56,22,0.39285714285714285,0.34615384615384615,3,1,
40,2,441,1,16,45,9,20,0.7222222222222222,75,23,0.30666666666666664,0.4,5,1,
40,2,441,1,16,45,9,20,0.7222222222222222,75,23,0.30666666666666664,0.4,5,1,
3,32,1048,1,8,203,1,17,0.5355191256830601,269,20,0.07434944237918216,0.6666666666666666,0,1,
3,32,1048,1,8,203,1,17,0.5081967213114754,269,20,0.07434944237918216,0.6666666666666666,0,1,
3,32,1048,1,8,203,1,17,0.5491803278688525,269,20,0.07434944237918216,0.6666666666666666,0,1,
3,32,1048,1,8,203,1,17,0.5218579234972678,269,20,0.07434944237918216,0.6666666666666666,0,1,
3,20,1048,1,8,203,1,17,0.5166666666666667,167,20,0.11976047904191617,0.6666666666666666,0,1,
3,20,1048,1,8,203,1,17,0.475,167,20,0.11976047904191617,0.6666666666666666,0,1,
3,20,1048,1,8,203,1,17,0.5375,167,20,0.11976047904191617,0.6666666666666666,0,1,
3,20,1048,1,8,203,1,17,0.49583333333333335,167,20,0.11976047904191617,0.6666666666666666,0,1,
3,24,1048,1,8,203,1,17,0.524822695035461,201,20,0.09950248756218906,0.6666666666666666,0,1,
3,24,1048,1,8,203,1,17,0.45390070921985815,201,20,0.09950248756218906,0.6666666666666666,0,1,
3,24,1048,1,8,203,1,17,0.48936170212765956,201,20,0.09950248756218906,0.6666666666666666,0,1,
3,24,1048,1,8,203,1,17,0.41843971631205673,201,20,0.09950248756218906,0.6666666666666666,0,1,
3,24,1048,1,8,203,1,17,0.5425531914893617,201,20,0.09950248756218906,0.6666666666666666,0,1,
3,24,1048,1,8,203,1,17,0.4716312056737589,201,20,0.09950248756218906,0.6666666666666666,0,1,
3,24,1048,1,8,203,1,17,0.5070921985815603,201,20,0.09950248756218906,0.6666666666666666,0,1,
3,24,1048,1,8,203,1,17,0.43617021276595747,201,20,0.09950248756218906,0.6666666666666666,0,1,
26,2,1569,1,16,90,6,41,0.6464646464646465,56,22,0.39285714285714285,0.34615384615384615,9,1,
26,2,1569,1,16,90,6,41,0.6464646464646465,56,22,0.39285714285714285,0.34615384615384615,9,1,
14,23,7823,1,0,1180,3,116,0.6727642276422764,371,39,0.10512129380053908,1.0,0,0,
12,23,7823,1,8,1180,1,116,0.6910569105691057,371,39,0.10512129380053908,0.25,0,0,
20,23,7823,1,20,1180,5,116,0.7439024390243902,371,39,0.10512129380053908,0.6,16,1,
3,103,7823,1,8,1180,1,116,0.51946847960445,1170,221,0.18888888888888888,0.6666666666666666,0,0,
3,103,7823,1,8,1180,1,116,0.37608158220024723,1170,221,0.18888888888888888,0.6666666666666666,0,0,
3,103,7823,1,6,1180,1,116,0.3804079110012361,1170,221,0.18888888888888888,0.8333333333333334,0,0,
15,103,7823,1,0,1180,2,116,0.3522867737948084,1170,221,0.18888888888888888,1.0,0,1,
13,103,7823,1,9,1180,4,116,0.4177997527812114,1170,221,0.18888888888888888,0.6282051282051282,17,1,
44,24,7823,1,0,1180,8,116,0.6331360946745562,387,60,0.15503875968992248,1.0,27,1,
14,21,7823,2,16,1180,4,116,0.9663461538461539,302,56,0.18543046357615894,0.42857142857142855,13,1,
25,23,7823,1,0,1180,5,116,0.3783132530120482,262,107,0.4083969465648855,1.0,0,1,
22,23,7823,1,0,1180,4,116,0.8120481927710843,262,107,0.4083969465648855,1.0,0,1,
3,33,7823,1,8,1180,1,116,0.3819444444444444,219,20,0.091324200913242,0.6666666666666666,0,0,
23,7,7823,2,0,1180,2,116,0.7457627118644068,77,26,0.33766233766233766,1.0,14,1,
16,89,7823,4,8,1180,1,116,0.2952952952952953,794,39,0.0491183879093199,0.9375,0,1,
8,89,7823,4,12,1180,3,116,0.4754754754754755,794,39,0.0491183879093199,0.375,0,1,
5,89,7823,4,7,1180,1,116,0.7267267267267268,794,39,0.0491183879093199,0.7,0,0,
3,18,7823,1,8,1180,1,116,0.9888268156424581,93,61,0.6559139784946236,0.6666666666666666,1,1,
0,8,7823,2,11,1180,1,116,0.7309417040358744,171,23,0.13450292397660818,1.0,0,1,
14,4,7823,2,7,1180,1,116,2.475862068965517,100,24,0.24,0.5654761904761905,0,0,
7,4,7823,2,7,1180,1,116,1.0034482758620689,100,24,0.24,0.6428571428571429,1,0,
0,1,7823,1,4,1180,1,116,0.7857142857142857,18,20,1.1111111111111112,1.0,0,1,
0,1,7823,1,4,1180,1,116,0.7619047619047619,18,20,1.1111111111111112,1.0,0,1,
3,188,7823,15,8,1180,1,116,0.5973915508931102,2415,641,0.265424430641822,0.6666666666666666,0,1,
3,188,7823,15,8,1180,1,116,0.8332860788205274,2415,641,0.265424430641822,0.6666666666666666,0,1,
34,188,7823,15,0,1180,5,116,0.6316983271902467,2415,641,0.265424430641822,1.0,0,1,
34,188,7823,15,0,1180,5,116,0.6169549191947831,2415,641,0.265424430641822,1.0,0,1,
0,188,7823,15,0,1180,1,116,0.9311029203288914,2415,641,0.265424430641822,1.0,0,1,
3,188,7823,15,0,1180,1,116,0.9225971080238162,2415,641,0.265424430641822,1.0,2,1,
6,75,7823,3,0,1180,2,116,0.4538177339901478,1235,217,0.1757085020242915,1.0,0,1,
30,75,7823,3,0,1180,8,116,0.49261083743842365,1235,217,0.1757085020242915,1.0,0,1,
15,75,7823,3,0,1180,3,116,0.7327586206896551,1235,217,0.1757085020242915,1.0,0,1,
0,75,7823,3,0,1180,1,116,0.6028325123152709,1235,217,0.1757085020242915,1.0,0,1,
13,37,7823,6,0,1180,1,116,0.4582763337893297,641,31,0.0483619344773791,1.0,0,1,
13,37,7823,6,0,1180,1,116,0.5075239398084815,641,31,0.0483619344773791,1.0,0,1,
12,37,7823,6,0,1180,1,116,0.38850889192886456,641,31,0.0483619344773791,1.0,0,1,
0,37,7823,6,6,1180,1,116,0.8317373461012312,641,31,0.0483619344773791,1.0,0,1,
0,37,7823,6,6,1180,1,116,0.9616963064295485,641,31,0.0483619344773791,1.0,0,1,
0,37,7823,6,12,1180,1,116,0.8522571819425444,641,31,0.0483619344773791,1.0,0,1,
0,37,7823,6,7,1180,1,116,0.9507523939808481,641,31,0.0483619344773791,1.0,0,1,
0,46,7823,12,0,1180,1,116,0.6724890829694323,694,91,0.13112391930835735,1.0,0,1,
6,46,7823,12,0,1180,2,116,0.9868995633187773,694,91,0.13112391930835735,1.0,0,1,
6,46,7823,12,8,1180,2,116,0.9890829694323144,694,91,0.13112391930835735,0.9166666666666666,0,0,
0,46,7823,12,0,1180,1,116,0.7434497816593887,694,91,0.13112391930835735,1.0,0,1,
0,46,7823,12,9,1180,1,116,0.7336244541484717,694,91,0.13112391930835735,1.0,0,1,
5,2,7823,2,8,1180,1,116,0.5068493150684932,43,20,0.46511627906976744,0.4,2,1,
3,18,7823,1,8,1180,1,116,0.9888268156424581,93,61,0.6559139784946236,0.6666666666666666,1,1,
0,4,7823,1,10,1180,1,116,0.8943661971830986,38,23,0.6052631578947368,1.0,0,1,
8,23,7823,1,8,1180,3,116,0.9090909090909091,190,36,0.18947368421052632,0.5,6,1,
70,11,7823,4,8,1180,3,116,0.712707182320442,248,46,0.18548387096774194,0.1,0,0,
