F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
5,5,620,2,0,30,2,14,0.48125,95,44,0.4631578947368421,1.0,2,1,
8,10,620,4,8,30,2,14,0.8566978193146417,207,75,0.36231884057971014,0.875,0,1,
3,10,620,4,8,30,1,14,0.7694704049844237,207,75,0.36231884057971014,0.6666666666666666,0,1,
32,10,620,4,12,30,2,14,0.6137071651090342,207,75,0.36231884057971014,0.25,0,1,
0,10,620,4,0,30,1,14,0.24610591900311526,207,75,0.36231884057971014,1.0,0,1,
0,10,620,4,0,30,1,14,0.21806853582554517,207,75,0.36231884057971014,1.0,0,1,
0,10,620,4,0,30,1,14,0.26479750778816197,207,75,0.36231884057971014,1.0,0,1,
17,10,620,4,0,30,2,14,0.205607476635514,207,75,0.36231884057971014,1.0,0,1,
0,10,620,4,0,30,1,14,0.2616822429906542,207,75,0.36231884057971014,1.0,0,1,
14,10,620,3,8,30,2,14,0.3723196881091618,301,149,0.4950166112956811,0.7142857142857143,0,1,
51,10,620,3,8,30,13,14,0.2787524366471735,301,149,0.4950166112956811,0.5686274509803921,0,1,
14,10,620,3,8,30,2,14,0.37816764132553604,301,149,0.4950166112956811,0.7857142857142857,0,1,
18,10,620,3,8,30,4,14,0.40545808966861596,301,149,0.4950166112956811,0.1111111111111111,0,1,
0,10,620,3,0,30,1,14,0.746588693957115,301,149,0.4950166112956811,1.0,0,1,
0,5,620,5,0,30,1,14,0.9659685863874345,231,116,0.5021645021645021,1.0,0,1,
0,2,10053,2,10,636,1,156,0.7431192660550459,81,17,0.20987654320987653,1.0,0,1,
0,4,10053,4,10,636,1,156,0.89272030651341,209,19,0.09090909090909091,1.0,0,1,
0,2,10053,5,32,636,1,156,0.42258064516129035,241,38,0.15767634854771784,1.0,0,1,
0,2,10053,5,12,636,1,156,0.5580645161290323,241,38,0.15767634854771784,1.0,0,1,
0,2,10053,5,0,636,1,156,0.7903225806451613,241,38,0.15767634854771784,1.0,0,1,
0,2,10053,5,0,636,1,156,0.867741935483871,241,38,0.15767634854771784,1.0,0,1,
0,5,10053,6,15,636,1,156,0.6397228637413395,359,36,0.10027855153203342,1.0,0,1,
0,5,10053,6,20,636,1,156,0.745958429561201,359,36,0.10027855153203342,1.0,0,1,
0,2,10053,2,10,636,1,156,0.6027397260273972,43,17,0.3953488372093023,1.0,0,1,
0,67,10053,16,22,636,1,156,0.5535574667709148,1090,97,0.0889908256880734,1.0,0,1,
0,67,10053,16,0,636,1,156,0.6114151681000782,1090,97,0.0889908256880734,1.0,0,1,
0,67,10053,16,20,636,1,156,0.5777951524628616,1090,97,0.0889908256880734,1.0,0,1,
0,67,10053,16,22,636,1,156,0.6262705238467553,1090,97,0.0889908256880734,1.0,0,1,
0,67,10053,16,0,636,1,156,0.746677091477717,1090,97,0.0889908256880734,1.0,0,1,
0,67,10053,16,20,636,1,156,0.6739640344018765,1090,97,0.0889908256880734,1.0,0,1,
0,67,10053,16,19,636,1,156,0.7615324472243941,1090,97,0.0889908256880734,1.0,0,1,
0,67,10053,16,19,636,1,156,0.8092259577795152,1090,97,0.0889908256880734,1.0,0,1,
0,67,10053,16,16,636,1,156,0.8451915559030493,1090,97,0.0889908256880734,1.0,0,1,
0,67,10053,16,23,636,1,156,0.9507427677873339,1090,97,0.0889908256880734,1.0,0,1,
18,6,10053,1,16,636,4,156,0.8888888888888888,52,26,0.5,0.7777777777777778,9,1,
0,5,10053,6,0,636,1,156,0.9147727272727273,424,58,0.13679245283018868,1.0,0,1,
0,8,10053,16,0,636,1,156,0.411559594251902,1137,32,0.028144239226033423,1.0,0,0,
0,8,10053,16,0,636,1,156,0.41272189349112426,1137,32,0.028144239226033423,1.0,0,0,
0,8,10053,16,21,636,1,156,0.3661242603550296,1137,32,0.028144239226033423,1.0,0,1,
0,8,10053,16,0,636,1,156,0.27107988165680474,1137,32,0.028144239226033423,1.0,0,0,
8,3,10053,1,8,636,1,156,0.9714285714285714,104,20,0.19230769230769232,0.75,8,1,
0,2,10053,4,0,636,1,156,0.9069767441860465,191,53,0.2774869109947644,1.0,0,1,
0,2,10053,4,0,636,1,156,0.9069767441860465,191,53,0.2774869109947644,1.0,0,1,
0,12,10053,6,0,636,1,156,0.918918918918919,482,75,0.15560165975103735,1.0,0,1,
0,12,10053,6,20,636,1,156,0.856418918918919,482,75,0.15560165975103735,1.0,0,1,
0,12,10053,6,23,636,1,156,0.9543918918918919,482,75,0.15560165975103735,1.0,0,1,
10,86,10053,1,0,636,1,156,0.8255408234473133,1278,55,0.04303599374021909,1.0,0,1,
10,86,10053,1,0,636,1,156,0.8415910676901605,1278,55,0.04303599374021909,1.0,0,1,
18,86,10053,1,8,636,1,156,0.12770411723656663,1278,55,0.04303599374021909,0.1111111111111111,0,1,
41,86,10053,1,8,636,1,156,0.9225401256106072,1278,55,0.04303599374021909,0.04878048780487805,0,1,
12,86,10053,1,8,636,1,156,0.8890439637124913,1278,55,0.04303599374021909,0.16666666666666666,0,1,
18,86,10053,1,8,636,1,156,0.11304954640614097,1278,55,0.04303599374021909,0.1111111111111111,0,1,
12,86,10053,1,12,636,2,156,0.9825540823447313,1278,55,0.04303599374021909,0.75,0,1,
13,86,10053,1,16,636,2,156,0.9546406140963015,1278,55,0.04303599374021909,0.46153846153846156,0,1,
12,86,10053,1,12,636,2,156,0.9972086531751571,1278,55,0.04303599374021909,0.75,0,1,
15,86,10053,1,12,636,2,156,0.30286113049546404,1278,55,0.04303599374021909,0.3333333333333333,0,1,
17,86,10053,1,16,636,2,156,0.473831123517097,1278,55,0.04303599374021909,0.47058823529411764,0,1,
7,86,10053,1,12,636,2,156,0.4577808792742498,1278,55,0.04303599374021909,0.7142857142857143,0,1,
18,86,10053,1,16,636,3,156,0.4975575715282624,1278,55,0.04303599374021909,0.3888888888888889,0,1,
15,86,10053,1,16,636,3,156,0.9078855547801814,1278,55,0.04303599374021909,0.5333333333333333,0,1,
9,86,10053,1,12,636,2,156,0.319609211444522,1278,55,0.04303599374021909,0.5555555555555556,0,1,
9,86,10053,1,12,636,2,156,0.44731332868108864,1278,55,0.04303599374021909,0.5555555555555556,5,1,
200,33,10053,1,8,636,1,156,0.7136824324324325,369,32,0.08672086720867209,0.065625,0,0,
12,33,10053,1,12,636,2,156,0.6306306306306306,369,32,0.08672086720867209,0.5,0,1,
12,33,10053,1,12,636,2,156,0.6621621621621622,369,32,0.08672086720867209,0.5,10,1,
33,6,10053,4,12,636,7,156,0.7023255813953488,172,19,0.11046511627906977,0.3333333333333333,0,1,
21,6,10053,4,16,636,7,156,0.3302325581395349,172,19,0.11046511627906977,0.7142857142857143,0,1,
0,6,10053,4,8,636,1,156,0.813953488372093,172,19,0.11046511627906977,1.0,0,1,
96,7,10053,1,0,636,26,156,0.5772357723577236,194,21,0.10824742268041238,1.0,0,2,
23,13,10053,4,12,636,4,156,0.4322033898305085,162,48,0.2962962962962963,0.782608695652174,0,1,
8,13,10053,4,8,636,2,156,0.7669491525423728,162,48,0.2962962962962963,0.625,0,1,
0,13,10053,4,16,636,1,156,0.3686440677966102,162,48,0.2962962962962963,1.0,0,1,
0,13,10053,4,0,636,1,156,2.6207627118644066,162,48,0.2962962962962963,1.0,0,0,
447,6,10053,7,8,636,70,156,0.24436936936936937,712,125,0.175561797752809,0.02237136465324385,0,1,
0,6,10053,7,27,636,1,156,0.6396396396396397,712,125,0.175561797752809,1.0,0,1,
0,6,10053,7,18,636,1,156,0.8074324324324325,712,125,0.175561797752809,1.0,0,1,
16,4,10053,1,12,636,1,156,0.7583333333333333,84,21,0.25,0.5625,0,1,
42,4,10053,1,14,636,7,156,0.55,84,21,0.25,0.25,23,0,
0,4,10053,14,18,636,1,156,0.3961566888396157,1007,227,0.22542204568023833,1.0,0,1,
0,4,10053,14,12,636,1,156,0.8322246858832225,1007,227,0.22542204568023833,1.0,0,1,
14,102,10053,1,8,636,1,156,0.7779056386651323,1449,80,0.05521048999309869,0.42857142857142855,0,1,
14,102,10053,1,8,636,1,156,0.7974683544303798,1449,80,0.05521048999309869,0.42857142857142855,0,1,
14,102,10053,1,8,636,1,156,0.7876869965477561,1449,80,0.05521048999309869,0.42857142857142855,0,1,
15,102,10053,1,0,636,1,156,0.9441887226697353,1449,80,0.05521048999309869,1.0,0,1,
18,102,10053,1,0,636,2,156,0.928078250863061,1449,80,0.05521048999309869,1.0,0,1,
10,102,10053,1,8,636,1,156,0.0811277330264672,1449,80,0.05521048999309869,0.2,12,1,
3,7,2872,1,8,118,1,32,0.578125,37,17,0.4594594594594595,0.6666666666666666,0,1,
0,7,2872,2,22,118,1,32,0.8703703703703703,115,34,0.2956521739130435,1.0,0,1,
0,7,2872,5,20,118,1,32,0.8122866894197952,450,88,0.19555555555555557,1.0,0,1,
425,14,2872,1,18,118,121,32,0.49556313993174056,246,18,0.07317073170731707,0.07336898395721926,44,0,
0,29,2872,5,4,118,1,32,0.5289532293986637,1488,215,0.14448924731182797,1.0,0,1,
12,29,2872,5,0,118,3,32,0.4515590200445434,1488,215,0.14448924731182797,1.0,0,1,
180,29,2872,5,22,118,21,32,0.48079064587973275,1488,215,0.14448924731182797,0.21851851851851853,0,0,
85,29,2872,5,12,118,18,32,0.7817371937639198,1488,215,0.14448924731182797,0.4588235294117647,0,1,
85,29,2872,5,12,118,18,32,0.8446547884187082,1488,215,0.14448924731182797,0.4588235294117647,0,1,
24,29,2872,5,0,118,4,32,0.4515590200445434,1488,215,0.14448924731182797,1.0,0,1,
68,29,2872,5,0,118,16,32,0.41815144766146994,1488,215,0.14448924731182797,1.0,0,1,
0,29,2872,5,0,118,1,32,0.7655902004454342,1488,215,0.14448924731182797,1.0,0,1,
0,29,2872,5,31,118,1,32,0.7522271714922049,1488,215,0.14448924731182797,1.0,0,1,
0,29,2872,5,0,118,1,32,0.7639198218262806,1488,215,0.14448924731182797,1.0,0,1,
0,29,2872,5,0,118,1,32,0.8079064587973274,1488,215,0.14448924731182797,1.0,0,1,
0,29,2872,5,0,118,1,32,0.8062360801781737,1488,215,0.14448924731182797,1.0,0,1,
0,0,2872,3,0,118,1,32,0.7192118226600985,139,41,0.2949640287769784,1.0,0,1,
0,0,2872,3,0,118,1,32,0.7389162561576355,139,41,0.2949640287769784,1.0,0,1,
0,3,2872,2,0,118,1,32,0.700374531835206,204,37,0.18137254901960784,1.0,0,1,
72,7,2872,3,12,118,9,32,0.4657079646017699,356,63,0.17696629213483145,0.3680555555555556,0,0,
39,7,2872,3,12,118,6,32,0.3141592920353982,356,63,0.17696629213483145,0.10256410256410256,0,1,
0,7,2872,3,13,118,1,32,0.5553097345132744,356,63,0.17696629213483145,1.0,0,1,
309,6,2872,2,16,118,55,32,0.9085894405043341,306,93,0.30392156862745096,0.22653721682847897,87,0,
3,5,2872,1,8,118,1,32,0.52,31,10,0.3225806451612903,0.6666666666666666,0,1,
3,5,2872,1,8,118,1,32,0.42,31,10,0.3225806451612903,0.6666666666666666,0,1,
242,12,2872,2,8,118,42,32,0.27289048473967686,462,59,0.1277056277056277,0.02066115702479339,0,1,
0,12,2872,2,11,118,1,32,0.7378815080789947,462,59,0.1277056277056277,1.0,0,1,
0,10,9691,63,4,29,1,131,0.41295306001188353,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.4404040404040404,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.4430184194890077,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.4386215092097445,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,4,29,1,131,0.7673202614379085,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.8081996434937612,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.8057040998217468,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,4,29,1,131,0.8486036838978015,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.8708259061200238,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.869281045751634,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,4,29,1,131,0.5870469399881164,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.6092691622103387,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.6077243018419489,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,4,29,1,131,0.6272133095662508,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.649435531788473,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.6478906714200832,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,4,29,1,131,0.26179441473559123,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.2897207367795603,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.29233511586452765,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.2879382055852644,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,4,29,1,131,0.47201426024955434,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.4994652406417112,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.5020796197266786,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.49768270944741533,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,4,29,1,131,0.3254901960784314,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.3655377302436126,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.36327985739750446,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,4,29,1,131,0.16708259061200237,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.21259655377302436,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.20986333927510398,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,4,29,1,131,0.667379679144385,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.6896019013666073,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.6880570409982175,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,4,29,1,131,0.7094474153297683,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.7364230540701129,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.734640522875817,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,4,29,1,131,0.04289958407605467,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.0932857991681521,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,4,29,1,131,0.5310754604872252,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.5585264408793821,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.5611408199643494,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,63,0,29,1,131,0.5567439096850861,6772,1007,0.1487005316007088,1.0,0,1,
0,10,9691,16,4,29,1,131,0.06371191135734072,4268,1258,0.29475164011246485,1.0,0,1,
0,10,9691,16,0,29,1,131,0.17105263157894737,4268,1258,0.29475164011246485,1.0,0,1,
0,10,9691,16,0,29,1,131,0.16499307479224376,4268,1258,0.29475164011246485,1.0,0,1,
0,10,9691,16,4,29,1,131,0.4748961218836565,4268,1258,0.29475164011246485,1.0,0,1,
0,10,9691,16,0,29,1,131,0.2538954293628809,4268,1258,0.29475164011246485,1.0,0,0,
0,10,9691,16,0,29,1,131,0.6677631578947368,4268,1258,0.29475164011246485,1.0,0,1,
0,10,9691,16,4,29,1,131,0.294494459833795,4268,1258,0.29475164011246485,1.0,0,1,
0,10,9691,16,0,29,1,131,0.3460872576177285,4268,1258,0.29475164011246485,1.0,0,1,
0,10,9691,16,0,29,1,131,0.34314404432132967,4268,1258,0.29475164011246485,1.0,0,1,
0,3,9691,6,4,29,1,131,0.19190140845070422,473,52,0.10993657505285412,1.0,0,1,
0,3,9691,6,0,29,1,131,0.6390845070422535,473,52,0.10993657505285412,1.0,0,1,
0,3,9691,6,0,29,1,131,0.6126760563380281,473,52,0.10993657505285412,1.0,0,1,
0,3,9691,29,4,29,1,131,0.23614737452857557,2782,408,0.1466570812365205,1.0,0,1,
0,3,9691,29,0,29,1,131,0.34348709022338264,2782,408,0.1466570812365205,1.0,0,1,
0,3,9691,29,4,29,1,131,0.498114302291848,2782,408,0.1466570812365205,1.0,0,1,
0,3,9691,29,0,29,1,131,0.5639686684073107,2782,408,0.1466570812365205,1.0,0,1,
0,3,9691,29,0,29,1,131,0.5596170583115753,2782,408,0.1466570812365205,1.0,0,1,
0,3,9691,29,4,29,1,131,0.0388743835219031,2782,408,0.1466570812365205,1.0,0,1,
0,3,9691,29,0,29,1,131,0.12735712213519002,2782,408,0.1466570812365205,1.0,0,1,
0,3,9691,29,0,29,1,131,0.12184508268059181,2782,408,0.1466570812365205,1.0,0,1,
0,3,9691,29,4,29,1,131,0.6306933565419205,2782,408,0.1466570812365205,1.0,0,1,
0,3,9691,29,0,29,1,131,0.7067014795474326,2782,408,0.1466570812365205,1.0,0,1,
0,3,9691,29,0,29,1,131,0.7017696547722657,2782,408,0.1466570812365205,1.0,0,1,
0,3,9691,29,4,29,1,131,0.7824194952132288,2782,408,0.1466570812365205,1.0,0,1,
0,3,9691,29,0,29,1,131,0.8482738613286916,2782,408,0.1466570812365205,1.0,0,1,
0,3,9691,29,0,29,1,131,0.8439222512329562,2782,408,0.1466570812365205,1.0,0,1,
0,3,9691,17,4,29,1,131,0.0937746256895193,1044,114,0.10919540229885058,1.0,0,1,
0,3,9691,17,0,29,1,131,0.2970843183609141,1044,114,0.10919540229885058,1.0,0,1,
0,3,9691,17,0,29,1,131,0.28368794326241137,1044,114,0.10919540229885058,1.0,0,1,
0,3,9691,17,4,29,1,131,0.4996059889676911,1044,114,0.10919540229885058,1.0,0,1,
0,3,9691,17,0,29,1,131,0.6784869976359338,1044,114,0.10919540229885058,1.0,0,1,
0,3,9691,17,0,29,1,131,0.6666666666666666,1044,114,0.10919540229885058,1.0,0,1,
160,18,24741,1,16,1205,1,149,0.9491620111731843,735,30,0.04081632653061224,0.29500000000000004,0,0,
93,18,24741,1,10,1205,1,149,0.7303538175046554,735,30,0.04081632653061224,0.13620071684587812,0,0,
93,18,24741,1,14,1205,1,149,0.7281191806331471,735,30,0.04081632653061224,0.1424731182795699,0,0,
22,18,24741,1,8,1205,1,149,0.9743016759776536,735,30,0.04081632653061224,0.18181818181818182,0,1,
44,18,24741,1,8,1205,1,149,0.9832402234636871,735,30,0.04081632653061224,0.22727272727272727,0,0,
55,18,24741,1,8,1205,1,149,0.1463687150837989,735,30,0.04081632653061224,0.05454545454545454,0,1,
90,18,24741,1,8,1205,1,149,0.576536312849162,735,30,0.04081632653061224,0.03333333333333333,0,1,
19,18,24741,1,8,1205,1,149,0.07709497206703911,735,30,0.04081632653061224,0.15789473684210525,0,1,
219,18,24741,1,12,1205,1,149,0.8052141527001861,735,30,0.04081632653061224,0.1415525114155251,0,0,
15,18,24741,1,8,1205,1,149,0.5385474860335195,735,30,0.04081632653061224,0.2,0,1,
80,18,24741,1,8,1205,1,149,0.8670391061452514,735,30,0.04081632653061224,0.0375,0,1,
16,18,24741,1,8,1205,1,149,0.6983240223463687,735,30,0.04081632653061224,0.1875,0,1,
15,18,24741,1,8,1205,1,149,0.5005586592178771,735,30,0.04081632653061224,0.2,0,1,
90,18,24741,1,16,1205,1,149,0.6256983240223464,735,30,0.04081632653061224,0.4222222222222222,0,1,
18,18,24741,1,10,1205,1,149,0.11284916201117319,735,30,0.04081632653061224,0.5,13,1,
196,21,24741,1,8,1205,1,149,0.34959349593495936,676,98,0.14497041420118342,0.015306122448979591,0,1,
50,21,24741,1,8,1205,1,149,0.27990708478513354,676,98,0.14497041420118342,0.06,0,1,
95,21,24741,1,8,1205,1,149,0.15447154471544716,676,98,0.14497041420118342,0.031578947368421054,0,1,
74,21,24741,1,8,1205,1,149,0.056910569105691054,676,98,0.14497041420118342,0.04054054054054054,64,1,
29,53,24741,1,8,1205,1,149,0.5077186963979416,1612,50,0.031017369727047148,0.896551724137931,0,1,
87,53,24741,1,8,1205,1,149,0.5006670478368591,1612,50,0.031017369727047148,0.16091954022988506,0,0,
90,53,24741,1,8,1205,1,149,0.5189632170764246,1612,50,0.031017369727047148,0.15555555555555556,0,0,
93,53,24741,1,8,1205,1,149,0.5376405565084811,1612,50,0.031017369727047148,0.15053763440860216,0,0,
93,53,24741,1,8,1205,1,149,0.46521821993520107,1612,50,0.031017369727047148,0.16129032258064516,0,0,
75,53,24741,1,8,1205,1,149,0.48408614446350295,1612,50,0.031017369727047148,0.17333333333333334,0,0,
136,53,24741,1,8,1205,1,149,0.559748427672956,1612,50,0.031017369727047148,0.1213235294117647,0,0,
93,53,24741,1,8,1205,1,149,0.9161425576519916,1612,50,0.031017369727047148,0.16129032258064516,0,0,
32,53,24741,1,0,1205,1,149,0.08404802744425385,1612,50,0.031017369727047148,1.0,0,1,
36,53,24741,1,0,1205,1,149,0.10863350485991996,1612,50,0.031017369727047148,1.0,0,1,
37,53,24741,1,12,1205,2,149,0.4265294453973699,1612,50,0.031017369727047148,0.35135135135135137,0,1,
37,53,24741,1,12,1205,2,149,0.2447112635791881,1612,50,0.031017369727047148,0.35135135135135137,0,1,
33,53,24741,1,12,1205,1,149,0.22126929674099485,1612,50,0.031017369727047148,0.30303030303030304,0,1,
33,53,24741,1,12,1205,1,149,0.8690680388793597,1612,50,0.031017369727047148,0.30303030303030304,0,1,
36,53,24741,1,12,1205,1,149,0.8902229845626072,1612,50,0.031017369727047148,0.2777777777777778,0,1,
93,53,24741,1,8,1205,1,149,0.8288545835715647,1612,50,0.031017369727047148,0.16129032258064516,0,0,
93,53,24741,1,8,1205,1,149,0.8075090527920716,1612,50,0.031017369727047148,0.16129032258064516,0,0,
93,53,24741,1,8,1205,1,149,0.8505812845435488,1612,50,0.031017369727047148,0.16129032258064516,0,0,
23,53,24741,1,12,1205,2,149,0.9502572898799314,1612,50,0.031017369727047148,0.8260869565217391,0,1,
19,53,24741,1,12,1205,2,149,0.9365351629502573,1612,50,0.031017369727047148,0.7894736842105263,0,1,
26,53,24741,1,0,1205,1,149,0.7478559176672385,1612,50,0.031017369727047148,1.0,0,1,
26,53,24741,1,0,1205,1,149,0.6163522012578616,1612,50,0.031017369727047148,1.0,0,1,
28,53,24741,1,0,1205,1,149,0.5986277873070326,1612,50,0.031017369727047148,1.0,0,1,
24,53,24741,1,0,1205,1,149,0.1783876500857633,1612,50,0.031017369727047148,1.0,0,1,
33,53,24741,1,12,1205,1,149,0.230989136649514,1612,50,0.031017369727047148,0.7575757575757576,0,1,
33,53,24741,1,12,1205,1,149,0.8787878787878788,1612,50,0.031017369727047148,0.7575757575757576,0,1,
36,53,24741,1,12,1205,1,149,0.9010863350485993,1612,50,0.031017369727047148,0.7777777777777778,0,1,
28,53,24741,1,12,1205,1,149,0.3699256718124643,1612,50,0.031017369727047148,0.39285714285714285,0,1,
28,53,24741,1,12,1205,1,149,0.3876500857632933,1612,50,0.031017369727047148,0.39285714285714285,0,1,
31,53,24741,1,12,1205,1,149,0.40537449971412237,1612,50,0.031017369727047148,0.3548387096774194,0,1,
33,53,24741,1,12,1205,1,149,0.22126929674099485,1612,50,0.031017369727047148,0.30303030303030304,0,1,
33,53,24741,1,12,1205,1,149,0.8690680388793597,1612,50,0.031017369727047148,0.30303030303030304,0,1,
5,53,24741,1,0,1205,1,149,0.10005717552887364,1612,50,0.031017369727047148,1.0,0,1,
22,53,24741,1,0,1205,1,149,0.6329331046312179,1612,50,0.031017369727047148,1.0,10,1,
37,1,24741,1,8,1205,1,149,0.4772727272727273,56,17,0.30357142857142855,0.08108108108108109,26,1,
32,3,24741,1,8,1205,1,149,0.8277777777777777,62,18,0.2903225806451613,0.296875,12,0,
0,3,24741,1,4,1205,1,149,0.5111111111111111,62,18,0.2903225806451613,1.0,0,1,
0,3,24741,1,4,1205,1,149,0.5777777777777777,62,18,0.2903225806451613,1.0,0,1,
0,3,24741,1,4,1205,1,149,0.5888888888888889,62,18,0.2903225806451613,1.0,0,1,
0,3,24741,1,4,1205,1,149,0.5222222222222223,62,18,0.2903225806451613,1.0,0,1,
0,3,24741,1,4,1205,1,149,0.5333333333333333,62,18,0.2903225806451613,1.0,0,1,
0,3,24741,1,4,1205,1,149,0.5444444444444444,62,18,0.2903225806451613,1.0,0,1,
0,3,24741,1,4,1205,1,149,0.5555555555555556,62,18,0.2903225806451613,1.0,0,1,
0,3,24741,1,4,1205,1,149,0.5666666666666667,62,18,0.2903225806451613,1.0,0,1,
0,3,24741,1,4,1205,1,149,0.6,62,18,0.2903225806451613,1.0,0,1,
