F61,F77,F88,F70,
3,286,202,1789,
3,286,202,1789,
3,286,202,1789,
3,286,202,1789,
3,286,202,1789,
3,286,202,1789,
3,286,202,1789,
3,286,202,1789,
3,286,202,1789,
3,286,202,1789,
3,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
5,286,202,1789,
0,45,26,1548,
2,286,202,1789,
3,286,202,1789,
4,286,202,1789,
4,286,202,1789,
4,199,130,1702,
4,199,130,1702,
3,286,202,1789,
3,286,202,1789,
3,286,202,1789,
3,286,202,1789,
3,286,202,1789,
3,286,202,1789,
0,77,47,1580,
11,474,246,1977,
6,154,77,1657,
6,154,77,1657,
6,154,77,1657,
6,154,77,1657,
6,154,77,1657,
6,154,77,1657,
6,154,77,1657,
6,154,77,1657,
6,154,77,1657,
6,154,77,1657,
6,154,77,1657,
6,286,202,1789,
5,209,137,1712,
5,209,137,1712,
5,209,137,1712,
6,286,202,1789,
6,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
9,286,202,1789,
4,286,202,1789,
4,286,202,1789,
4,286,202,1789,
1,154,77,1657,
1,154,77,1657,
1,154,77,1657,
1,154,77,1657,
1,154,77,1657,
3,286,202,1789,
3,286,202,1789,
3,286,202,1789,
3,286,202,1789,
3,286,202,1789,
0,29,11,1532,
2,286,202,1789,
2,286,202,1789,
0,10,4,1513,
2,59,41,1562,
16,474,246,1977,
16,474,246,1977,
4,474,246,1977,
11,474,246,1977,
14,474,246,1977,
7,474,246,1977,
7,474,246,1977,
7,474,246,1977,
0,154,77,1657,
11,474,246,1977,
11,474,246,1977,
4,474,246,1977,
2,472,246,1975,
4,474,246,1977,
4,474,246,1977,
4,447,237,1950,
7,474,246,1977,
7,474,246,1977,
7,474,246,1977,
7,474,246,1977,
0,168,89,1671,
0,168,89,1671,
3,472,246,1975,
5,474,246,1977,
1,474,246,1977,
5,474,246,1977,
5,474,246,1977,
0,187,114,1690,
0,168,89,1671,
6,474,246,1977,
4,473,246,1976,
5,474,246,1977,
5,474,246,1977,
7,474,246,1977,
0,54,36,1557,
0,54,36,1557,
6,474,246,1977,
6,474,246,1977,
4,473,246,1976,
4,382,218,1885,
6,474,246,1977,
6,474,246,1977,
6,474,246,1977,
6,474,246,1977,
8,474,246,1977,
2,472,246,1975,
3,286,202,1789,
3,286,202,1789,
3,286,202,1789,
3,286,202,1789,
3,286,202,1789,
2,472,246,1975,
5,472,246,1975,
5,472,246,1975,
5,472,246,1975,
2,472,246,1975,
2,472,246,1975,
2,472,246,1975,
4,472,246,1975,
4,472,246,1975,
4,472,246,1975,
4,472,246,1975,
2,199,130,1702,
7,415,228,1918,
7,415,228,1918,
7,415,228,1918,
1,154,77,1657,
0,145,74,1648,
0,145,74,1648,
0,145,74,1648,
0,145,74,1648,
0,145,74,1648,
0,145,74,1648,
0,145,74,1648,
1,415,228,1918,
0,415,228,1918,
0,415,228,1918,
1,286,202,1789,
1,286,202,1789,
1,286,202,1789,
1,286,202,1789,
1,415,228,1918,
1,415,228,1918,
0,415,228,1918,
0,415,228,1918,
0,415,228,1918,
0,415,228,1918,
0,415,228,1918,
0,170,102,1673,
1,415,228,1918,
0,415,228,1918,
0,415,228,1918,
0,415,228,1918,
0,415,228,1918,
0,415,228,1918,
0,415,228,1918,
0,415,228,1918,
0,415,228,1918,
1,415,228,1918,
0,415,228,1918,
0,415,228,1918,
1,474,246,1977,
1,474,246,1977,
0,415,228,1918,
0,67,44,1570,
2,415,228,1918,
2,415,228,1918,
2,415,228,1918,
2,415,228,1918,
2,415,228,1918,
2,415,228,1918,
2,415,228,1918,
2,415,228,1918,
2,415,228,1918,
1,415,228,1918,
1,415,228,1918,
1,415,228,1918,
1,415,228,1918,
1,415,228,1918,
1,415,228,1918,
1,415,228,1918,
0,67,44,1570,
2,415,228,1918,
5,474,246,1977,
3,154,77,1657,
20,474,246,1977,
0,1,1,1504,
20,474,246,1977,
4,213,154,1716,
20,474,246,1977,
20,474,246,1977,
12,474,246,1977,
12,474,246,1977,
12,474,246,1977,
12,474,246,1977,
12,474,246,1977,
12,474,246,1977,
12,474,246,1977,
5,474,246,1977,
11,474,246,1977,
11,474,246,1977,
11,474,246,1977,
11,474,246,1977,
4,474,246,1977,
4,474,246,1977,
7,474,246,1977,
4,474,246,1977,
6,474,246,1977,
26,474,246,1977,
8,474,246,1977,
8,474,246,1977,
8,474,246,1977,
21,474,246,1977,
13,355,212,1858,
21,474,246,1977,
21,472,246,1975,
10,472,246,1975,
23,474,246,1977,
16,412,227,1915,
10,472,246,1975,
1,144,73,1647,
23,474,246,1977,
21,472,246,1975,
16,412,227,1915,
21,472,246,1975,
21,472,246,1975,
0,29,11,1532,
23,474,246,1977,
10,472,246,1975,
1,107,62,1610,
23,474,246,1977,
6,154,77,1657,
8,271,200,1774,
0,29,11,1532,
0,116,64,1619,
21,472,246,1975,
0,29,11,1532,
1,144,73,1647,
0,29,11,1532,
1,144,73,1647,
21,472,246,1975,
16,412,227,1915,
16,412,227,1915,
23,474,246,1977,
23,474,246,1977,
10,472,246,1975,
14,353,212,1856,
16,412,227,1915,
21,472,246,1975,
12,349,211,1852,
14,353,212,1856,
14,353,212,1856,
0,29,11,1532,
23,474,246,1977,
1,107,62,1610,
23,474,246,1977,
14,353,212,1856,
16,412,227,1915,
16,412,227,1915,
21,472,246,1975,
21,472,246,1975,
0,29,11,1532,
15,370,215,1873,
0,29,11,1532,
0,29,11,1532,
21,472,246,1975,
23,474,246,1977,
23,474,246,1977,
23,474,246,1977,
13,352,212,1855,
23,474,246,1977,
23,474,246,1977,
23,474,246,1977,
23,474,246,1977,
23,474,246,1977,
13,352,212,1855,
23,474,246,1977,
23,474,246,1977,
23,474,246,1977,
10,474,246,1977,
0,35,13,1538,
4,474,246,1977,
23,474,246,1977,
23,474,246,1977,
23,474,246,1977,
4,474,246,1977,
3,438,234,1941,
7,474,246,1977,
9,474,246,1977,
8,472,246,1975,
8,472,246,1975,
10,474,246,1977,
10,474,246,1977,
10,474,246,1977,
8,472,246,1975,
0,154,77,1657,
1,226,172,1729,
1,226,172,1729,
1,226,172,1729,
4,474,246,1977,
4,474,246,1977,
4,474,246,1977,
4,474,246,1977,
4,270,198,1773,
4,270,198,1773,
2,270,198,1773,
2,270,198,1773,
2,270,198,1773,
2,270,198,1773,
2,270,198,1773,
2,270,198,1773,
2,270,198,1773,
2,270,198,1773,
2,270,198,1773,
2,270,198,1773,
2,270,198,1773,
2,270,198,1773,
3,270,198,1773,
4,474,246,1977,
4,474,246,1977,
4,474,246,1977,
4,474,246,1977,
4,474,246,1977,
4,474,246,1977,
17,474,246,1977,
1,310,208,1813,
4,474,246,1977,
4,474,246,1977,
4,474,246,1977,
4,474,246,1977,
9,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
18,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
0,474,246,1977,
5,474,246,1977,
5,474,246,1977,
5,474,246,1977,
5,474,246,1977,
5,474,246,1977,
5,474,246,1977,
5,474,246,1977,
1,222,162,1725,
1,222,162,1725,
6,222,162,1725,
6,222,162,1725,
6,222,162,1725,
6,222,162,1725,
0,25,9,1528,
0,25,9,1528,
0,25,9,1528,
1,209,137,1712,
2,222,162,1725,
2,222,162,1725,
2,222,162,1725,
2,222,162,1725,
4,474,246,1977,
5,474,246,1977,
4,474,246,1977,
0,222,162,1725,
0,222,162,1725,
0,222,162,1725,
0,185,114,1688,
0,185,114,1688,
0,185,114,1688,
1,222,162,1725,
11,474,246,1977,
7,431,231,1934,
7,431,231,1934,
7,431,231,1934,
25,472,246,1975,
17,209,137,1712,
17,209,137,1712,
27,474,246,1977,
25,472,246,1975,
17,209,137,1712,
17,209,137,1712,
17,209,137,1712,
27,474,246,1977,
27,474,246,1977,
5,474,246,1977,
5,474,246,1977,
67,474,246,1977,
67,474,246,1977,
17,147,74,1650,
67,474,246,1977,
67,474,246,1977,
67,474,246,1977,
67,474,246,1977,
67,474,246,1977,
67,474,246,1977,
67,474,246,1977,
67,474,246,1977,
67,474,246,1977,
67,474,246,1977,
67,474,246,1977,
67,474,246,1977,
0,119,66,1622,
8,474,246,1977,
8,474,246,1977,
0,65,42,1568,
0,65,42,1568,
0,65,42,1568,
9,303,205,1806,
23,474,246,1977,
27,474,246,1977,
27,474,246,1977,
8,474,246,1977,
27,474,246,1977,
23,474,246,1977,
27,474,246,1977,
27,474,246,1977,
0,29,11,1532,
23,472,246,1975,
7,474,246,1977,
7,474,246,1977,
6,474,246,1977,
47,472,246,1975,
49,474,246,1977,
28,355,212,1858,
6,29,11,1532,
49,474,246,1977,
6,29,11,1532,
43,448,237,1951,
6,29,11,1532,
49,474,246,1977,
49,474,246,1977,
49,474,246,1977,
1,166,89,1669,
16,472,246,1975,
5,412,227,1915,
24,433,232,1936,
24,433,232,1936,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
27,472,246,1975,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
16,472,246,1975,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
14,309,207,1812,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
29,474,246,1977,
6,474,246,1977,
4,474,246,1977,
4,474,246,1977,
0,85,51,1588,
16,474,246,1977,
3,472,246,1975,
1,154,77,1657,
10,472,246,1975,
10,472,246,1975,
10,472,246,1975,
8,474,246,1977,
8,474,246,1977,
7,472,246,1975,
1,303,205,1806,
8,474,246,1977,
8,474,246,1977,
7,472,246,1975,
7,472,246,1975,
8,474,246,1977,
8,474,246,1977,
8,474,246,1977,
8,474,246,1977,
7,472,246,1975,
7,472,246,1975,
8,474,246,1977,
8,474,246,1977,
8,474,246,1977,
8,474,246,1977,
7,472,246,1975,
7,472,246,1975,
8,474,246,1977,
8,474,246,1977,
7,472,246,1975,
7,472,246,1975,
8,474,246,1977,
8,474,246,1977,
7,472,246,1975,
7,472,246,1975,
8,474,246,1977,
8,474,246,1977,
8,474,246,1977,
8,474,246,1977,
7,472,246,1975,
7,472,246,1975,
8,474,246,1977,
8,474,246,1977,
7,472,246,1975,
7,472,246,1975,
8,474,246,1977,
8,474,246,1977,
7,474,246,1977,
7,474,246,1977,
7,474,246,1977,
7,474,246,1977,
2,472,246,1975,
2,472,246,1975,
3,474,246,1977,
7,474,246,1977,
2,29,11,1532,
2,29,11,1532,
2,29,11,1532,
2,29,11,1532,
2,29,11,1532,
1,29,11,1532,
1,29,11,1532,
6,474,246,1977,
0,118,64,1621,
0,118,64,1621,
0,118,64,1621,
0,118,64,1621,
0,118,64,1621,
0,118,64,1621,
0,60,41,1563,
1,118,64,1621,
3,118,64,1621,
3,118,64,1621,
3,118,64,1621,
1,118,64,1621,
4,118,64,1621,
2,118,64,1621,
2,118,64,1621,
3,118,64,1621,
3,118,64,1621,
3,118,64,1621,
3,118,64,1621,
1,118,64,1621,
3,118,64,1621,
1,43,26,1546,
1,43,26,1546,
0,118,64,1621,
9,118,64,1621,
0,187,114,1690,
4,474,246,1977,
7,474,246,1977,
7,474,246,1977,
0,168,89,1671,
0,168,89,1671,
4,474,246,1977,
17,474,246,1977,
2,154,77,1657,
10,474,246,1977,
2,154,77,1657,
8,412,227,1915,
2,154,77,1657,
8,412,227,1915,
2,154,77,1657,
8,412,227,1915,
15,474,246,1977,
8,412,227,1915,
0,211,151,1714,
3,223,165,1726,
6,289,202,1792,
18,474,246,1977,
0,284,202,1787,
3,223,165,1726,
14,474,246,1977,
3,134,69,1637,
14,474,246,1977,
9,474,246,1977,
9,474,246,1977,
9,474,246,1977,
19,474,246,1977,
19,474,246,1977,
6,474,246,1977,
6,474,246,1977,
0,187,114,1690,
19,474,246,1977,
19,474,246,1977,
19,474,246,1977,
19,474,246,1977,
19,474,246,1977,
19,474,246,1977,
19,474,246,1977,
19,474,246,1977,
2,187,114,1690,
2,187,114,1690,
4,474,246,1977,
4,474,246,1977,
0,289,202,1792,
0,289,202,1792,
0,289,202,1792,
0,289,202,1792,
0,289,202,1792,
0,289,202,1792,
