F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Record[],F16-List<String>,F16-BATBlockAndIndex,F16-Component,F16-long,F16-POIFile[],F16-ValueEval,F16-short,F16-ObjRecord,F16-NA,F16-void,F16-int,F16-TableCellDescriptor,F16-CTHdrFtr,F16-Map<Integer HSSFColor>,F16-boolean,F16-String,F16-Guide,F16-HeaderFooter,F16-CTCols,F3-NA,F3-short,F3-Integer,F3-XWPFRelation,F3-RecordStream,F3-InputStream,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileOutputStream,F3-char,F3-double,F3-String,F3-long,F3-XSSFClientAnchor,F3-HSSFWorkbook,F3-Double,F3-int,F3-ValueEval,F7--,F7-^,F7-/,F7-++,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-PropertiesDocument,F12-Map<ICacheEntry EvaluationCell>,F12-StartComparator,F12-long,F12-int,F12-short,F12-EndComparator,F12-NA,F12-ErrorEval,F12-DecimalFormat,F12-boolean,F12-String[],F12-String,F12-SeriesRecord,F12-JTextComponent,F12-SeriesTextRecord,F12-Pattern,F12-LinkedDataRecord,F12-ArrayList<String>,F12-POILogger,F17-abstract,F17-static,F17-final,F17-static-final,F17-NA,F2-Class,F2-NA,F2-FormulaParser,F2-Set,F2-Integer,F2-StringBuffer,F2-ByteArrayOutputStream,F2-Math,F2-PrintStream,F2-Object,F2-String,F2-Iterator,F2-Map,F2-XSLFSimpleShape,F2-AccessibleObject,F2-Double,F2-System,F2-List,F2-TestWrite,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-java.io.FileOutputStream,F6-org.apache.poi.util.BinaryTree,F6-org.apache.poi.xssf.usermodel.examples.XSSFWorkbook,F6-java.io.FileInputStream,F6-java.util.HashMap,F6-org.apache.poi.hssf.usermodel.HSSFWorkbook,F6-org.apache.poi.xssf.usermodel.XSSFClientAnchor,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.poi.hssf.record.aggregates.RecordStream,F6-java.lang.Double,F6-org.apache.poi.hdf.model.hdftypes.TableCellDescriptor,F6-org.apache.poi.hpsf.basic.CustomProperties,F6-org.apache.poi.hssf.usermodel.examples.HSSFWorkbook,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-newInstance,F1-size,F1-NA,F1-setValue,F1-clone,F1-write,F1-assertEquals,F1-getBytes,F1-get,F1-listFiles,F1-equals,F1-append,F1-put,F1-toUpperCase,F1-createSheet,F1-createTempFile,F1-read,F1-toString,F1-getSize,F1-length,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-TCAbstractType,F5-java.io.OutputStreamWriter,F5-java.text.NumberFormat,F5-java.io.FilterOutputStream,F5-java.io.InputStream,F5-java.awt.geom.Point2D,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.awt.geom.Rectangle2D,F5-java.lang.Exception,F5-java.util.AbstractSet,F5-java.util.HashMap,F9-num,F9-sheet,F9-field_23_brcBottom80,F9-field_20_brcTop,F9-field_1_margin,F9-holidays,F9-field_1_UID,F9-doc,F9-_xstzHelpText,F9-_stshif,F9-field_36_dogrid,F9-_phe,F9-NA,F9-_info,F9-field_59_olstAnm,F9-field_9_rgtc,F9-field_54_rgdxaColumn,F9-look,F9-type,F9-field_50_brcBetween,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-File[],F4-long,F4-StringBuffer,F4-CTCol,F4-DecimalFormat,F4-CTShapeProperties,F4-byte[],F4-Object,F4-Pattern,F4-void,F4-double,F4-StringBuilder,F4-String,F4-int,F4-short,F4-Object[],F4-HSSFWorkbook,F8-TCAbstractType,F8-DOPAbstractType,F8-MockAreaEval,F8-CommandDefinition,F8-SimpleFraction,F8-PAPAbstractType,F8-Chunk,F8-StyleSheet,F8-ByteChunk,F8-FormulaParser,F8-SEPAbstractType,F8-Ffn,F8-UpdateEmbeddedDoc,F8-TAPAbstractType,F8-CoreProperties,F8-PICFAbstractType,F8-CHPAbstractType,F8-RowHeaderRenderer,F8-NA,F8-FFData,F11-INITIAL_CAPACITY,F11-MAX_STYLES,F11-DEBUG,F11-_includeCellComments,F11-NA,F11-log,F11-_formulaCellsByCacheEntry,F11-toIndex,F11-LAST_COLUMN_NUMBER,F11-logger,F11-inset,F11-COMMA_PATTERN,F11-_includeHeadersFooters,F11-df,F11-UNITS,F11-colNumber,F11-instance,F11-iterator,F11-id,F11-rowNumber,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-msb@apache.org,F71-acoliver@apache.org,F71-sergey@apache.org,F71-klute@apache.org,F71-berlog@apache.org,F71-mjohnson@apache.org,F71-glens@apache.org,F71-sackley@apache.org,F71-paolo@apache.org,F71-yegor@apache.org,F71-slaubach@apache.org,F71-jheight@apache.org,F71-ugo@apache.org,F71-maxcom@apache.org,F71-bayard@apache.org,F71-josh@apache.org,F71-dmui@apache.org,F71-avik@apache.org,F71-amol@apache.org,F71-nick@apache.org,F74,F73,F84,F146,category
5282,org/apache/poi/hdf/model/hdftypes,org/apache/poi/hdf/model/hdftypes/StyleSheet.java,1413,true,806,12,1578,1,15,74,279,26,0.3046875,1257,163,0.12967382657120127,0.23663233711763543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,STYLE,0.007145543437382475,DB_DUPLICATE_SWITCH_CLAUSES,20,3,7,0.014487632508833921,0.006007067137809187,0.0024734982332155478,1.0,0.5263157894736842,0.006738039979037209,0.4658254468980021,0.5829106646297672,0.05263157894736842,0.0940203083866115,0.080105302745393,2319.2502628811776,0.9512195121951219,1.0,14,5063,4121,8487,0,0.0,0,0,0,0,0.0,1438,74,0,1512,0,1364,0,0.09422953466456421,0,3744,0,822,110,0,4676,2922,0.06351051556163857,648,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,8677,648,4070,open
5282,org/apache/poi/hdf/model/hdftypes,org/apache/poi/hdf/model/hdftypes/StyleSheet.java,1413,true,806,12,1578,1,15,74,279,26,0.34646739130434784,1257,163,0.12967382657120127,0.2379279299062342,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,STYLE,0.007145543437382475,DB_DUPLICATE_SWITCH_CLAUSES,20,3,7,0.014487632508833921,0.006007067137809187,0.0024734982332155478,1.0,0.5263157894736842,0.006738039979037209,0.4658254468980021,0.5829106646297672,0.05263157894736842,0.0940203083866115,0.080105302745393,2319.2502628811776,0.9512195121951219,1.0,14,5063,4121,8487,0,0.0,0,0,0,0,0.0,1438,74,0,1512,0,1364,0,0.09422953466456421,0,3744,0,822,110,0,4676,2922,0.06351051556163857,648,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,8677,648,4070,open
5282,org/apache/poi/hdf/model/hdftypes,org/apache/poi/hdf/model/hdftypes/StyleSheet.java,1413,true,446,12,1578,1,15,74,149,26,0.6586277173913043,1257,163,0.12967382657120127,0.2626432486297957,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,STYLE,0.007145543437382475,DB_DUPLICATE_SWITCH_CLAUSES,20,3,1,0.014487632508833921,0.006007067137809187,3.5335689045936394E-4,1.0,0.5263157894736842,0.006738039979037209,0.4658254468980021,0.5829106646297672,0.05263157894736842,0.0940203083866115,0.080105302745393,2319.2502628811776,0.9512195121951219,1.0,14,5063,4121,8487,0,0.0,0,0,0,0,0.0,1438,74,0,1512,0,1364,0,0.09422953466456421,0,3744,0,822,110,0,4676,2922,0.06351051556163857,648,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,8677,648,4070,open
5282,org/apache/poi/hdf/model/hdftypes,org/apache/poi/hdf/model/hdftypes/StyleSheet.java,1413,true,220,12,1578,1,19,74,47,26,0.4921875,1257,163,0.12967382657120127,0.3253246753246753,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,STYLE,0.007145543437382475,DB_DUPLICATE_SWITCH_CLAUSES,20,3,4,0.014487632508833921,0.006007067137809187,0.0014134275618374558,1.0,0.5263157894736842,0.006738039979037209,0.4658254468980021,0.5829106646297672,0.05263157894736842,0.0940203083866115,0.080105302745393,2319.2502628811776,0.9512195121951219,1.0,14,5063,4121,8487,0,0.0,0,0,0,0,0.0,1438,74,0,1512,0,1364,0,0.09422953466456421,0,3744,0,822,110,0,4676,2922,0.06351051556163857,648,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,8677,648,4070,open
5282,org/apache/poi/hdf/model/hdftypes,org/apache/poi/hdf/model/hdftypes/StyleSheet.java,1413,true,110,12,1578,1,0,74,24,26,0.4639945652173913,1257,163,0.12967382657120127,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,BAD_PRACTICE,0.004889056036103798,DE_MIGHT_IGNORE,14,1,4,0.014487632508833921,0.006007067137809187,0.0014134275618374558,1.0,0.9230769230769231,0.0017318516380430066,0.32081911262798635,1.0279756318942705,0.8461538461538461,0.051899210229409555,0.022188792779240317,2689.071672354949,0.9512195121951219,1.0,14,5063,4121,8487,0,0.0,0,0,0,0,0.0,1438,74,0,1512,0,1364,0,0.09422953466456421,0,3744,0,822,110,0,4676,2922,0.06351051556163857,648,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,8677,648,4070,open
5282,org/apache/poi/hdf/model/hdftypes,org/apache/poi/hdf/model/hdftypes/StyleSheet.java,1413,true,403,12,1578,1,19,74,140,26,0.2269021739130435,1257,163,0.12967382657120127,0.3424317617866005,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,STYLE,0.0947724708537044,DLS_DEAD_LOCAL_STORE,15,1,7,0.014487632508833921,0.006007067137809187,0.0024734982332155478,1.0,0.5396825396825397,0.0067141971903876664,0.4658254468980021,0.5829106646297672,0.0992063492063492,0.0940203083866115,0.080105302745393,2319.2502628811776,0.9512195121951219,1.0,13,4744,4077,8168,0,0.0,0,0,0,0,0.0,1438,74,0,1512,0,1364,0,0.09422953466456421,0,3744,0,822,110,0,4676,2922,0.06351051556163857,648,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,8677,648,4070,open
5282,org/apache/poi/hdf/model/hdftypes,org/apache/poi/hdf/model/hdftypes/StyleSheet.java,1413,true,403,12,1578,1,15,74,140,26,0.15081521739130435,1257,163,0.12967382657120127,0.07444168734491315,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,STYLE,0.0011282437006393381,ICAST_QUESTIONABLE_UNSIGNED_RIGHT_SHIFT,17,2,7,0.014487632508833921,0.006007067137809187,0.0024734982332155478,1.0,1.0,0.0,0.4658254468980021,0.5829106646297672,1.0,0.0940203083866115,0.080105302745393,2319.2502628811776,0.9512195121951219,1.0,14,5063,4121,8487,0,0.0,0,0,0,0,0.0,1438,74,0,1512,0,1364,0,0.09422953466456421,0,3744,0,822,110,0,4676,2922,0.06351051556163857,648,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,8677,648,4070,open
5282,org/apache/poi/hdf/model/hdftypes,org/apache/poi/hdf/model/hdftypes/StyleSheet.java,1413,true,806,12,1578,1,0,74,279,26,0.2632472826086957,1257,163,0.12967382657120127,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,CORRECTNESS,0.00188040616773223,INT_BAD_COMPARISON_WITH_SIGNED_BYTE,2,1,7,0.014487632508833921,0.006007067137809187,0.0024734982332155478,1.0,1.0,0.0,0.7241379310344828,0.7945375403431288,1.0,0.01993230537796164,0.006769462203836028,2083.9310344827586,0.9512195121951219,1.0,14,5063,4121,8487,0,0.0,0,0,0,0,0.0,1438,74,0,1512,0,1364,0,0.09422953466456421,0,3744,0,822,110,0,4676,2922,0.06351051556163857,648,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,8677,648,4070,open
5282,org/apache/poi/hdf/model/hdftypes,org/apache/poi/hdf/model/hdftypes/StyleSheet.java,1413,true,403,12,1578,1,14,74,140,26,0.13043478260869565,1257,163,0.12967382657120127,0.47828134075474277,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,STYLE,0.01805189921022941,SF_SWITCH_NO_DEFAULT,19,2,7,0.014487632508833921,0.006007067137809187,0.0024734982332155478,1.0,0.375,0.00633445945945946,0.4658254468980021,0.5829106646297672,-0.25,0.0940203083866115,0.080105302745393,2319.2502628811776,0.9512195121951219,1.0,14,5063,4121,8487,0,0.0,0,0,0,0,0.0,1438,74,0,1512,0,1364,0,0.09422953466456421,0,3744,0,822,110,0,4676,2922,0.06351051556163857,648,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,8677,648,4070,open
5282,org/apache/poi/hdf/model/hdftypes,org/apache/poi/hdf/model/hdftypes/StyleSheet.java,1413,true,110,12,1578,1,18,74,24,26,0.5197010869565217,1257,163,0.12967382657120127,0.6199362041467306,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,STYLE,0.01805189921022941,SF_SWITCH_NO_DEFAULT,19,2,4,0.014487632508833921,0.006007067137809187,0.0014134275618374558,1.0,0.375,0.00633445945945946,0.4658254468980021,0.5829106646297672,-0.25,0.0940203083866115,0.080105302745393,2319.2502628811776,0.9512195121951219,1.0,14,5063,4121,8487,0,0.0,0,0,0,0,0.0,1438,74,0,1512,0,1364,0,0.09422953466456421,0,3744,0,822,110,0,4676,2922,0.06351051556163857,648,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,8677,648,4070,open
5282,org/apache/poi/hdf/model/hdftypes,org/apache/poi/hdf/model/hdftypes/StyleSheet.java,1413,true,29,12,1578,1,6,74,5,26,0.03736413043478261,1257,163,0.12967382657120127,0.1724137931034483,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,STYLE,0.007897705904475368,UC_USELESS_OBJECT,17,2,1,0.014487632508833921,0.006007067137809187,3.5335689045936394E-4,1.0,0.6190476190476191,0.006373720659434945,0.4658254468980021,0.5829106646297672,0.23809523809523808,0.0940203083866115,0.080105302745393,2319.2502628811776,0.9512195121951219,1.0,14,5063,4121,8487,0,0.0,0,0,0,0,0.0,1438,74,0,1512,0,1364,0,0.09422953466456421,0,3744,0,822,110,0,4676,2922,0.06351051556163857,648,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,8677,648,4070,open
5387,org/apache/poi/hdf/model/hdftypes,org/apache/poi/hdf/model/hdftypes/TableCellDescriptor.java,1502,true,25,2,1578,1,4,74,1,26,0.6375,60,7,0.11666666666666667,0.16,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,12,BAD_PRACTICE,0.012034599473486273,BIT_SIGNED_CHECK,19,3,11,0.014487632508833921,0.004240282685512367,0.0038869257950530037,1.0,0.875,0.0026676829268292685,0.32081911262798635,1.0279756318942705,0.75,0.051899210229409555,0.022188792779240317,2689.071672354949,0.9512195121951219,1.0,5,4744,4077,8168,0,0.0,0,0,0,0,0.0,100,5,0,105,0,95,0,0.006029440240737517,0,3744,0,822,110,0,4676,2922,0.06351051556163857,648,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,8677,648,4070,open
