F61,F77,F88,F70,
1,38,22,8186,
13,764,582,8912,
1,38,22,8186,
13,764,582,8912,
1,38,22,8186,
13,764,582,8912,
10,700,431,8848,
3,820,964,8968,
13,777,598,8925,
13,777,598,8925,
8,729,457,8877,
0,38,22,8186,
0,38,22,8186,
8,778,616,8926,
8,778,616,8926,
0,38,22,8186,
0,38,22,8186,
8,777,598,8925,
8,777,598,8925,
0,38,22,8186,
0,38,22,8186,
7,777,598,8925,
7,777,598,8925,
0,38,22,8186,
0,38,22,8186,
1,539,124,8687,
1,539,124,8687,
24,779,651,8927,
24,779,651,8927,
24,779,651,8927,
24,779,651,8927,
22,777,598,8925,
1,409,84,8557,
12,778,616,8926,
0,38,22,8186,
13,779,651,8927,
0,38,22,8186,
0,38,22,8186,
0,38,22,8186,
0,38,22,8186,
0,38,22,8186,
0,38,22,8186,
6,679,402,8827,
6,679,402,8827,
6,685,414,8833,
6,685,414,8833,
10,721,448,8869,
9,721,448,8869,
9,721,448,8869,
3,38,22,8186,
3,38,22,8186,
39,820,964,8968,
31,745,477,8893,
3,38,22,8186,
3,38,22,8186,
22,820,964,8968,
0,38,22,8186,
0,38,22,8186,
22,820,964,8968,
22,820,964,8968,
0,38,22,8186,
1,500,98,8648,
1,500,98,8648,
6,500,98,8648,
0,38,22,8186,
18,685,414,8833,
18,685,414,8833,
11,682,406,8830,
11,682,406,8830,
0,38,22,8186,
1,38,22,8186,
1,38,22,8186,
1,38,22,8186,
1,38,22,8186,
1,38,22,8186,
1,38,22,8186,
1,38,22,8186,
1,38,22,8186,
1,38,22,8186,
1,38,22,8186,
1,38,22,8186,
0,4,2,8152,
9,538,123,8686,
10,500,98,8648,
29,820,964,8968,
29,820,964,8968,
12,682,406,8830,
12,682,406,8830,
7,781,694,8929,
0,38,22,8186,
0,38,22,8186,
14,692,428,8840,
15,716,442,8864,
0,38,22,8186,
0,38,22,8186,
0,38,22,8186,
0,38,22,8186,
5,563,146,8711,
14,692,428,8840,
0,38,22,8186,
23,731,458,8879,
0,38,22,8186,
6,483,94,8631,
0,8,6,8156,
0,8,6,8156,
7,648,329,8796,
12,820,964,8968,
12,820,964,8968,
12,820,964,8968,
0,38,22,8186,
8,659,367,8807,
6,652,333,8800,
0,38,22,8186,
16,745,477,8893,
0,38,22,8186,
0,38,22,8186,
0,38,22,8186,
0,38,22,8186,
16,745,477,8893,
3,405,84,8553,
3,405,84,8553,
3,405,84,8553,
3,405,84,8553,
3,200,59,8348,
16,750,506,8898,
23,770,589,8918,
20,715,441,8863,
28,820,964,8968,
8,688,417,8836,
0,6,5,8154,
0,6,5,8154,
0,6,5,8154,
31,767,585,8915,
23,676,400,8824,
17,761,569,8909,
18,768,586,8916,
18,769,587,8917,
18,769,587,8917,
8,660,368,8808,
8,660,368,8808,
8,660,368,8808,
1,83,42,8231,
1,83,42,8231,
1,65,33,8213,
1,65,33,8213,
1,65,33,8213,
2,65,33,8213,
0,38,22,8186,
8,760,568,8908,
8,760,568,8908,
16,760,568,8908,
16,760,568,8908,
0,38,22,8186,
1,65,33,8213,
1,65,33,8213,
0,38,22,8186,
8,760,568,8908,
8,760,568,8908,
16,760,568,8908,
16,760,568,8908,
9,767,585,8915,
1,8,6,8156,
0,38,22,8186,
0,38,22,8186,
0,5,3,8153,
0,5,3,8153,
0,38,22,8186,
16,761,569,8909,
16,761,569,8909,
5,327,83,8475,
0,38,22,8186,
17,761,569,8909,
17,761,569,8909,
3,86,43,8234,
3,86,43,8234,
15,764,582,8912,
15,764,582,8912,
1,86,43,8234,
15,764,582,8912,
2,43,22,8191,
2,38,22,8186,
16,781,694,8929,
3,255,61,8403,
4,179,59,8327,
4,179,59,8327,
25,781,694,8929,
25,781,694,8929,
25,781,694,8929,
2,38,22,8186,
1,38,22,8186,
1,38,22,8186,
1,38,22,8186,
1,38,22,8186,
1,38,22,8186,
15,781,694,8929,
15,781,694,8929,
15,781,694,8929,
12,781,694,8929,
15,757,562,8905,
1,38,22,8186,
0,38,22,8186,
7,820,964,8968,
0,38,22,8186,
0,38,22,8186,
0,38,22,8186,
6,820,964,8968,
0,38,22,8186,
0,38,22,8186,
0,38,22,8186,
0,38,22,8186,
0,38,22,8186,
0,38,22,8186,
0,38,22,8186,
0,38,22,8186,
0,38,22,8186,
0,38,22,8186,
0,38,22,8186,
3,531,115,8679,
0,531,115,8679,
0,531,115,8679,
0,531,115,8679,
0,531,115,8679,
6,561,144,8709,
4,561,144,8709,
4,561,144,8709,
4,561,144,8709,
11,659,367,8807,
11,659,367,8807,
11,659,367,8807,
11,659,367,8807,
11,659,367,8807,
3,561,144,8709,
3,553,132,8701,
0,38,22,8186,
0,38,22,8186,
3,553,132,8701,
6,561,144,8709,
0,38,22,8186,
6,561,144,8709,
2,553,132,8701,
0,38,22,8186,
0,38,22,8186,
2,553,132,8701,
6,561,144,8709,
0,38,22,8186,
6,561,144,8709,
9,561,144,8709,
15,659,367,8807,
1,38,22,8186,
1,38,22,8186,
7,734,462,8882,
7,734,462,8882,
6,734,462,8882,
7,648,329,8796,
7,648,329,8796,
0,21,19,8169,
0,21,19,8169,
1,581,162,8729,
7,648,329,8796,
0,21,19,8169,
0,21,19,8169,
0,21,19,8169,
0,21,19,8169,
15,819,964,8967,
15,819,964,8967,
0,21,19,8169,
0,21,19,8169,
0,21,19,8169,
0,21,19,8169,
0,21,19,8169,
0,21,19,8169,
0,21,19,8169,
0,20,17,8168,
1,21,19,8169,
1,21,19,8169,
1,21,19,8169,
19,819,964,8967,
19,819,964,8967,
19,819,964,8967,
19,819,964,8967,
7,743,471,8891,
12,819,964,8967,
7,562,144,8710,
7,562,144,8710,
3,562,144,8710,
3,562,144,8710,
11,820,964,8968,
11,820,964,8968,
11,820,964,8968,
11,820,964,8968,
0,38,22,8186,
24,819,964,8967,
14,734,462,8882,
8,734,462,8882,
9,736,463,8884,
11,739,471,8887,
9,736,463,8884,
11,739,471,8887,
1,78,41,8226,
1,78,41,8226,
2,820,964,8968,
1,78,41,8226,
1,78,41,8226,
1,78,41,8226,
2,300,78,8448,
2,300,78,8448,
5,300,78,8448,
0,38,22,8186,
2,47,24,8195,
8,750,506,8898,
8,750,506,8898,
14,750,506,8898,
14,750,506,8898,
0,38,22,8186,
1,38,22,8186,
0,38,22,8186,
0,38,22,8186,
5,782,724,8930,
5,782,724,8930,
